NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Centric diatom,Ciliate,Cyanobacteria,Dinoflagellate,Flagellate,Foraminifera,Pennate diatom,Radiozoa,Silicoflagellate
KAI20120116,Kangaroo Island,-35.83217,136.44733,2012-01-17T07:00:00Z,2012,1,17,07:00:00,82859146.64,0,0,47708487.33,54740869,0,82687.5,0,0
DAR20120115_05:40,Darwin,-12.4,130.76805,2012-01-15T15:10:00Z,2012,1,15,15:10:00,1611066182.94,0,42922883.13,10208575.76,0,0,10475400,0,0
DAR20120115_03:35,Darwin,-12.4,130.76805,2012-01-15T13:05:00Z,2012,1,15,13:05:00,1375241712.3,0,3888398.83,13304182.62,0,0,12885273.27,0,0
DAR20120114_23:35,Darwin,-12.4,130.76805,2012-01-15T09:05:00Z,2012,1,15,09:05:00,1576953738.54,0,9125697.18,2677635.03,0,0,208151506.09,0,0
DAR20120114_21:30,Darwin,-12.4,130.76805,2012-01-15T07:00:00Z,2012,1,15,07:00:00,2398931208.56,0,7803709.56,4227405.06,0,0,148267950.9,0,0
YON20120112,Yongala,-19.30847,147.61842,2012-01-12T11:30:00Z,2012,1,12,11:30:00,2220947953.55,0,243335.78,16646113.6,81430002.33,0,16942666.74,0,0
ROT20111221,Rottnest Island,-32,115.41667,2011-12-21T15:45:00Z,2011,12,21,15:45:00,32740466.02,466526.12,180117.83,8837281.67,56459037.56,0,6526167.33,0,0
NSI20111220,North Stradbroke,-27.345,153.562,2011-12-21T09:15:00Z,2011,12,21,09:15:00,46166323.3,0,0,29761025.59,488980629.53,0,648800,0,0
KAI20111219,Kangaroo Island,-35.83217,136.44733,2011-12-20T09:30:00Z,2011,12,20,09:30:00,518589012.71,0,0,53582969.13,100692390.46,0,6425561.72,0,0
MAI20111214,Maria Island,-42.59667,148.23333,2011-12-15T10:35:00Z,2011,12,15,10:35:00,2639005.71,0,0,5001328.56,209137528.13,0,1219110.71,0,0
YON20111213,Yongala,-19.30847,147.61842,2011-12-13T12:55:00Z,2011,12,13,12:55:00,734602642.53,0,22231603.01,15486908.96,95200764.16,0,8136580.41,0,0
PHB20111206,Port Hacking,-34.11923,151.22667,2011-12-07T09:30:00Z,2011,12,7,09:30:00,945583229.66,0,22902.19,571269959.34,44178543.93,0,7038500,0,0
ESP20111130,Esperance,-33.93333,121.85,2011-11-30T14:38:00Z,2011,11,30,14:38:00,326705238.11,0,164409.87,12906613.04,54874087.1,0,2448579.71,0,0
ROT20111122,Rottnest Island,-32,115.41667,2011-11-22T15:08:00Z,2011,11,22,15:08:00,439236648.97,0,24619.86,9218724.45,59206797.85,0,10646994.3,0,0
PHB20111117,Port Hacking,-34.11923,151.22667,2011-11-18T09:36:00Z,2011,11,18,09:36:00,914346651.29,0,28627.74,2316170459.25,111245750.48,0,22419563.85,0,0
NSI20111116,North Stradbroke,-27.345,153.562,2011-11-16T10:00:00Z,2011,11,16,10:00:00,721926149.11,0,0,7080188.81,91926392.25,0,277692612,0,0
KAI20111115,Kangaroo Island,-35.83217,136.44733,2011-11-15T11:30:00Z,2011,11,15,11:30:00,485022607.06,0,0,605639355.56,67618007.92,0,16857448.63,0,0
NIN20111107,Ningaloo,-21.99,113.779,2011-11-07T10:00:00Z,2011,11,7,10:00:00,16123322.56,0,322536.57,18789779.33,72316652.92,0,19082928.52,0,0
YON20111027,Yongala,-19.30847,147.61842,2011-10-27T13:44:00Z,2011,10,27,13:44:00,135367573.9,0,230383.27,8746846.3,111696733.58,0,12721500,0,0
KAI20111026,Kangaroo Island,-35.83217,136.44733,2011-10-26T14:40:00Z,2011,10,26,14:40:00,114164830.83,0,967609.72,33326567.77,61862107.94,0,156400,0,0
MAI20111026,Maria Island,-42.59667,148.23333,2011-10-26T11:00:00Z,2011,10,26,11:00:00,2033047679.06,2184190.45,0,675088883.55,96609777.99,0,89816969.15,0,0
ROT20111020,Rottnest Island,-32,115.41667,2011-10-20T12:00:00Z,2011,10,20,12:00:00,32118770.64,0,0,9068212.1,63366852.05,0,8773353.3,0,0
PHB20111018,Port Hacking,-34.11923,151.22667,2011-10-19T09:31:00Z,2011,10,19,09:31:00,932733985.61,0,6534958.54,1422860939.62,92162731.43,0,20459355.43,0,0
NSI20111013,North Stradbroke,-27.345,153.562,2011-10-13T10:30:00Z,2011,10,13,10:30:00,477739175.12,0,0,1007291.15,63726544.46,0,11703528.58,0,0
MAI20111005,Maria Island,-42.59667,148.23333,2011-10-05T12:24:00Z,2011,10,5,12:24:00,360245584.56,1102698.09,0,11786156.59,149142953.54,0,15683532.97,0,0
DAR20111005,Darwin,-12.4,130.76805,2011-10-05T09:31:00Z,2011,10,5,09:31:00,497841313.56,0,66988.91,14819668.15,22776.53,0,94779750.51,0,0
ROT20110923,Rottnest Island,-32,115.41667,2011-09-23T09:40:00Z,2011,9,23,09:40:00,357501695.06,0,544542.27,30181424.77,52183053.45,0,1375650,0,0
NSI20110915,North Stradbroke,-27.345,153.562,2011-09-15T11:10:00Z,2011,9,15,11:10:00,1318859142.93,0,0,8327894.33,92562145.85,0,35770732.95,0,0
PHB20110914,Port Hacking,-34.11923,151.22667,2011-09-15T09:43:00Z,2011,9,15,09:43:00,372697720.2,0,0,151196873.44,136184195.88,0,4486541.32,0,0
YON20110908,Yongala,-19.30847,147.61842,2011-09-08T11:00:00Z,2011,9,8,11:00:00,597186705.3,0,2503209.49,81672950.53,48473117.35,0,80285535.34,0,0
PHB20110829,Port Hacking,-34.11923,151.22667,2011-08-29T10:03:00Z,2011,8,29,10:03:00,475582571.11,0,0,25114900.9,121506823,0,12805777.51,0,0
ROT20110826,Rottnest Island,-32,115.41667,2011-08-26T09:43:00Z,2011,8,26,09:43:00,493653380.9,508937.58,397934.73,11462581.21,79255260.21,0,21954516.21,0,0
ESP20110818,Esperance,-33.93333,121.85,2011-08-18T10:20:00Z,2011,8,18,10:20:00,550727586.99,0,40317.07,666194279.3,109835938.14,0,16087738.09,0,0
NSI20110816,North Stradbroke,-27.345,153.562,2011-08-16T10:00:00Z,2011,8,16,10:00:00,81611704.52,0,0,15270791.47,114358722.95,0,6122157.64,0,0
MAI20110812,Maria Island,-42.59667,148.23333,2011-08-12T10:55:00Z,2011,8,12,10:55:00,159802349.92,402908.92,0,13392904.44,65714850.23,0,14704630.61,0,0
YON20110811,Yongala,-19.30847,147.61842,2011-08-11T11:00:00Z,2011,8,11,11:00:00,462492475.89,0,102487.31,31855837.8,48584923.13,0,42723602.76,0,0
NSI20110727,North Stradbroke,-27.345,153.562,2011-07-28T09:30:00Z,2011,7,28,09:30:00,367113449.97,0,1168671.48,13079180.58,35867466.54,0,12617750.67,0,0
MAI20110725,Maria Island,-42.59667,148.23333,2011-07-25T12:15:00Z,2011,7,25,12:15:00,8659261.81,3541357.33,0,11612721.98,86208017.77,0,866651.9,0,0
ROT20110725,Rottnest Island,-32,115.41667,2011-07-25T10:20:00Z,2011,7,25,10:20:00,145812146.88,0,0,2328662.76,73509495,0,10755044.83,0,0
YON20110720,Yongala,-19.30847,147.61842,2011-07-20T11:37:00Z,2011,7,20,11:37:00,280801367.44,0,1033151.15,32713769.37,61487003.14,0,8895884.42,0,0
PHB20110717,Port Hacking,-34.11923,151.22667,2011-07-18T09:38:00Z,2011,7,18,09:38:00,1124234947.68,0,4580.44,31076806.35,116645535.01,0,78050035.61,0,0
NIN20110706,Ningaloo,-21.99,113.779,2011-07-06T11:04:00Z,2011,7,6,11:04:00,362850482.14,0,0,7799956.41,129293707.25,0,38199178.64,0,0
DAR20110627,Darwin,-12.4,130.76805,2011-06-27T13:48:00Z,2011,6,27,13:48:00,170122479.58,0,0,3745321.91,67983811.25,0,20953412.5,0,0
NSI20110623,North Stradbroke,-27.345,153.562,2011-06-23T10:25:00Z,2011,6,23,10:25:00,996169740.29,0,0,38891497.71,53303480.57,0,34555000,0,0
ROT20110622,Rottnest Island,-32,115.41667,2011-06-22T10:00:00Z,2011,6,22,10:00:00,227514777.23,0,0,9063230.59,120051895.6,0,17658001.7,0,0
PHB20110619,Port Hacking,-34.11923,151.22667,2011-06-20T09:34:00Z,2011,6,20,09:34:00,176538555.08,0,13741.31,49535640.51,109350173.99,0,10625955.28,0,0
YON20110616,Yongala,-19.30847,147.61842,2011-06-16T11:25:00Z,2011,6,16,11:25:00,339920984.41,0,193523.51,19349372.25,59034858.9,0,10986398.58,0,0
NSI20110606,North Stradbroke,-27.345,153.562,2011-06-06T10:00:00Z,2011,6,6,10:00:00,203209756.86,0,423067.45,7357997.53,63132718.78,0,17094311.4,0,0
MAI20110531,Maria Island,-42.59667,148.23333,2011-05-31T11:38:00Z,2011,5,31,11:38:00,1986395.94,848229.3,0,10820754.37,84267064.92,0,1609275.33,0,0
YON20110527,Yongala,-19.30847,147.61842,2011-05-27T10:50:00Z,2011,5,27,10:50:00,535637883.95,0,652756.95,25497514.76,58768415.14,0,22167275.48,0,0
ROT20110527,Rottnest Island,-32,115.41667,2011-05-27T09:35:00Z,2011,5,27,09:35:00,439338647.28,0,96342.09,38571681.74,95580219.01,0,30338659.75,0,0
PHB20110517,Port Hacking,-34.11923,151.22667,2011-05-18T09:25:00Z,2011,5,18,09:25:00,189382427.17,0,201061.76,9778538.17,64419350.15,0,4269631,0,0
ESP20110512,Esperance,-33.93333,121.85,2011-05-12T10:10:00Z,2011,5,12,10:10:00,1112233758.13,0,0,19881489.47,75502709.5,0,25695934,0,0
NIN20110501,Ningaloo,-21.99,113.779,2011-05-01T08:24:00Z,2011,5,1,08:24:00,234036667.56,0,11669959.65,8179069.31,78331887.24,0,55721383.17,0,0
KAI20110427,Kangaroo Island,-35.83217,136.44733,2011-04-28T07:35:00Z,2011,4,28,07:35:00,12151823.93,0,1926841.87,5797765.05,95543978.94,0,937400,0,0
PHB20110420,Port Hacking,-34.11923,151.22667,2011-04-21T09:36:00Z,2011,4,21,09:36:00,201889642.47,0,507856.09,2115764.61,82841503.02,0,1757650,0,0
YON20110414,Yongala,-19.30847,147.61842,2011-04-14T11:27:00Z,2011,4,14,11:27:00,4553962395.94,0,107067.74,15855517.82,72971543.53,0,70381362.76,0,0
NSI20110412,North Stradbroke,-27.345,153.562,2011-04-13T09:25:00Z,2011,4,13,09:25:00,475885196.18,0,1148630.23,6756307.64,56554875.44,0,11527870.45,0,0
MAI20110407,Maria Island,-42.59667,148.23333,2011-04-07T10:30:00Z,2011,4,7,10:30:00,437653424.5,572554.78,2332158.29,45236935.39,98807506.87,0,1291804,0,0
PHB20110329,Port Hacking,-34.11923,151.22667,2011-03-30T09:33:00Z,2011,3,30,09:33:00,500417630.82,0,6442891.1,4047470.62,66264052.53,0,5503613.03,0,0
MAI20110328,Maria Island,-42.59667,148.23333,2011-03-29T10:30:00Z,2011,3,29,10:30:00,36123653.12,2947596.82,0,85373725.09,210045856.56,0,582607.5,0,0
ROT20110324,Rottnest Island,-32,115.41667,2011-03-24T09:35:00Z,2011,3,24,09:35:00,572656583.49,0,0,6107041.51,69969715.01,0,13118143.67,0,0
YON20110323,Yongala,-19.30847,147.61842,2011-03-23T10:49:00Z,2011,3,23,10:49:00,141355913.46,0,628368.53,24272132.21,127262071.09,0,33154379.45,0,0
NSI20110323,North Stradbroke,-27.345,153.562,2011-03-23T10:20:00Z,2011,3,23,10:20:00,65753029.05,0,214708.04,18028922.25,83227918.57,0,1505737.5,0,0
KAI20110319,Kangaroo Island,-35.83217,136.44733,2011-03-20T09:40:00Z,2011,3,20,09:40:00,306291012.53,0,0,746941631.77,105958434.88,0,953600,0,0
PHB20110228,Port Hacking,-34.11923,151.22667,2011-03-01T09:30:00Z,2011,3,1,09:30:00,173736200.65,848229.3,27482.63,57541772.95,93000423.32,0,966400,0,0
ROT20110224,Rottnest Island,-32,115.41667,2011-02-24T09:35:00Z,2011,2,24,09:35:00,447648049.7,0,31490.51,49197980.41,56788873.1,0,20826643.2,0,0
MAI20110223,Maria Island,-42.59667,148.23333,2011-02-23T11:15:00Z,2011,2,23,11:15:00,21812069.35,975463.7,0,12866276.08,60780200.09,0,529206.09,0,0
KAI20110223,Kangaroo Island,-35.83217,136.44733,2011-02-23T10:30:00Z,2011,2,23,10:30:00,1752934132.41,0,0,781616132.13,72341140.03,0,15745600,0,0
NSI20110220,North Stradbroke,-27.345,153.562,2011-02-21T09:40:00Z,2011,2,21,09:40:00,1461922681.22,0,317195.35,1891315.73,91501691.42,0,26407918.1,0,0
YON20110217,Yongala,-19.30847,147.61842,2011-02-17T11:30:00Z,2011,2,17,11:30:00,26008458.82,0,14171875.85,6388720.27,72158375.68,0,10059500,0,0
NIN20110209,Ningaloo,-21.99,113.779,2011-02-09T10:15:00Z,2011,2,9,10:15:00,47777812.96,0,9596055.25,611114772.55,113476652.44,0,15866049.49,0,0
PHB20110203,Port Hacking,-34.11923,151.22667,2011-02-04T09:58:00Z,2011,2,4,09:58:00,904296956.49,0,33208.18,683258024.28,64774094.55,0,2555600,0,0
ROT20110125,Rottnest Island,-32,115.41667,2011-01-25T09:10:00Z,2011,1,25,09:10:00,67786845.17,0,1241626.53,22530275.55,100955303.06,0,22210839.21,0,0
KAI20110123,Kangaroo Island,-35.83217,136.44733,2011-01-24T07:40:00Z,2011,1,24,07:40:00,910830885.27,0,0,100293982.36,63845093.67,0,1997341.19,0,0
ESP20110120,Esperance,-33.93333,121.85,2011-01-20T08:50:00Z,2011,1,20,08:50:00,1264778836.03,0,0,24285188.14,89332126.91,0,22801450.04,0,0
MAI20110118,Maria Island,-42.59667,148.23333,2011-01-19T10:30:00Z,2011,1,19,10:30:00,23052066.76,0,0,24153293.21,113250752.48,0,2180977.92,0,0
NSI20110119,North Stradbroke,-27.345,153.562,2011-01-19T10:00:00Z,2011,1,19,10:00:00,1372721107.6,0,76149.79,2421751.21,110219491.21,0,21603450,0,0
YON20110118,Yongala,-19.30847,147.61842,2011-01-18T11:30:00Z,2011,1,18,11:30:00,303066628.55,0,492397.11,4486202.03,103920389.36,0,44267937.5,0,0
NSI20101215,North Stradbroke,-27.345,153.562,2010-12-16T08:30:00Z,2010,12,16,08:30:00,733617226.81,0,1624725.63,2262774.18,74770414.81,0,4507950,0,0
ROT20101215,Rottnest Island,-32,115.41667,2010-12-15T10:20:00Z,2010,12,15,10:20:00,187096317.3,0,45804.38,89979241.05,91104349.39,0,24055675.08,0,0
MAI20101214,Maria Island,-42.59667,148.23333,2010-12-14T11:05:00Z,2010,12,14,11:05:00,1074731209.1,3265682.81,0,1323965763.61,126121434.39,0,4749800,0,0
PHB20101213,Port Hacking,-34.11923,151.22667,2010-12-14T09:30:00Z,2010,12,14,09:30:00,1225322308.5,0,0,7958353741.32,203872913.63,0,9706354,0,0
KAI20101213,Kangaroo Island,-35.83217,136.44733,2010-12-14T08:30:00Z,2010,12,14,08:30:00,146336154.17,0,87028.33,658784459.14,55931007.23,0,11333000,0,0
YON20101208,Yongala,-19.30847,147.61842,2010-12-08T10:45:00Z,2010,12,8,10:45:00,92975202.89,0,40651.39,13016048.48,91823374.27,0,14989241.19,0,0
ROT20101124,Rottnest Island,-32,115.41667,2010-11-24T11:07:00Z,2010,11,24,11:07:00,369817275.73,0,0,7213865.43,91221858.74,0,11614092.47,0,0
KAI20101120,Kangaroo Island,-35.83217,136.44733,2010-11-21T05:00:00Z,2010,11,21,05:00:00,127817279.34,0,431706.3,302628282.19,125911523.83,0,9377514.89,0,0
NSI20101115,North Stradbroke,-27.345,153.562,2010-11-16T09:30:00Z,2010,11,16,09:30:00,204128698.15,0,53820.15,532878307.45,49372285.95,0,413925,0,0
PHB20101110,Port Hacking,-34.11923,151.22667,2010-11-11T09:10:00Z,2010,11,11,09:10:00,15563003.79,0,0,2395993441.95,152664977,0,1703200,0,0
NIN20101108,Ningaloo,-21.99,113.779,2010-11-08T15:00:00Z,2010,11,8,15:00:00,119164942.54,0,8725242.63,22984305.98,49964896.13,0,25627586.19,0,0
YON20101101,Yongala,-19.30847,147.61842,2010-11-01T11:45:00Z,2010,11,1,11:45:00,8922606.48,0,0,21385088.87,97580324.87,0,15508700,0,0
MAI20101027,Maria Island,-42.59667,148.23333,2010-10-27T12:50:00Z,2010,10,27,12:50:00,1605709123.49,0,0,666498487.13,50608769.98,0,268667672.18,0,0
PHB20101019,Port Hacking,-34.11923,151.22667,2010-10-20T10:40:00Z,2010,10,20,10:40:00,129686404.8,0,0,6477730785.4,166285209.56,0,1100100,0,0
NSI20101018,North Stradbroke,-27.345,153.562,2010-10-18T10:00:00Z,2010,10,18,10:00:00,1892584196.13,0,0,5430064.48,81690164.72,0,1476900,0,0
PHB20101013,Port Hacking,-34.11923,151.22667,2010-10-14T10:18:00Z,2010,10,14,10:18:00,311970200.33,0,1486924.76,47787439.16,53381869.01,0,663892.86,0,0
ESP20101013,Esperance,-33.93333,121.85,2010-10-13T08:15:00Z,2010,10,13,08:15:00,77936090.21,0,0,27171986.8,69537923.11,0,22379537.02,0,0
MAI20101001,Maria Island,-42.59667,148.23333,2010-10-01T12:40:00Z,2010,10,1,12:40:00,60502049.17,827023.57,0,25382463.43,37079761.35,0,22487111.23,0,0
ROT20100924,Rottnest Island,-32,115.41667,2010-09-24T12:22:00Z,2010,9,24,12:22:00,599761491.45,0,0,17858420.72,70329448.02,0,1545100,0,0
NSI20100916,North Stradbroke,-27.345,153.562,2010-09-16T12:45:00Z,2010,9,16,12:45:00,1823123241.98,0,0,34556989.51,61466837.78,0,25303200,0,0
YON20100909,Yongala,-19.30847,147.61842,2010-09-09T11:00:00Z,2010,9,9,11:00:00,250932396.38,0,0,8882301.77,59460808.48,0,725212.5,0,0
PHB20100908,Port Hacking,-34.11923,151.22667,2010-09-09T09:30:00Z,2010,9,9,09:30:00,1698601589.85,0,0,652910415.16,572950598.2,0,24527819.13,0,0
ROT20100820,Rottnest Island,-32,115.41667,2010-08-20T14:30:00Z,2010,8,20,14:30:00,3307471490.98,0,0,4755656.21,87035510.74,0,3492883.13,0,0
PHB20100817,Port Hacking,-34.11923,151.22667,2010-08-18T09:30:00Z,2010,8,18,09:30:00,156567165.36,0,0,136792409.25,51424846.93,0,558225,0,0
NSI20100817,North Stradbroke,-27.345,153.562,2010-08-18T08:25:00Z,2010,8,18,08:25:00,1043550902.09,0,0,14915584.45,76544382.21,0,8293900,0,0
YON20100817,Yongala,-19.30847,147.61842,2010-08-17T10:15:00Z,2010,8,17,10:15:00,25422138.98,0,51529.93,26089109.89,39420409.52,0,6092584.98,0,0
YON20100729,Yongala,-19.30847,147.61842,2010-07-29T11:22:00Z,2010,7,29,11:22:00,454545682.13,0,1914275.51,3579848.1,83050745.99,0,2467256.12,0,0
ROT20100723,Rottnest Island,-32,115.41667,2010-07-23T12:02:00Z,2010,7,23,12:02:00,62724613.48,50936169.47,27482.63,9141373.45,116803399.91,0,18636784.71,0,0
MAI20100722,Maria Island,-42.59667,148.23333,2010-07-22T11:10:00Z,2010,7,22,11:10:00,312458.35,0,0,1432860.36,128474995.8,0,588937.5,0,0
NSI20100711,North Stradbroke,-27.345,153.562,2010-07-12T08:45:00Z,2010,7,12,08:45:00,1476629612.84,0,47522.05,12193055.96,218050758.78,0,10408537.5,0,0
PHB20100702,Port Hacking,-34.11923,151.22667,2010-07-02T11:35:00Z,2010,7,2,11:35:00,24873188.82,0,12596.21,11990111.75,58590064.46,0,4222747.8,0,0
ESP20100629,Esperance,-33.93333,121.85,2010-06-29T10:05:00Z,2010,6,29,10:05:00,362429239.57,0,14886.42,773222950.28,136033726.8,0,9116850,0,0
NSI20100618,North Stradbroke,-27.345,153.562,2010-06-18T12:30:00Z,2010,6,18,12:30:00,807052907.16,0,114510.96,1083185.28,121903326.21,0,7040000,0,0
ROT20100617,Rottnest Island,-32,115.41667,2010-06-17T10:05:00Z,2010,6,17,10:05:00,178331984.2,0,28627.74,4523208.92,97623534.8,0,4924268.26,0,0
MAI20100615,Maria Island,-42.59667,148.23333,2010-06-15T11:10:00Z,2010,6,15,11:10:00,3132522.12,530143.31,0,2441467.82,73078881.18,0,96000,0,0
MAI20100527,Maria Island,-42.59667,148.23333,2010-05-27T11:30:00Z,2010,5,27,11:30:00,48171857.61,0,0,5949781.4,78108441.64,0,129200,0,0
YON20100521,Yongala,-19.30847,147.61842,2010-05-21T12:56:00Z,2010,5,21,12:56:00,2497831960.32,0,1876262.01,894563.56,145683536.74,0,36707700,0,0
NSI20100520,North Stradbroke,-27.345,153.562,2010-05-21T08:21:00Z,2010,5,21,08:21:00,1177519664.76,0,6298.1,9121389.88,137175591.08,0,6769700,0,0
ROT20100520,Rottnest Island,-32,115.41667,2010-05-20T10:05:00Z,2010,5,20,10:05:00,171825219.83,52081279.02,14313.87,5572827.76,90388583.94,0,1245929.38,0,0
PHB20100510,Port Hacking,-34.11923,151.22667,2010-05-11T09:13:00Z,2010,5,11,09:13:00,89824835.7,0,200394.17,10437526.99,41743877.13,0,837500,0,0
MAI20100505,Maria Island,-42.59667,148.23333,2010-05-05T11:30:00Z,2010,5,5,11:30:00,427410969.81,0,0,3633670.05,94253721.4,0,4029592,0,0
KAI20100419,Kangaroo Island,-35.83217,136.44733,2010-04-20T07:00:00Z,2010,4,20,07:00:00,178413812.16,0,24047.3,10489082.16,132851688.82,0,3099240.2,0,0
ROT20100416,Rottnest Island,-32,115.41667,2010-04-16T08:30:00Z,2010,4,16,08:30:00,300097733.59,0,29200.29,1997137.04,81498996.88,0,13797711.16,0,0
YON20100413,Yongala,-19.30847,147.61842,2010-04-13T14:14:00Z,2010,4,13,14:14:00,54649465.72,0,267383.08,2134786.85,69543545.23,0,2841928.56,0,0
NSI20100411,North Stradbroke,-27.345,153.562,2010-04-12T08:35:00Z,2010,4,12,08:35:00,669806607.26,0,36070.95,2282945.39,60283185.12,0,35870021.25,0,0
MAI20100330,Maria Island,-42.59667,148.23333,2010-03-30T11:40:00Z,2010,3,30,11:40:00,260872772.87,4325969.43,0,11265339.62,42288484.84,0,28191360,0,0
NSI20100322,North Stradbroke,-27.345,153.562,2010-03-23T09:15:00Z,2010,3,23,09:15:00,1347992698.68,0,520452.29,6364608.57,60793131.15,0,1925312.5,0,0
ESP20100322,Esperance,-33.93333,121.85,2010-03-22T09:40:00Z,2010,3,22,09:40:00,354025311.76,0,0,142324520.94,64040155.01,0,13439469.74,0,0
PHB20100316,Port Hacking,-34.11923,151.22667,2010-03-17T09:05:00Z,2010,3,17,09:05:00,2068690769.82,0,192950.96,30341521.54,18443696.84,0,2804153.58,0,0
KAI20100315,Kangaroo Island,-35.83217,136.44733,2010-03-16T06:00:00Z,2010,3,16,06:00:00,1618983536.79,0,702524.71,85290535.77,101324327.83,0,2330600,0,0
ROT20100315,Rottnest Island,-32,115.41667,2010-03-15T10:00:00Z,2010,3,15,10:00:00,793658000.25,0,0,1273860.29,70976657.43,0,32584775.43,0,0
YON20100224,Yongala,-19.30847,147.61842,2010-02-24T10:58:00Z,2010,2,24,10:58:00,223245521.87,0,472965.59,9569713.53,53984755.32,0,2349251.49,0,0
NSI20100214,North Stradbroke,-27.345,153.562,2010-02-15T09:30:00Z,2010,2,15,09:30:00,852957977.22,0,200394.17,17434161.56,19129730.56,0,2290174.7,0,0
NSI20100121,North Stradbroke,-27.345,153.562,2010-01-22T09:50:00Z,2010,1,22,09:50:00,148646493.4,0,490679.44,17134566.4,43670719,0,1357084.63,0,0
MAI20100120,Maria Island,-42.59667,148.23333,2010-01-21T10:50:00Z,2010,1,21,10:50:00,10234377.5,530143.31,0,1647335432.7,70144177.98,0,543634.33,0,0
PHB20100119,Port Hacking,-34.11923,151.22667,2010-01-20T09:20:00Z,2010,1,20,09:20:00,2349616900.3,0,0,4279435343.34,108970746.88,0,17320931.57,0,0
YON20100119,Yongala,-19.30847,147.61842,2010-01-19T10:45:00Z,2010,1,19,10:45:00,116025310.85,0,211845.27,5485705.06,16842757.77,0,2831392.66,0,0
KAI20100112,Kangaroo Island,-35.83217,136.44733,2010-01-13T07:00:00Z,2010,1,13,07:00:00,408366793.99,0,0,3520630.39,92640711.28,0,150380,0,0
ROT20091222,Rottnest Island,-32,115.41667,2009-12-22T10:00:00Z,2009,12,22,10:00:00,198991306.68,0,113938.4,4320683.18,56558441.66,0,10179147.45,0,0
ESP20091216,Esperance,-33.93333,121.85,2009-12-16T09:45:00Z,2009,12,16,09:45:00,496163788.85,0,0,28870260.34,29090992.5,0,1035601.83,0,0
NSI20091215,North Stradbroke,-27.345,153.562,2009-12-16T09:00:00Z,2009,12,16,09:00:00,1888045048.06,0,0,3397613.95,133489169.79,0,95501187,0,0
KAI20091215,Kangaroo Island,-35.83217,136.44733,2009-12-16T07:15:00Z,2009,12,16,07:15:00,83486860.86,0,0,25877306.75,82162312.46,0,303425,0,0
YON20091215,Yongala,-19.30847,147.61842,2009-12-15T11:25:00Z,2009,12,15,11:25:00,101215000.18,0,28055.18,5514192.68,19035005.08,0,3250619.87,0,0
MAI20091207,Maria Island,-42.59667,148.23333,2009-12-07T11:10:00Z,2009,12,7,11:10:00,1381647337.34,0,0,813075.17,82791368.46,0,6893149.33,0,0
PHB20091206,Port Hacking,-34.11923,151.22667,2009-12-07T09:14:00Z,2009,12,7,09:14:00,363493165.02,0,0,616055920.13,14881279.87,0,627867.65,0,0
YON20091123,Yongala,-19.30847,147.61842,2009-11-23T11:45:00Z,2009,11,23,11:45:00,342440174.37,0,566829.23,39143339.08,31971240.7,0,23055084.57,0,0
KAI20091115,Kangaroo Island,-35.83217,136.44733,2009-11-16T08:30:00Z,2009,11,16,08:30:00,1865914920.56,0,0,592254807.12,206047856.02,0,2122000,0,0
NSI20091115,North Stradbroke,-27.345,153.562,2009-11-16T08:20:00Z,2009,11,16,08:20:00,1091346379.34,0,1675514.67,5446329.78,35845541.91,0,3030500,0,0
MAI20091111,Maria Island,-42.59667,148.23333,2009-11-11T11:30:00Z,2009,11,11,11:30:00,236303178.3,0,0,10469352.87,102073793.39,0,4598404.99,0,0
PHB20091110,Port Hacking,-34.11923,151.22667,2009-11-11T09:45:00Z,2009,11,11,09:45:00,661411246.07,0,0,1377133607.11,118686728.14,0,12801600,0,0
NSI20091101,North Stradbroke,-27.345,153.562,2009-11-02T09:02:00Z,2009,11,2,09:02:00,850081434.34,0,0,9773106.07,71754242.86,0,1775400,0,0
ROT20091026,Rottnest Island,-32,115.41667,2009-10-26T09:53:00Z,2009,10,26,09:53:00,38007131.89,911846.5,0,5285913.67,11075086.5,0,2725314.93,0,0
NSI20091021,North Stradbroke,-27.345,153.562,2009-10-22T09:20:00Z,2009,10,22,09:20:00,1083626995.2,0,0,7432983.02,129509429.76,0,2205000,0,0
PHB20091018,Port Hacking,-34.11923,151.22667,2009-10-19T09:55:00Z,2009,10,19,09:55:00,338330983.18,0,0,3527449812.01,163833918.51,0,11945836.88,0,0
NSI20091015,North Stradbroke,-27.345,153.562,2009-10-15T10:10:00Z,2009,10,15,10:10:00,2777070658.19,0,2115337.27,16195462.42,88026631.86,0,38595544.25,0,0
MAI20091013,Maria Island,-42.59667,148.23333,2009-10-13T11:00:00Z,2009,10,13,11:00:00,8490722027.49,0,2065071.83,71293892.22,109658966.1,0,12349685.15,0,0
PHB20091011,Port Hacking,-34.11923,151.22667,2009-10-12T09:28:00Z,2009,10,12,09:28:00,150514892.55,0,0,17553812225.62,126185954.79,0,6050640.48,0,0
KAI20091007,Kangaroo Island,-35.83217,136.44733,2009-10-08T06:00:00Z,2009,10,8,06:00:00,13722704.69,0,0,3736889.24,165147757.63,0,868800,0,0
NSI20091006,North Stradbroke,-27.345,153.562,2009-10-07T09:07:00Z,2009,10,7,09:07:00,3710835473.15,0,0,10993144.94,114933826.61,0,13024274.61,0,0
