NRScode,Station,Latitude,Longitude,SampleDateLocal,StationDepth_m,SampleDepth_m,Year,Month,Day,Time_24hr,SampleDateUTC,Biomass_mgm3,Secchi_m,Silicate_umol_L,Phosphate_umol_L,Ammonium_umol_L,Nitrate_umol_L,Nitrite_umol_L,Oxygen_umol_L,TCO2_umol_kg,TAlkalinity_umol_kg,Salinity,Prochlorococcus_cells_ml,Synecochoccus_cells_ml,Picoeukaryotes_cells_ml,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,TSS_mg_L,InorganicFraction_mg_L,OrganicFraction_mg_L,CTDDensity_kgm3,CTDTemperature,CTDPAR_umolm2s,CTDConductivity_sm,CTDSalinity,CTDChlF_mgm3,CTDTurbidity_ntu
MAI20120326,Maria Island,-42.59667,148.23333,2012-03-27 10:40:00,86,50,2012,3,27,10:40:00,2012-03-26T23:40:00Z,,,0.3,0.19,0.13,1.6,,235.9,2067.43,2330.02,35.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.1311,16.7868,,4.521935,35.4489,0.3455,0.1904
ROT20110324,Rottnest Island,-32,115.41667,2011-03-24 09:35:00,50,20,2011,3,24,09:35:00,2011-03-24T01:35:00Z,,,1,0.04,0.03,0.1,,,2015.61,2326.25,35.543,,,,0.039,0,0.042,0,,0.056,0.089,0,0,0.019,0.06,0,0,0.006,0.002,0.062,0,0,0.02,0,0,0.005,0,0,0.043,0,0,0,0,0.022,0.022,0.017,0.232,0.249,0,0,0,0,,,0.015,0,,,,1024.2563,23.6161,,5.236847,35.5564,0.2058,0.2409
KAI20090601,Kangaroo Island,-35.83217,136.44733,2009-06-02 08:00:00,110,20,2009,6,2,08:00:00,2009-06-01T22:30:00Z,,,0.8,0.16,0.11,0,,,2086.11,2354.52,35.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.0352,17.9191,3.1554,4.681992,35.8524,0.1587,0.9843
NSI20091101,North Stradbroke,-27.345,153.562,2009-11-02 09:02:00,60,0,2009,11,2,09:02:00,2009-11-01T23:02:00Z,,,0.2,0.07,0.19,0,,,1992.37,2308.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAI20100112,Kangaroo Island,-35.83217,136.44733,2010-01-13 07:00:00,110,90,2010,1,13,07:00:00,2010-01-12T20:30:00Z,,,,,,,,,2145.43,2350.45,35.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.9395,13.4217,0,4.174045,35.3085,0.1176,0.5494
PHB20100908,Port Hacking,-34.11923,151.22667,2010-09-09 09:30:00,100,60,2010,9,9,09:30:00,2010-09-08T23:30:00Z,,,2.4,0.58,0.46,6.2,,,2084.7,2326.96,35.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.5134,14.6565,,4.295135,35.3167,1.4866,0.1878
ROT20101215,Rottnest Island,-32,115.41667,2010-12-15 10:20:00,50,20,2010,12,15,10:20:00,2010-12-15T02:20:00Z,,,1.6,0.08,0.04,0,,,2029.79,2334.1,35.651,,,,0.016,0,0.022,0,,0.01,0,0,0,0.01,0.023,0.002,0,0.008,0.003,0.045,0,0,0.015,0,0.004,0.006,0,0.004,0.028,0,0,0,0,0.023,0.023,0.008,0.189,0.197,0,0,0,0,,,0.009,0,,,,1025.1156,20.8456,,4.95887,35.6458,,0.1769
ROT20101215,Rottnest Island,-32,115.41667,2010-12-15 10:20:00,50,48,2010,12,15,10:20:00,2010-12-15T02:20:00Z,,,,,,,,,2023.84,2333.04,35.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.2407,20.8378,,4.959375,35.6464,,0.2237
ROT20110125,Rottnest Island,-32,115.41667,2011-01-25 09:10:00,50,20,2011,1,25,09:10:00,2011-01-25T01:10:00Z,,,2,0.12,0.09,0.4,,,2029.58,2330.77,35.585,,,,0.035,0,0.038,0,,0.009,0,0.006,0,0.04,0.042,0.005,0,0.012,0.005,0.065,0,0,0.023,0,0,0.007,0,0.003,0.031,0,0,0,0,0.056,0.056,0.022,0.291,0.313,0,0,0,0,,,0.015,0,,,,1024.6869,22.3616,,5.116615,35.6441,0.0879,0.1593
NSI20111116,North Stradbroke,-27.345,153.562,2011-11-16 10:00:00,60,10,2011,11,16,10:00:00,2011-11-16T00:00:00Z,,,1.2,0.09,0.51,0,,,2021.75,2328.64,35.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.5876,22.2104,,5.089219,35.5566,0.3051,0.1791
NSI20111116,North Stradbroke,-27.345,153.562,2011-11-16 10:00:00,60,30,2011,11,16,10:00:00,2011-11-16T00:00:00Z,,,1.1,0.19,0.05,5.1,,,2074.16,2329.73,35.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.5355,19.2334,,4.786009,35.5885,0.3394,1.2559
MAI20111214,Maria Island,-42.59667,148.23333,2011-12-15 10:35:00,86,0,2011,12,15,10:35:00,2011-12-14T23:35:00Z,,,0.4,0.12,0.09,0,,,2062.38,2326.55,35.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.1,0.3,,,,,,,
KAI20090205,Kangaroo Island,-35.83217,136.44733,2009-02-05 14:05:00,110,0,2009,2,5,14:05:00,2009-02-05T03:35:00Z,,,0.3,0.35,0.51,0.2,,,2083.73,2355.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAI20090205,Kangaroo Island,-35.83217,136.44733,2009-02-05 14:05:00,110,10,2009,2,5,14:05:00,2009-02-05T03:35:00Z,,,0.3,0.22,0.19,0.1,,,2083.57,2352.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.5352,19.4523,291.1466,4.829475,35.7706,0.0195,0.8687
PHB20090920,Port Hacking,-34.11923,151.22667,2009-09-21 09:17:00,100,60,2009,9,21,09:17:00,2009-09-20T23:17:00Z,,,1.8,0.37,0,6.8,,,2112.43,2326.37,35.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.7805,13.7479,,4.211601,35.3732,0.4099,0.0916
YON20100224,Yongala,-19.30847,147.61842,2010-02-24 10:58:00,28.9,10,2010,2,24,10:58:00,2010-02-24T00:58:00Z,,,2.2,0.01,0,0,,,1924.05,2245.11,34.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.6497,28.8679,,5.618594,34.333,0.1503,0.0834
ROT20100820,Rottnest Island,-32,115.41667,2010-08-20 14:30:00,50,0,2010,8,20,14:30:00,2010-08-20T06:30:00Z,,,2.6,0.09,0.06,0,,,2015.48,2324.92,35.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.9,0.4,,,,,,,
ROT20100820,Rottnest Island,-32,115.41667,2010-08-20 14:30:00,50,20,2010,8,20,14:30:00,2010-08-20T06:30:00Z,,,2.1,0.1,0.02,0,,,2032.1,2326.85,35.543,,,,0.024,0,0,0.011,,0.132,0,0.015,0,0.025,0.045,0.011,0,0.021,0.008,0.067,0,0,0.02,0,0,0.015,0,0,0.015,0,0,0,0,0.037,0.037,0,0.184,0.184,0,0,0,0,,,0.006,0,,,,1025.2224,19.8647,,4.831674,35.4337,,5.4764
YON20110118,Yongala,-19.30847,147.61842,2011-01-18 11:30:00,28.9,20,2011,1,18,11:30:00,2011-01-18T01:30:00Z,,,2.5,0.1,0.14,0.1,,,1937.54,2251.12,34.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.9187,28.6142,,5.619805,34.522,0.6814,0.212
YON20111027,Yongala,-19.30847,147.61842,2011-10-27 13:44:00,28.9,20,2011,10,27,13:44:00,2011-10-27T03:44:00Z,,,0.1,0.06,0.09,0,,,1996.13,2310.32,35.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.6072,25.0366,,5.345822,35.2525,0.164,0.1182
ROT20111020,Rottnest Island,-32,115.41667,2011-10-20 12:00:00,50,0,2011,10,20,12:00:00,2011-10-20T04:00:00Z,,,1.9,0.09,0.03,0.1,,,2020.61,2316.53,35.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.3,0.9,,,,,,,
PHB20100609,Port Hacking,-34.11923,151.22667,2010-06-09 10:53:00,100,100,2010,6,9,10:53:00,2010-06-09T00:53:00Z,,,4.5,0.65,0.15,10.4,,,2120.21,2323.34,35.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YON20110323,Yongala,-19.30847,147.61842,2011-03-23 10:49:00,28.9,20,2011,3,23,10:49:00,2011-03-23T00:49:00Z,,,2.3,0.15,0.06,0.7,,,1969.59,2278.64,34.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.4435,27.64,,5.557565,34.8028,1.3496,0.4886
MAI20111026,Maria Island,-42.59667,148.23333,2011-10-26 11:00:00,86,75,2011,10,26,11:00:00,2011-10-26T00:00:00Z,,,0.3,0.22,0.4,0.7,,276.2,2085.67,2326.29,35.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.9417,12.8136,,4.106064,35.233,0.5927,0.2076
MAI20111026,Maria Island,-42.59667,148.23333,2011-10-26 11:00:00,86,82,2011,10,26,11:00:00,2011-10-26T00:00:00Z,,,0.5,0.25,0.63,1.3,,271.4,2088.56,,35.238,,,,0.031,0,0.069,0.021,,0,0.076,0.013,0,0.007,0.259,0.008,0,0.026,0.004,0.016,0,0,0.019,0,0,0.011,0,0,0.004,0,0,0,0,0.059,0.059,0,0.682,0.682,0,0,0,0,,,0.021,0,,,,,,,,,,
NSI20100322,North Stradbroke,-27.345,153.562,2010-03-23 09:15:00,60,20,2010,3,23,09:15:00,2010-03-22T23:15:00Z,,,0,0.04,0,0,,,,,35.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.2807,25.829,,5.414294,35.1428,0.3477,0.1292
ESP20110818,Esperance,-33.93333,121.85,2011-08-18 10:20:00,50,10,2011,8,18,10:20:00,2011-08-18T02:20:00Z,,,0,0.05,,0.1,,1.3,,,35.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.0063,16.3447,,4.468216,35.3824,0.3926,0.1919
ESP20110818,Esperance,-33.93333,121.85,2011-08-18 10:20:00,50,30,2011,8,18,10:20:00,2011-08-18T02:20:00Z,,,0,0.05,,0.1,,1.3,,,35.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.1185,16.244,,4.458958,35.3818,1.1956,0.2925
MAI20120524,Maria Island,-42.59667,148.23333,2012-05-24 11:30:00,86,40,2012,5,24,11:30:00,2012-05-24T01:30:00Z,,,1.7,0.11,0.12,2.2,,255.4,,,35.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.5364,14.6771,,4.306364,35.4095,0.3145,0.2237
PHB20110517,Port Hacking,-34.11923,151.22667,2011-05-18 09:25:00,100,25,2011,5,18,09:25:00,2011-05-17T23:25:00Z,,,0.6,0.15,0.57,0.5,,,,,35.475,,,,0.056,0,0.071,0,,0.022,0,0.009,0,0.056,0.058,0.021,0,0.04,0.014,0.092,0,0,0.026,0,0.008,0.033,0,0.008,0.053,0.016,0,0,0,0.152,0.152,0.022,0.629,0.651,0,0,0,0,,,0.032,0,,,,1025.2354,19.9724,,4.847224,35.4689,4.9369,0.1074
ROT20101124,Rottnest Island,-32,115.41667,2010-11-24 11:07:00,50,10,2010,11,24,11:07:00,2010-11-24T03:07:00Z,,,1.8,0.09,0.02,0,,,,,35.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.0675,20.7261,,4.940162,35.5982,1.4764,0.1632
PHB20100218,Port Hacking,-34.11923,151.22667,2010-02-19 09:05:00,100,10,2010,2,19,09:05:00,2010-02-18T22:05:00Z,,,0.4,0.09,0.25,0,,,,,35.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHB20120311,Port Hacking,-34.11923,151.22667,2012-03-12 09:00:00,100,20,2012,3,12,09:00:00,2012-03-11T22:00:00Z,,,2.5,0.08,0.19,0.1,,,2013.94,2302.49,35.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.8821,20.4002,,4.855964,35.1835,1.0423,0.077
PHB20120311,Port Hacking,-34.11923,151.22667,2012-03-12 09:00:00,100,100,2012,3,12,09:00:00,2012-03-11T22:00:00Z,,,7.2,0.78,0.16,10.4,,,2125.04,2311.65,35.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.856,13.839,,4.210476,35.262,0.2244,0.1867
MAI20090820,Maria Island,-42.59667,148.23333,2009-08-20 11:30:00,86,60,2009,8,20,11:30:00,2009-08-20T01:30:00Z,,,1.1,0.38,0.05,3.6,,,,,35.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.9026,12.7675,,4.102863,35.2516,0.1667,0.2034
MAI20100615,Maria Island,-42.59667,148.23333,2010-06-15 11:10:00,86,20,2010,6,15,11:10:00,2010-06-15T01:10:00Z,,,0.7,0.23,0,2.9,,256.2,,,35.251,,,,0.015,0,0.033,0,,0,0,0.008,0,0.024,0.032,0.012,0,0.024,0.012,0.049,0,0,0.015,0,0,0.018,0,0,0.015,0,0,0,0,0.093,0.093,0,0.361,0.361,0,0,0,0,,,0.015,0,,,,1026.5352,13.6413,,4.185036,35.2387,0.294,0.2352
MAI20100615,Maria Island,-42.59667,148.23333,2010-06-15 11:10:00,86,40,2010,6,15,11:10:00,2010-06-15T01:10:00Z,,,0.7,0.23,0,2.8,,256.3,,,35.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.6285,13.649,,4.187207,35.2435,0.2644,0.2319
NSI20111220,North Stradbroke,-27.345,153.562,2011-12-21 09:15:00,60,20,2011,12,21,09:15:00,2011-12-20T23:15:00Z,,,0.7,0.08,0.12,0,,,,,35.43,,,,0,0,0.005,0,,0,0,0,0,0.003,0.004,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0.06,0.006,0,0,0,0.014,0.014,0.021,0.059,0.08,0,0,0,0,,,0.005,0,,,,1023.8646,24.5744,,5.318185,35.409,0.1714,0.0463
NSI20111220,North Stradbroke,-27.345,153.562,2011-12-21 09:15:00,60,40,2011,12,21,09:15:00,2011-12-20T23:15:00Z,,,1.5,0.1,0.12,0,,,,,35.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.4004,23.3048,,5.200277,35.5198,0.3657,0.6543
NSI20110727,North Stradbroke,-27.345,153.562,2011-07-28 09:30:00,60,20,2011,7,28,09:30:00,2011-07-27T23:30:00Z,,,1,0.13,0.22,0.6,,,,,35.583,,,,0.026,0,0.039,0,,0.027,0,0,0,0.038,0.05,0,0,0,0,0.065,0,0,0.016,0,0,0,0,0.004,0.055,0,0,0,0,0.024,0.024,0.039,0.25,0.289,0,0,0,0,,,0.01,0,,,,1025.0905,20.9238,,4.966411,35.6412,0.223,0.1782
NSI20110727,North Stradbroke,-27.345,153.562,2011-07-28 09:30:00,60,40,2011,7,28,09:30:00,2011-07-27T23:30:00Z,,,1.1,0.21,0.3,1.8,,,,,35.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.2479,20.4721,,4.914658,35.5937,0.2484,0.1292
ROT20091222,Rottnest Island,-32,115.41667,2009-12-22 10:00:00,50,10,2009,12,22,10:00:00,2009-12-22T02:00:00Z,,,1.3,0.08,0.04,0,,,,,35.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIN20110209,Ningaloo,-21.99,113.779,2011-02-09 10:15:00,30,30,2011,2,9,10:15:00,2011-02-09T02:15:00Z,,,3.7,0.11,0.34,0.3,,,,,34.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.2361,28.6383,,5.676899,34.8967,1.736,0.1912
ROT20111221,Rottnest Island,-32,115.41667,2011-12-21 15:45:00,50,10,2011,12,21,15:45:00,2011-12-21T07:45:00Z,,,1.9,0.04,0.06,0,,,,,35.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20120326,Maria Island,-42.59667,148.23333,2012-03-27 10:40:00,86,20,2012,3,27,10:40:00,2012-03-26T23:40:00Z,,,0,0.1,0.07,0.2,,245.4,,,35.439,,,,0.055,0,0.049,0,,0.018,0,0.008,0,0.051,0.024,0.005,0,0.01,0.004,0.137,0,0,0.028,0,0,0.003,0,0,0.042,0,0,0,0,0.055,0.055,0.03,0.335,0.365,0,0,0,0,,,0.019,0,,,,1025.9001,17.1454,,4.554853,35.4325,0.306,0.1938
ROT20110527,Rottnest Island,-32,115.41667,2011-05-27 09:35:00,50,30,2011,5,27,09:35:00,2011-05-27T01:35:00Z,,,1.9,0.07,0.13,0.1,,,,,35.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.6401,21.582,,4.983528,35.2296,0.9704,0.1262
KAI20090601,Kangaroo Island,-35.83217,136.44733,2009-06-02 08:00:00,110,60,2009,6,2,08:00:00,2009-06-01T22:30:00Z,,,0.8,0.15,0.18,0.3,,,,,35.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.2526,17.996,0.2728,4.701608,35.9377,0.0758,0.9648
PHB20091018,Port Hacking,-34.11923,151.22667,2009-10-19 09:55:00,100,10,2009,10,19,09:55:00,2009-10-18T22:55:00Z,,,0.2,0.08,0.1,0,,,,,35.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSI20110816,North Stradbroke,-27.345,153.562,2011-08-16 10:00:00,60,40,2011,8,16,10:00:00,2011-08-16T00:00:00Z,,,0.4,0.11,0.36,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.4001,20.0648,,4.877353,35.6326,0.2484,0.213
NSI20111116,North Stradbroke,-27.345,153.562,2011-11-16 10:00:00,60,20,2011,11,16,10:00:00,2011-11-16T00:00:00Z,,,0.6,0.11,0.17,4,,,,,35.574,,,,0.343,0,0.471,0,,0.546,0.041,0.011,0.043,0.078,1.044,0.006,0,0.003,0.003,0.119,0,0,0.102,0,0.003,0,0,0.038,0.009,0,0,0,0,0.009,0.009,0,1.679,1.679,0,0,0,0,,,0.039,0,,,,1025.2489,20.1472,,4.880572,35.5966,0.4542,1.9261
MAI20111214,Maria Island,-42.59667,148.23333,2011-12-15 10:35:00,86,20,2011,12,15,10:35:00,2011-12-14T23:35:00Z,,,0.5,0.11,0.1,0,,259.3,,,35.366,,,,0.063,0,0.105,0,,0.033,0,0.005,0,0.033,0.114,0.029,0,0.06,0.019,0.1,0,0,0.017,0,0.003,0.051,0,0,0.045,0,0,0,0,0.21,0.21,0,0.856,0.856,0,0,0,0,,,0.044,0,,,,1026.2513,15.3904,,4.371397,35.3647,0.5461,0.238
PHB20090920,Port Hacking,-34.11923,151.22667,2009-09-21 09:17:00,100,50,2009,9,21,09:17:00,2009-09-20T23:17:00Z,,,3,0.26,0,9.4,,,,,35.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.649,14.0085,,4.231357,35.3223,0.8015,0.1224
ROT20111020,Rottnest Island,-32,115.41667,2011-10-20 12:00:00,50,30,2011,10,20,12:00:00,2011-10-20T04:00:00Z,,,2,0.14,0.03,0.1,,,,,35.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.268,19.3658,,4.761706,35.2733,0.3506,0.062
PHB20090924,Port Hacking,-34.11923,151.22667,2009-09-25 08:45:00,100,50,2009,9,25,08:45:00,2009-09-24T22:45:00Z,,,1.5,0.38,0.18,5.4,,,,,35.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20091207,Maria Island,-42.59667,148.23333,2009-12-07 11:10:00,86,60,2009,12,7,11:10:00,2009-12-07T00:10:00Z,,,0.9,0.31,0.05,3.7,,,,,35.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.6921,13.5641,,4.17599,35.2076,0.1659,0.201
ROT20100520,Rottnest Island,-32,115.41667,2010-05-20 10:05:00,50,40,2010,5,20,10:05:00,2010-05-20T02:05:00Z,,,1.6,0.18,0.23,0.6,,,2087.47,2349.41,35.852,,,,0.033,0,0,0.04,,0,0,0,0,0.019,0.077,0.008,0,0.021,0.006,0.043,0,0,0.013,0,0,0.007,0,0,0.01,0,0,0,0,0.074,0.074,0,0.306,0.306,0,0,0,0,,,0.014,0,,,,1025.6688,19.699,,4.869513,35.88,0.8192,0.1448
ROT20100520,Rottnest Island,-32,115.41667,2010-05-20 10:05:00,50,48,2010,5,20,10:05:00,2010-05-20T02:05:00Z,,,1.6,0.18,0.23,0.6,,,2087.58,2349.13,35.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAI20120119,Maria Island,-42.59667,148.23333,2012-01-19 12:00:00,86,10,2012,1,19,12:00:00,2012-01-19T01:00:00Z,,,0.3,0.08,0.08,0,,251.2,2057.88,2335.65,35.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.8165,17.4528,,4.591085,35.4814,0.2713,0.1909
MAI20120119,Maria Island,-42.59667,148.23333,2012-01-19 12:00:00,86,40,2012,1,19,12:00:00,2012-01-19T01:00:00Z,,,0.3,0.1,0.19,0.3,,246.4,,,35.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.0326,17.0303,,4.546376,35.452,0.4551,0.1852
MAI20110223,Maria Island,-42.59667,148.23333,2011-02-23 11:15:00,86,40,2011,2,23,11:15:00,2011-02-23T00:15:00Z,,,0.6,0.18,0,0.8,,251,,,35.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.9468,16.6287,,4.479814,35.2217,0.4848,0.2018
ROT20110224,Rottnest Island,-32,115.41667,2011-02-24 09:35:00,50,20,2011,2,24,09:35:00,2011-02-24T01:35:00Z,,,2.2,0.12,0.16,0.6,,,2011.77,2306.72,35.29,,,,0.034,0,0.035,0,,0.011,0,0.005,0,0.034,0.036,0.004,0,0.006,0.003,0.072,0,0,0.016,0,0,0.006,0,0,0.024,0,0,0,0.005,0.038,0.043,0.038,0.227,0.265,0,0,0,0,,,0.017,0,,,,1023.7946,24.3693,,5.274925,35.2459,0.0705,0.1098
ROT20111122,Rottnest Island,-32,115.41667,2011-11-22 15:08:00,50,10,2011,11,22,15:08:00,2011-11-22T07:08:00Z,,,1.6,0.08,0.02,0,,,,,35.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSI20100411,North Stradbroke,-27.345,153.562,2010-04-12 08:35:00,60,WC,2010,4,12,08:35:00,2010-04-11T22:35:00Z,17.15435,19,,,,,,,,,,22569.75,19514.25,2473,0.012,0,0,0.026,,0,0,0,0,0.025,0.061,0,0,0,0,0.039,0,0,0.008,0,0,0,0,0.004,0.026,0,0,0,0,0.025,0.025,0.013,0.203,0.216,0,0,0,0,,,0.01,0,,,,,,,,,,
PHB20111206,Port Hacking,-34.11923,151.22667,2011-12-07 09:30:00,100,WC,2011,12,7,09:30:00,2011-12-06T22:30:00Z,32.37033,15,,,,,,,,,,10857.5,9266.5,1149.75,0.035,0,0.036,0.009,,0,0,0.011,0,0.009,0.103,0.003,0,0.006,0.003,0.033,0.006,0,0.014,0,0,0,0,0,0.021,0,0,0,0,0.027,0.027,0.006,0.305,0.311,0,0,0,0,,,0.016,0,,,,,,,,,,
PHB20100316,Port Hacking,-34.11923,151.22667,2010-03-17 09:05:00,100,WC,2010,3,17,09:05:00,2010-03-16T22:05:00Z,30.88973,17.5,,,,,,,,,,15949.5,42215.25,3963.75,0.029,0,0,0.045,,0,0,0.01,0,0.02,0.081,0,0,0,0,0.032,0,0,0.014,0,0,0,0,0,0.036,0.003,0,0,0,0.039,0.039,0,0.301,0.301,0,0,0,0,,,0.01,0,,,,,,,,,,
YON20120208,Yongala,-19.30847,147.61842,2012-02-08 10:49:00,28.9,WC,2012,2,8,10:49:00,2012-02-08T00:49:00Z,39.13071,11,,,,,,,,,,54157.5,36685.5,703,0.022,0,0.026,0,,0.018,0,0,0,0.012,0.049,0,0,0,0.001,0.036,0.004,0,0.01,0,0,0,0,0,0.106,0,0,0,0.007,0.022,0.029,0.058,0.28,0.338,0,0,0,0,,,0.032,0,,,,,,,,,,
YON20100729,Yongala,-19.30847,147.61842,2010-07-29 11:22:00,28.9,WC,2010,7,29,11:22:00,2010-07-29T01:22:00Z,8.24234,20,,,,,,,,,,93623.25,40556.25,1260,0,0,0,0.007,,0,0,0,0,0.006,0.012,0,0,0,0.002,0.014,0,0,0.005,0,0,0,0,0,0.082,0,0,0,0,0.012,0.012,0.052,0.099,0.151,0,0,0,0,,,0.015,0,,,,,,,,,,
KAI20100419,Kangaroo Island,-35.83217,136.44733,2010-04-20 07:00:00,110,WC,2010,4,20,07:00:00,2010-04-19T21:30:00Z,0.96541,,,,,,,,,,,5617.5,16128,3601.5,0.013,0,0.017,0,,0,0,0.007,0,0.01,0.013,0.003,0,0.007,0,0.022,0,0,0.003,0,0,0,0,0,0.015,0,0,0,0,0.033,0.033,0,0.152,0.152,0,0,0,0,,,0,0,,,,,,,,,,
ROT20100723,Rottnest Island,-32,115.41667,2010-07-23 12:02:00,50,WC,2010,7,23,12:02:00,2010-07-23T04:02:00Z,4.55792,19.5,,,,,,,,,,13303.5,17566.5,2147.5,0.029,0,0,0.035,,0,0,0,0,0.027,0.037,0.006,0,0.007,0.002,0.048,0,0,0.012,0,0,0.008,0,0,0.018,0,0,0,0,0.022,0.022,0,0.143,0.143,0,0,0,0,,,0.003,0,,,,,,,,,,
