NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acanthostomella norvegica,Actinoptychus senarius,Akashiwo sanguinea,Alexandrium pseudogonyaulax,Amphisolenia bidentata,Asterionellopsis glacialis,Asteromphalus hyalinus,Bacillaria paxillifera,Bacteriastrum comosum,Bacteriastrum delicatulum,Bacteriastrum elongatum,Bacteriastrum furcatum,Bacteriastrum hyalinum,Cerataulina pelagica,Ceratocorys horrida,Ceratoperidinium falcatum,Chaetoceros aequatorialis,Chaetoceros affinis,Chaetoceros anastomosans,Chaetoceros atlanticus,Chaetoceros brevis/laciniosus,Chaetoceros coarctatus,Chaetoceros coarctatus (+ciliates),Chaetoceros compressus,Chaetoceros concavicorne,Chaetoceros convolutus,Chaetoceros criophilus,Chaetoceros curvisetus,Chaetoceros danicus,Chaetoceros debilis,Chaetoceros decipiens < 15 µm cell width,Chaetoceros decipiens > 15 µm cell width,Chaetoceros densus,Chaetoceros dichaetus,Chaetoceros didymus,Chaetoceros eibenii,Chaetoceros laeve,Chaetoceros lorenzianus,Chaetoceros messanense,Chaetoceros minimus,Chaetoceros neglectus,Chaetoceros peruvianus < 40 µm cell width,Chaetoceros peruvianus > 40 µm cell width,Chaetoceros radicans,Chaetoceros rostratus,Chaetoceros similis,Chaetoceros simplex,Chaetoceros socialis,Chaetoceros subtilis,Cladopyxis brachiolata,Climacocylis scalaroides,Climacodium frauenfeldianum,Codonellopsis morchella,Codonellopsis pusilla,Corethron pennatum,Coscinodiscus jonesianus,Coscinodiscus radiatus,Coscinodiscus wailesii,Cylindrotheca closterium,Cymatosira lorenziana,Cyttarocylis ampulla,Dactyliosolen blavyanus,Dactyliosolen fragilissimus,Dactyliosolen phuketensis,Dadayiella ganymedes,Detonula pumila,Dictyocha crux,Dictyocha fibula,Dictyocha fibula var. pentagona,Dictyocha speculum,Dictyocysta elegans,Dinophysis acuminata,Dinophysis acuta,Dinophysis caudata,Dinophysis dens,Dinophysis fortii,Dinophysis miles,Dinophysis tripos,Dinophysis truncata,Ditylum brightwellii < 40 µm width,Ditylum brightwellii > 40 µm width,Epiplocylis healdi,Eucampia cornuta,Eutintinnus apertus,Eutintinnus lususundae,Eutintinnus medius,Favella ehrenbergii,Goniodoma polyedricum,Gonyaulax birostris,Gossleriella tropica,Grammatophora oceanica,Guinardia cylindrus,Guinardia delicatula,Guinardia flaccida <150 µm length,Guinardia flaccida >150 µm length,Guinardia striata,Guinardia striata (with Richelia),Gymnodinium catenatum,Haslea wawrikae,Helicotheca tamesis,Laboea strobila,Lauderia annulata < 70 µm length,Lauderia annulata > 70 µm length,Leptocylindrus danicus,Leptocylindrus mediterraneus,Leptocylindrus minimus,Mesodinium rubrum,Mesoporos perforatus,Meuniera membranacea,Navicula septentrionalis,Neostreptotheca subindica,Nitzschia bicapitata,Nitzschia closterium - INVALID use Ceratoneis closterium,Nitzschia longissima,Noctiluca scintillans,Octactis octonaria,Ornithocercus quadratus,Oxytoxum caudatum,Oxytoxum laticeps,Oxytoxum parvum,Oxytoxum scolopax,Oxytoxum subulatum,Palmerina hardmaniana,Palmerina ostenfeldii,Paralia sulcata,Phalacroma mitra,Phalacroma rotundatum,Planktoniella blanda,Planktoniella sol,Podolampas elegans,Podolampas palmipes,Podolampas spinifera,Proboscia alata,Proboscia alata ~ 50 µm cell width,Proboscia alata f. indica,Pronoctiluca pelagica,Prorocentrum arcuatum,Prorocentrum concavum,Prorocentrum cordatum,Prorocentrum dentatum,Prorocentrum gracile,Prorocentrum lima,Prorocentrum mexicanum,Prorocentrum micans,Prorocentrum minimum/cordatum,Prorocentrum rhathymum,Prorocentrum triestinum,Protoperidinium oceanicum,Protoperidinium ovatum,Protoperidinium pellucidum,Protorhabdonella simplex,Pseudo-nitzschia delicatissima complex <=3 µm,Pseudo-nitzschia seriata complex >3 µm,Pseudosolenia calcar-avis,Pyrocystis fusiformis,Pyrocystis lunula,Pyrocystis noctiluca,Pyrocystis robusta,Pyrophacus horologicum,Rhabdonella amor,Rhabdonella spiralis,Rhaphoneis amphiceros,Rhizosolenia bergonii,Rhizosolenia castracanei,Rhizosolenia clevei,Rhizosolenia fallax,Rhizosolenia formosa,Rhizosolenia hebetata,Rhizosolenia imbricata,Rhizosolenia imbricata (with Richelia),Rhizosolenia pungens,Rhizosolenia robusta,Rhizosolenia setigera,Rhizosolenia simplex,Rhizosolenia striata,Rhizosolenia temperei,Salpingella acuminata,Salpingella costata,Salpingella subconica,Scrippsiella trochoidea,Stephanopyxis palmeriana,Stephanopyxis turris,Striatella unipunctata,Thalassionema bacillare,Thalassionema frauenfeldii,Thalassionema nitzschioides,Thalassiosira gravida,Tintinnopsis radix,Tintinnopsis tocantinensis,Toxarium undulatum,Triadinium polyedricum,Tripos arietinus,Tripos axialis,Tripos brevis,Tripos candelabrum,Tripos carriensis,Tripos contortus var. karstenii,Tripos euarcuatus,Tripos falcatus,Tripos furca,Tripos furca type,Tripos fusus,Tripos fusus type,Tripos gibberus,Tripos hexacanthus,Tripos horridus,Tripos limulus,Tripos lineatus,Tripos longirostrus,Tripos macroceros,Tripos massiliensis,Tripos muelleri,Tripos muelleri type,Tripos pentagonus,Tripos pentagonus var.tenerus,Tripos symmetricus,Tripos trichoceros,Tryblionella compressa,Undella claparedi,Xystonella treforti,Xystonellopsis cymatica
ROT20150128,Rottnest Island,-32,115.41667,2015-01-28 10:15:00,2015,1,28,10:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957571.358203125,0,0,0,0,0,0,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,22500,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20150121,Port Hacking,-34.11923,151.22667,2015-01-22 09:48:00,2015,1,22,09:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,123722397.915503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2455737.57677275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670016.750418761,0,0,0,0,0,0,0,0,1522654.74750295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80039504.0201005,146174855.760283,0,0,0,0,2192622.83640424,0,0,0,0,340596549.849944,3508196.53824679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49407101.2469756,0,0,0,0,0,0,0,5116119.9516099,0,0,0,0,0,0,0,0,0,0,297785.222408338,1116694.58403127,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20150119,Yongala,-19.30847,147.61842,2015-01-19 11:25:00,2015,1,19,11:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83333.3333333333,0,0,0,0,0,0,0,0,106526.353624132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78125,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,27611630.859375,0,-999,0,0,0,0,0,0,0,0,0,0,0,577500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545414.930555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20150119,North Stradbroke,-27.345,153.562,2015-01-19 10:35:00,2015,1,19,10:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583768.7925,0,0,0,0,0,0,0,0,0,0,1063968.17578125,0,300414.54375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39819653.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960000,330000,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691149.8,0,649261.933333333,0,0,0,0,0,0,0,0,8017599.47916667
NSI20141223,North Stradbroke,-27.345,153.562,2014-12-23 10:35:00,2014,12,23,10:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,214757.12890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31500,10500,0,0,0,0,0,0,0,0,0,27488912.5,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20141208,Maria Island,-42.59667,148.23333,2014-12-09 10:05:00,2014,12,9,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477541.3149375,0,0,0,0,0,381703.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659152.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,750447.31125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20141209,Yongala,-19.30847,147.61842,2014-12-09 10:04:00,2014,12,9,10:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1661901.11,0,0,0,0,0,0,0,0,0,125663.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376990.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,753981.6,52359.8333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67858344,0,0,235619.25,0,0,0,0,1276761.8109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654643.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216000,216000,115811573.76,0,0,0,0,0,2617991.66666667,0,0,31415900,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837757.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816886.21666667,1624202.03,0,0,0,0
PHB20141208,Port Hacking,-34.11923,151.22667,2014-12-09 09:51:00,2014,12,9,09:51:00,0,0,0,0,0,0,0,0,0,0,0,0,0,18842416.2131519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317460.317460318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115405346.938776,0,0,0,0,0,0,0,169848887.92517,0,0,0,0,0,0,0,0,0,0,5342840136.05442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180587996.598639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857142.85714286,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,104155700.207861,0,0,0,0,0,0,0,0,0,0,0,0,12179894.5634921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20141201,Kangaroo Island,-35.83217,136.44733,2014-12-02 06:05:00,2014,12,2,06:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251981.697916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14137155,0,0,0,0,0,0,0,0,0,1623154.83333333,3246309.66666667,0,0,0,0,0,0,0,0
MAI20141127,Maria Island,-42.59667,148.23333,2014-11-28 09:30:00,2014,11,28,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390897.03379854,0,0,103297.881143811,0,0,555878.424757282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6862696.60194175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20141120,Yongala,-19.30847,147.61842,2014-11-21 08:48:00,2014,11,21,08:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157079.5,0,0,0,0,0,78539.75,0,0,0,0,0,0,0,0,0,0,0,0,0,471238.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,0,0,0,0,0,65449.7916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2827431,0,0,0,0,0,0,0,4241146.5,0,0,589048.125,0,0,0,0,0,2356192.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6544979.16666667,5000,15000,241274112,0,0,0,0,0,0,0,0,78539750,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047196.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20141119,Rottnest Island,-32,115.41667,2014-11-19 10:16:00,2014,11,19,10:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165346.842105263,0,0,0,0,0,0,0,0,0,0,781263.828947369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26315.7894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335989.950246711,1240101.31578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5263.15789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551156.140350877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20141112,Port Hacking,-34.11923,151.22667,2014-11-13 09:36:00,2014,11,13,09:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,199827788.777555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280561.122244489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7979890.43086172,0,0,0,0,0,0,0,0,0,0,177399102.655311,0,0,0,0,0,0,0,0,0,0,1311619071.47629,0,0,0,0,0,1180457.16432866,0,0,0,0,0,0,0,0,0,0,0,39899452.1543086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360721.442885772,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20141107,North Stradbroke,-27.345,153.562,2014-11-07 10:35:00,2014,11,7,10:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147262.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,7500,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20141029,Maria Island,-42.59667,148.23333,2014-10-30 09:27:00,2014,10,30,09:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6361719.75,0,0,0,0,0,0,0,22024141.2386719,0,0,381703.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20141029,Kangaroo Island,-35.83217,136.44733,2014-10-29 11:00:00,2014,10,29,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120573.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343611.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7068577.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20141021,Port Hacking,-34.11923,151.22667,2014-10-22 09:30:00,2014,10,22,09:30:00,0,0,0,4041541.12981981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201612.903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5352103.93145161,0,0,85506985.8870968,0,0,0,0,0,0,0,8151369.08864667,0,0,128260.478830645,0,6333850.80645161,0,0,0,0,0,1979328377.01613,962173.516605063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17840346.438172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201612.903225806,1330645.16129032,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500776.20967742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20141020,North Stradbroke,-27.345,153.562,2014-10-20 10:45:00,2014,10,20,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241146.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73631.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3534288.75,3534288.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YON20141014,Yongala,-19.30847,147.61842,2014-10-14 12:02:00,2014,10,14,12:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308995.83333333,0,0,0,0,0,0,5654862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27143337.6,0,0,0,0,0,0,0,0,818122.395833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93305223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19909826.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+05,150000,579057868.8,0,0,0,0,0,0,0,0,157079500,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20141014,Rottnest Island,-32,115.41667,2014-10-14 11:52:00,2014,10,14,11:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,998738.647836539,0,0,0,604151.923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977026.938100962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204609.264573317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,177217897.435897,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560725.80128205,1560725.80128205,0,0,0,0,0,0,0,0
ROT20140919,Rottnest Island,-32,115.41667,2014-09-19 12:57:00,2014,9,19,12:57:00,0,0,0,0,0,978059.094860406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79735.7868020305,0,0,0,0,83722.576142132,0,344458.598984772,0,0,0,0,0,0,0,0,0,0,478414.720812183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76142.1319796954,0,0,0,0,0,0,0,0,103822.639065144,0,0,0,0,0,0,0,0,0,2063163.48350254,0,0,0,0,0,0,0,0,0,0,0,0,79847.7157360406,0,0,0,0,0,0,0,149504.600253807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415290.556260575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40609.1370558376,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,-999,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647872.92724196,0,0,0,0,0,0,0,0,0
