NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Acartia (Acanthacartia) fossae,Acartia (Acanthacartia) pietschmani,Acartia (Acanthacartia) sinjiensis,Acartia (Acanthacartia) tonsa,Acartia (Acartia) danae,Acartia (Acartia) negligens,Acartia (Acartiura) clausi,Acartia (Acartiura) simplex,Acartia (Acartiura) tranteri,Acartia (Odontacartia) australis,Acartia (Odontacartia) pacifica,Acrocalanus gibber,Acrocalanus gracilis,Acrocalanus longicornis,Acrocalanus monachus,Aetideus acutus,Amallothrix tenuiserrata,Bestiolina similis,Calanoides carinatus,Calanoides macrocarinatus,Calanoides patagoniensis,Calanopia aurivilli,Calanopia australica,Calanopia elliptica,Calanopia minor,Calanus australis,Calocalanus pavo,Calocalanus plumulosus,Candacia bipinnata,Candacia bradyi,Candacia catula,Candacia cheirura,Candacia discaudata,Candacia ethiopica,Candacia simplex,Candacia truncata,Candacia worthingtoni,Canthocalanus pauper,Centropages australiensis,Centropages bradyi,Centropages elegans,Centropages elongatus,Centropages furcatus,Centropages gracilis,Centropages orsinii,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus farrani,Clausocalanus furcatus,Clausocalanus ingens,Clausocalanus parapergens,Clytemnestra scutellata,Copilia hendorffi,Copilia mirabilis,Copilia quadrata,Cosmocalanus darwinii,Ctenocalanus vanus,Delibus nudus,Dioithona rigida,Eucalanus elongatus,Eucalanus hyalinus,Euchaeta acuta,Euchaeta concinna,Euchaeta indica,Euchaeta longicornis,Euchaeta marina,Euchaeta marinella,Euchaeta rimana,Euchirella rostrata,Euchirella rostromagna,Euterpina acutifrons,Gladioferens inermis,Haloptilus longicornis,Heterorhabdus lobatus,Heterorhabdus papilliger,Labidocera acuta,Labidocera cervi,Labidocera farrani,Labidocera minuta,Labidocera pavo,Labidocera tasmanica,Lubbockia squillimana,Lucicutia flavicornis,Lucicutia gaussae,Macrosetella gracilis,Mecynocera clausi,Mesocalanus tenuicornis,Metacalanus aurivillii,Metridia lucens,Microsetella norvegica,Microsetella rosea,Nannocalanus minor,Neocalanus gracilis,Neocalanus tonsus,Oculosetella gracilis,Oithona atlantica,Oithona robusta,Oncaea atlantica,Oncaea clevei,Oncaea media,Oncaea mediterranea,Oncaea minima,Oncaea venusta,Paracalanus aculeatus,Paracalanus denudatus,Paracalanus indicus,Paracalanus nanus,Paracalanus parvus,Pareucalanus attenuatus,Pareucalanus sewelli,Parundinella dakini,Parvocalanus crassirostris,Phaenna spinifera,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pleuromamma quadrungulata,Pontella aculeata,Pontellopsis krameri,Pontellopsis macronyx,Pseudodiaptomus aurivillii,Pseudodiaptomus mertoni,Rhincalanus cornutus,Rhincalanus nasutus,Rhincalanus rostrifrons,Sapphirina angusta,Sapphirina nigromaculata,Sapphirina opalina,Sapphirina ovatolanceolata/,Sapphirina scarlata,Sapphirina stellata,Scaphocalanus curtus,Scaphocalanus echinatus,Scolecithricella dentata,Scolecithricella longifurca,Scolecithricella minor,Scolecithrix bradyi,Scolecithrix danae,Scolecitrichopsis ctenopus,Stephos maculosus,Subeucalanus crassus,Subeucalanus longiceps,Subeucalanus monachus,Subeucalanus mucronatus,Subeucalanus pileatus,Subeucalanus subcrassus,Subeucalanus subtenuis,Temora discaudata,Temora stylifera,Temora turbinata,Temoropia mayumbaensis,Tortanus (Tortanus) barbatus,Tortanus (Tortanus) gracilis,Undinula vulgaris
NSI20101215,North Stradbroke,-27.345,153.562,2010-12-16 08:30:00,2010,12,16,08:30:00,0,0,0,0,0,0,0,0,6.4297,0,0,32.1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.289,0,0,0,0,0,0,0,0,0,32.1483,0,0,0,0,0,0,0,12.8593,0,0,38.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2891,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,64.2966,0,0,0,0,0,-999,0,0,90.0154,0,0,0,25.7187,38.578,0,51.4374,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,19.289,0,0,0,0,19.289,0,0,0,0,0,0,0,0
ROT20101215,Rottnest Island,-32,115.41667,2010-12-15 10:20:00,2010,12,15,10:20:00,0,0,0,52.3899,0,0,0,0,0,0,0,0,2.6195,0,0,0,0,2.6195,0,0,0,0,0,0,0,0,2.6195,0,0,0,0,0,0,0,0,0,0,2.6195,0,0,0,0,0,0,2.6195,0,0,0,62.8679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6195,0,0,0,0,0,0,0,0,0,0,0,2.6195,0,0,0,0,0,0,7.8585,5.239,5.239,0,0,0,-999,0,0,0,0,0,0,5.239,0,0,13.0975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAI20101214,Maria Island,-42.59667,148.23333,2010-12-14 11:05:00,2010,12,14,11:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3045,0,1.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8841,0,0,0,4.4204,0.8841,0,0,0,0,-999,0,0,0,0,0.8841,0,0,9.7249,0,58.3493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHB20101213,Port Hacking,-34.11923,151.22667,2010-12-14 09:30:00,2010,12,14,09:30:00,0,0,0,0,0,0,0,0,4.0416,0,0,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,1.0104,3.0311,0,1.0104,0,0,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0208,0,0,8.083,3.0311,0,0,0,0,-999,0,0,0,1.0104,1.0104,0,0,1.0104,0,3.0311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0104,0,0,0,0
KAI20101213,Kangaroo Island,-35.83217,136.44733,2010-12-14 08:30:00,2010,12,14,08:30:00,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7682,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1313,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3771,0,0,0,0,0,7.0726,0,0,0,0,-999,0,0,0,0,0,0,0,1.7682,0,1.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,0
YON20101208,Yongala,-19.30847,147.61842,2010-12-08 10:45:00,2010,12,8,10:45:00,0,0,0,0,0,5.4405,0,0,0,0,16.3215,5.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2024,0,0,0,0,21.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.762,0,0,0,0,5.4405,0,0,5.4405,0,0,0,0,0,5.4405,0,0,0,0,5.4405,0,0,0,0,0,-999,0,0,10.881,0,0,0,0,27.2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,0,0,0,0,0
ROT20101124,Rottnest Island,-32,115.41667,2010-11-24 11:07:00,2010,11,24,11:07:00,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,7.8585,0,0,172.8867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,23.5755,7.8585,0,0,0,-999,0,0,0,0,0,0,7.8585,0,0,47.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAI20101120,Kangaroo Island,-35.83217,136.44733,2010-11-21 05:00:00,2010,11,21,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,0,0,0,0,0,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4482,0,0,0,0,0,0.8161,0,0,0,0,-999,0,0,1.6321,0,0,0,0,0,0,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20101115,North Stradbroke,-27.345,153.562,2010-11-16 09:30:00,2010,11,16,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2864,0,0,0,0,4.2864,0,0,0,0,0,19.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7264,0,0,0,0,0,4.2864,0,0,0,0,-999,0,0,12.8593,0,0,0,4.2864,19.289,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,23.5754,0,0,0,0
PHB20101110,Port Hacking,-34.11923,151.22667,2010-11-11 09:10:00,2010,11,11,09:10:00,0,0,0,0,0,0,0,0,4.0415,0,0,2.0208,1.0104,0,0,0,0,0,3.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0208,0,0,0,0,0,1.0104,0,0,0,0,-999,0,0,2.0208,0,0,0,4.0416,1.0104,0,7.0726,0,0,0,0,0,0,0,0,2.0208,0,0,0,0,0,0,0,0,0,4.0415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0311,0,0,0,0,0,0,0,0,9.0934,0,0,0,0
NIN20101108,Ningaloo,-21.99,113.779,2010-11-08 15:00:00,2010,11,8,15:00:00,0,0,0,88.408,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,0,0,0,0,-999,0,0,0,0,0,0,0,7.0726,0,31.8268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363
YON20101101,Yongala,-19.30847,147.61842,2010-11-01 11:45:00,2010,11,1,11:45:00,0,0,0,0,0,1.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2003,0,0,4.8004,0,0,0,0,1.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8004,0,0,0,0,6.4006,0,1.6001,0,0,0,-999,0,0,1.6001,0,0,0,0,4.8004,0,1.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6009
MAI20101027,Maria Island,-42.59667,148.23333,2010-10-27 12:50:00,2010,10,27,12:50:00,0,0,0,0,0,0,0,0,1.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7151,0,2.9469,0,0,0,0,0,0,0,0,0,0.5894,0,0,0,0,0,0,0,1.1788,0,0,0,0,0,0.5894,0,0,0,0,2.9469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1788,0,0,0,9.4302,0.5894,0.5894,0,0,0,-999,0,0,1.7682,0,0,0,0,4.7151,0,13.5559,0,0,0,0,0,0,0,0,0.5894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20101018,North Stradbroke,-27.345,153.562,2010-10-18 10:00:00,2010,10,18,10:00:00,0,0,0,0,0,0,0,0,12.8594,0,0,0,0,19.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.289,0,0,32.1483,0,0,0,0,0,0,0,0,19.289,0,0,0,0,0,0,0,0,0,0,0,0,199.3198,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,19.289,90.0154,0,0,0,0,-999,0,0,45.0077,6.4297,12.8593,0,12.8593,64.2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,12.8593,0,0,0,6.4297
ESP20101013,Esperance,-33.93333,121.85,2010-10-13 08:15:00,2010,10,13,08:15:00,0,0,0,41.257,1.9646,0,0,15.7169,0,0,0,0,0,0,0,0,0,1.9646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.151,0,0,0,0,0,0,1.9646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9646,0,0,0,0,0,0,0,13.7523,5.8939,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,1.9646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0
MAI20101001,Maria Island,-42.59667,148.23333,2010-10-01 12:40:00,2010,10,1,12:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263,0,0,1.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6297,0,0,0,2.5259,3.7889,0,0,0,0,-999,0,0,21.4705,0,0,0,0,8.8408,0,10.1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROT20100924,Rottnest Island,-32,115.41667,2010-09-24 12:22:00,2010,9,24,12:22:00,0,0,0,27.5047,11.7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2924,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,0,0,0,7.8585,0,0,62.8679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6462,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,11.7877,0,0,0,27.5047,15.717,0,0,0,0,-999,0,0,7.8585,0,0,0,15.717,3.9292,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,0
NSI20100916,North Stradbroke,-27.345,153.562,2010-09-16 12:45:00,2010,9,16,12:45:00,0,0,0,0,2.1432,2.1432,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,10.7161,0,0,0,0,0,0,0,0,0,0,77.1561,0,0,0,0,0,0,0,0,0,0,0,2.1432,0,2.1432,0,0,0,0,4.2864,4.2864,4.2864,0,0,0,-999,0,0,0,8.5729,0,0,-999,4.2864,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0
YON20100909,Yongala,-19.30847,147.61842,2010-09-09 11:00:00,2010,9,9,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4405,0,0,0,0,10.8809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1607,0,0,0,0,2.7202,0,0,0,0,0,0,0,5.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.881,0,0,0,0,0,-999,0,0,-999,0,0,0,0,0,0,78.887,0,0,0,0,0,2.7202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7202
PHB20100908,Port Hacking,-34.11923,151.22667,2010-09-09 09:30:00,2010,9,9,09:30:00,0,0,0,0,1.0104,0,0,0,2.0208,0,0,0,2.0208,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,1.0104,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,4.0416,0,2.0208,2.0208,3.0312,0,0,2.0208,5.0519,0,0,0,0,-999,0,0,1.0104,7.0726,-999,0,-995.9689,7.0727,0,15.1557,0,0,0,0,0,0,0,0,5.0519,1.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0208,0,0,0,0,0,2.0208
ROT20100820,Rottnest Island,-32,115.41667,2010-08-20 14:30:00,2010,8,20,14:30:00,0,0,0,204.3206,0,0,0,0,0,0,0,0,47.1509,0,0,0,0,15.717,0,0,0,0,0,0,0,0,55.0094,0,0,0,0,0,0,0,0,0,0,31.434,0,0,0,0,0,0,0,31.4339,0,0,125.7357,0,0,0,0,0,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,0,0,0,31.4339,7.8585,0,0,0,0,-999,0,0,23.5755,0,0,0,-999,7.8585,0,70.7263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8585,47.1509,0,0,0,7.8585
PHB20100817,Port Hacking,-34.11923,151.22667,2010-08-18 09:30:00,2010,8,18,09:30:00,0,0,0,0,7.0726,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2179,0,0,0,0,0,3.5363,0,0,0,17.6816,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,0,0,24.7543,0,0,0,0,0,-999,0,0,3.5363,24.7542,0,0,-999,7.0726,0,10.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9721,0,0,0,0
NSI20100817,North Stradbroke,-27.345,153.562,2010-08-18 08:25:00,2010,8,18,08:25:00,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,6.4297,0,0,6.4297,0,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.3121,0,19.289,0,0,0,-999,0,0,-999,0,0,0,-986.1407,32.1483,0,38.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8593,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,6.4297,0,0,0,0,6.4297,0,0,0,6.4297
YON20100817,Yongala,-19.30847,147.61842,2010-08-17 10:15:00,2010,8,17,10:15:00,0,0,0,0,0,1.8135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.627,0,0,0,0,7.254,0,0,0,0,1.8135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7202,0,0,0,0,5.4405,0,0,0,0,0,-999,0,0,-999,0,0,0,0,0,0,18.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8135
YON20100729,Yongala,-19.30847,147.61842,2010-07-29 11:22:00,2010,7,29,11:22:00,0,0,0,0,0,4.8004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2003,0,1.6001,0,0,0,0,0,0,0,0,0,0,8.0007,0,0,0,0,1.6001,0,0,1.6001,0,0,1.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2024,1.6001,0,0,0,0,-999,0,0,0,0,0,0,-999,6.4005,0,24.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6001
ROT20100723,Rottnest Island,-32,115.41667,2010-07-23 12:02:00,2010,7,23,12:02:00,0,0,0,62.8678,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3632,0,0,0,0,0,0,0,0,0,0,7.8584,0,0,0,0,0,0,0,66.7971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,15.717,0,0,0,23.5755,0,3.9292,0,0,0,-999,0,0,7.8585,0,3.9292,0,-999,0,0,35.3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,0,3.9292
MAI20100722,Maria Island,-42.59667,148.23333,2010-07-22 11:10:00,2010,7,22,11:10:00,0,0,0,0,0.5894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6522,0,0,0.8841,0.8841,0,0,0,0,0,0,2.9469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1257,0,0,0,4.7151,0.5894,0,0,0,0,-999,0,0,0.8841,1.7682,0,0,1.7682,0,0,0.8841,0,0,0,0,0,0,0,0,0,1.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI20100711,North Stradbroke,-27.345,153.562,2010-07-12 08:45:00,2010,7,12,08:45:00,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,32.1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.7418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8593,0,0,0,45.0077,45.0077,0,0,0,0,-999,0,0,77.156,19.289,6.4297,0,-992.5703,0,0,57.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,6.4297
PHB20100702,Port Hacking,-34.11923,151.22667,2010-07-02 11:35:00,2010,7,2,11:35:00,0,0,0,0,0,0,0,0,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.609,0,0,24.7542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.609,0,0,0,0,0,0,0,0,0,0,0,3.5363,0,14.1453,0,0,0,0,49.5085,0,10.6089,0,0,0,-999,0,0,7.0726,21.2179,0,0,7.0726,3.5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8269,17.6816,0,0,0
ESP20100629,Esperance,-33.93333,121.85,2010-06-29 10:05:00,2010,6,29,10:05:00,0,0,0,60.2484,0,0,0,0,0,0,0,0,2.6195,0,0,0,0,2.6195,0,0,0,0,0,0,0,0,5.239,5.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6195,0,0,70.7264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6195,0,0,0,5.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5314,2.6195,0,0,0,0,-999,0,0,0,7.8585,0,0,-996.3805,13.0975,0,57.6289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0975,0,0,0,0
