FID,id,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Amphipod,Appendicularian_Fritillariidae,Appendicularian_Oikopleuridae,Appendicularian_Other,Ascidian,Brachiopod,Bryozoan,Cephalochordate_Branchiostomatidae,Cephalopod,Chaetognath,Ciliophora_Tintinnid,Cirripedia,Cladoceran,Cnidarian_Medusae,Cnidarian_Other,Cnidarian_Siphonophore,Coelenterate,Copepod_Bivalvia,Copepod_Calanoid,Copepod_Cyclopoid,Copepod_Harpacticoid,Copepod_Other,Copepod_Poecilostomatoida,Copepod_Siphonostomatoida,Ctenophore,Cumacean,Decapod,Echinoderm,Egg,Euphausiid,Fish,Fish_Egg,Forams,Hemichordata,Isopod,Mollusc_Bivalvia,Mollusc_Gastropod,Mysida,Nematode,Nemertean,Noctilucaceae,Ostracod,Phoronid,Platyhelminthes,Polychaete,Polychaete_Trochophore,Radiozoa,Sipunculid,Thaliacean_Doliolidae,Thaliacean_Other,Thaliacean_Salpidae,Thecostraca,Urochordata,geom
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a44,898,Yongala,-19.3085,147.6184,2011-05-27T10:50:00Z,2011,5,27,10:50:00,6.8006,0,476.0428,0,0,0,0,0,0,47.6043,0,20.4018,0,0,0,0,0,0,2067.3857,605.2543,244.8221,666.4599,544.0489,0,0,0,27.2024,0,0,0,0,0,0,0,13.6012,13.6012,149.6134,0,0,0,0,47.6043,0,0,74.8067,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a43,899,Maria Island,-42.5967,148.2333,2011-05-31T11:38:00Z,2011,5,31,11:38:00,0,0,3.1574,0,0,0,0.842,0,0,1.684,0,0,0,0,0,0,0,0,68.4112,29.0484,0.842,0.421,1.684,0,0,0,0.842,0,0.2105,0.6315,0,0,0,0,0,0.6315,0.6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a42,900,North Stradbroke,-27.345,153.562,2011-06-06T10:00:00Z,2011,6,6,10:00:00,0,41.7929,96.445,0,0,0,0,0,0,12.8593,0,0,0,12.8593,0,6.4296,0,0,336.4855,262.5448,41.7927,633.3224,223.9666,0,0,0,3.2148,9.6445,61.0819,0,0,0,0,0,0,9.6445,45.0076,0,0,0,3.2148,12.8593,0,0,12.8593,0,0,0,6.4297,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a41,901,Yongala,-19.3085,147.6184,2011-06-16T11:25:00Z,2011,6,16,11:25:00,6.8006,0,0,605.2544,0,0,0,0,0,34.0031,0,0,0,0,0,0,0,0,979.2879,1088.0979,47.6042,0,387.6347,0,0,0,0,0,0,0,0,6.8006,0,0,0,13.6012,34.003,0,0,0,0,6.8006,0,0,13.6012,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a40,902,Port Hacking,-34.1192,151.2267,2011-06-20T10:25:00Z,2011,6,20,10:25:00,0.7073,0,11.3162,0,0,0,0.7073,0,0,4.2436,0,2.1218,0,1.4146,0,0,0,0,121.6499,46.6794,9.9017,100.4314,38.1924,0,0,0,1.4146,2.1218,0.7073,0,0,0,0,0,0.7073,1.4145,3.5364,0,0,0,0,4.2436,0,0,5.6581,0,0,0,0,0,0.7073,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a3f,903,Rottnest Island,-32,115.4167,2011-06-22T10:00:00Z,2011,6,22,10:00:00,7.8585,0,165.0282,0,0,0,117.8773,0,0,31.4339,0,3.9292,0,0,0,0,0,0,1108.0461,231.8252,70.7263,0,333.9853,0,0,0,15.7169,0,0,0,0,0,7.8585,0,7.8585,302.5516,74.6556,0,0,0,0,66.7971,0,0,3.9292,0,0,0,3.9292,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a3e,904,North Stradbroke,-27.345,153.562,2011-06-23T10:25:00Z,2011,6,23,10:25:00,0,6.4297,111.4476,0,0,0,0,0,0,21.4322,0,0,2.1432,4.2864,0,0,0,0,580.813,315.0538,40.7212,400.7827,102.8746,0,0,0,2.1432,2.1432,0,0,2.1432,0,0,0,0,0,2.1432,0,0,0,0,0,0,0,15.0026,0,0,0,4.2864,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a3d,905,Darwin,-12.4,130.768,2011-06-27T14:31:00Z,2011,6,27,14:31:00,4.3929,35.1435,500.7953,0,0,0,17.5718,0,0,26.3576,0,4.3929,0,4.3929,0,4.3929,0,0,948.875,329.4705,241.6118,496.4024,140.574,0,0,0,8.7859,0,13.1788,0,0,0,0,0,0,13.1788,30.7505,0,0,0,0,180.1106,0,0,30.7506,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a3c,906,Ningaloo,-21.99,113.779,2011-07-06T11:04:00Z,2011,7,6,11:04:00,0,24.7542,120.2348,0,0,0,24.7542,0,0,56.5811,0,3.5363,0,10.6089,0,14.1452,0,0,820.4253,477.4028,180.3522,3.5363,152.0617,0,3.5363,0,14.1453,10.609,0,3.5363,0,3.5363,7.0726,0,3.5363,35.3632,42.4358,0,0,0,0,0,0,0,10.609,0,0,0,7.0726,0,3.5363,0,0,POINT (113.779 -21.99)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a3b,907,Port Hacking,-34.1192,151.2267,2011-07-18T09:38:00Z,2011,7,18,09:38:00,0,0.1286,5.4009,0,0,0,0,0,0,0.7716,0,2.1861,0,0.643,0,0,0,0,12.7009,12.7999,3.6007,13.1165,4.5996,0,0,0,1.1574,0.1286,0,0.2572,0.1286,0.1286,0,0,0.1286,0.3858,0.1286,0,0,0,0,0.5144,0,0,0.643,0,0,0,0.2572,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a3a,908,Kangaroo Island,-35.8322,136.4473,2011-07-19T09:30:00Z,2011,7,19,09:30:00,0,67.19,116.6985,0,0,0,0,0,0,21.2179,0,0,3.5363,0,0,0,0,0,502.157,396.0676,63.6537,1410.9908,60.1174,0,0,0,0,0,38.8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a39,909,Yongala,-19.3085,147.6184,2011-07-20T11:37:00Z,2011,7,20,11:37:00,3.8861,0,120.468,0,0,0,0,0,0,62.177,0,15.5443,0,0,0,7.7721,0,0,874.3644,1080.3256,209.8475,0,295.3409,0,0,0,7.7721,0,0,0,3.8861,0,0,0,3.8861,19.4303,73.8353,0,0,0,0,7.7721,0,0,46.6328,0,0,0,3.8861,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a38,910,Rottnest Island,-32,115.4167,2011-07-25T10:20:00Z,2011,7,25,10:20:00,0,0,196.4621,0,0,0,196.4621,0,0,7.8585,0,7.8585,23.5755,0,0,7.8585,0,0,1548.1216,518.66,133.5942,0,353.6318,0,0,0,47.1509,0,47.1509,0,0,0,0,0,0,447.9336,188.6037,0,0,0,0,117.8773,0,0,31.4339,0,7.8585,0,0,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a37,911,Maria Island,-42.5967,148.2333,2011-07-25T12:15:00Z,2011,7,25,12:15:00,0,1.8418,2.5786,0,0,0,1.1051,0,0,3.3153,0,0,0,0,0,0,0,0,135.1908,19.8918,1.8418,0.3684,4.052,0,0,0,0.3684,1.1051,1.1051,0,0,0,0,0,0,0,0.7368,0,0,0,0,0.3684,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a36,912,North Stradbroke,-27.345,153.562,2011-07-28T10:00:00Z,2011,7,28,10:00:00,0,42.2521,220.4458,0,0,0,0,0,0,7.3482,0,0,0,0,0,0,0,0,466.6098,157.986,23.8815,343.528,189.2158,0,0,0,5.5111,0,5.5111,0,1.837,0,0,0,0,3.6741,11.0223,0,0,0,0,7.3482,0,0,7.3482,0,0,0,7.3482,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a35,913,Yongala,-19.3085,147.6184,2011-08-11T11:00:00Z,2011,8,11,11:00:00,0,3.627,30.2249,0,0,0,0,0,0,1.209,0,1.209,0,0,0,0,0,0,109.4143,82.2119,13.9035,0,15.1125,0,0,0,0.6045,0,0,0,0,0,0,0,0,2.418,4.2315,0,0,0,0,0,0,0,0.6045,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a34,914,Maria Island,-42.5967,148.2333,2011-08-12T10:55:00Z,2011,8,12,10:55:00,0,0,1.4735,0,0,0,0,0,0,2.3575,0,0,0,0,0,0,0,0,94.3022,13.2613,0,0.5894,8.8409,0,0,0,12.6718,0,1.1788,0,0,0,0,0,0,0.2947,0,0,0,0,0,2.0629,0,0,1.4735,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a33,915,North Stradbroke,-27.345,153.562,2011-08-16T10:00:00Z,2011,8,16,10:00:00,0,28.9335,263.6164,0,0,0,0,0,0,16.0741,0,0,9.6445,3.2148,0,0,0,0,491.8689,225.0383,83.5856,225.0384,151.0972,0,0,0,3.2148,12.8593,6.4297,0,0,0,0,0,0,0,28.9334,0,0,0,192.8901,0,0,0,9.6445,0,0,0,57.867,0,16.0741,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a32,916,Esperance,-33.9333,121.85,2011-08-18T10:20:00Z,2011,8,18,10:20:00,2.6195,0,18.3365,0,0,0,7.8585,0,0,0,2.6195,5.239,75.9654,5.239,0,0,0,0,796.3264,259.3301,68.1069,0,68.107,0,0,0,2.6195,26.1949,123.1163,0,0,0,10.478,0,0,227.896,49.7704,0,0,0,0,0,0,0,7.8585,0,0,0,36.6729,0,0,0,0,POINT (121.85 -33.93333)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a31,917,Rottnest Island,-32,115.4167,2011-08-26T09:43:00Z,2011,8,26,09:43:00,0,7.8585,165.0282,0,0,0,31.4339,0,0,23.5755,0,0,0,15.717,0,0,0,0,1854.6025,691.5466,275.0471,7.8585,306.481,0,0,0,15.717,0,0,0,0,0,0,0,0,55.0094,0,0,0,0,0,39.2924,0,0,15.717,0,0,0,0,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a30,918,Port Hacking,-34.1192,151.2267,2011-08-29T09:30:00Z,2011,8,29,09:30:00,0,27.1118,29.4693,0,0,0,0,0,0,1.1788,0,0,0,1.1788,0,3.5363,0,0,89.5867,43.6145,35.3632,109.6259,44.7933,0,0,0,1.1788,0,1.1788,0,0,1.1788,0,0,0,0,5.8938,0,0,0,8.2514,1.1788,0,0,1.1788,0,0,0,3.5364,0,2.3575,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a2f,919,Yongala,-19.3085,147.6184,2011-09-08T11:00:00Z,2011,9,8,11:00:00,0,13.6012,435.2391,0,0,0,0,0,0,95.2086,0,13.6012,54.4049,0,0,0,0,0,1060.8951,1196.9076,421.6379,0,734.466,0,0,0,13.6012,0,0,0,0,0,0,0,0,13.6012,149.6134,13.6012,0,0,0,27.2024,0,0,27.2024,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a2e,920,Port Hacking,-34.1192,151.2267,2011-09-15T09:43:00Z,2011,9,15,09:43:00,2.6522,2.6522,1.7682,0,0,0,0,0,0,12.3771,0,0,0.8841,4.4204,0,0,0,0,181.2367,97.2488,30.9428,30.9428,47.7404,0,0,0,7.9567,0,1.7682,0,0,0,0,0,0,0,22.9861,0,0,0,41.5517,0.8841,0,0,0.8841,0,0,0,10.609,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a2d,921,North Stradbroke,-27.345,153.562,2011-09-15T11:10:00Z,2011,9,15,11:10:00,3.2148,144.6676,118.9489,0,0,0,0,0,0,12.8593,0,3.2148,12.8594,3.2148,0,6.4297,0,0,466.1506,343.9874,128.5932,382.5653,135.0229,0,0,0,3.2148,28.9335,0,0,0,0,0,0,0,12.8593,32.1484,0,0,0,6.4297,0,0,0,3.2148,0,0,0,35.3632,0,3.2148,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a2c,922,Rottnest Island,-32,115.4167,2011-09-23T09:40:00Z,2011,9,23,09:40:00,0,0,149.3112,0,0,0,15.717,0,0,47.1509,0,7.8585,0,7.8585,0,0,0,0,628.6786,1151.2679,70.7262,1713.1497,188.6033,0,0,0,0,0,275.0469,0,7.8585,0,0,0,0,39.2924,70.7264,0,0,0,0,0,0,0,23.5755,0,0,0,7.8585,0,7.8585,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a2b,923,Darwin,-12.4,130.768,2011-10-05T10:20:00Z,2011,10,5,10:20:00,0,0,10.8054,0,0,0,1.9646,0,0,8.8408,0,0,0,0.9823,0,0.9823,0,0,138.5056,108.0542,36.3456,60.9033,12.77,0,0,0,8.8408,2.9469,0.9823,0,0,0,0,0,0.9823,4.9116,0.9823,0,0,0,0,23.5755,0,0,7.8585,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a2a,924,Maria Island,-42.5967,148.2333,2011-10-05T12:24:00Z,2011,10,5,12:24:00,0,197.0234,2.5259,0,0,0,0,0,0,7.5779,0,0,0,2.5259,0,7.5779,0,0,252.594,109.8785,3.7889,0,7.5779,0,0,0,3.7889,3.7889,0,17.6816,0,0,0,0,0,0,1.263,0,0,0,0,0,0,0,3.7889,2.5259,0,0,3.7889,0,2.5259,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a29,925,North Stradbroke,-27.345,153.562,2011-10-13T10:30:00Z,2011,10,13,10:30:00,0,3.2148,70.7264,0,0,0,0,0,0,9.6445,0,6.4297,28.9335,12.8593,0,6.4297,0,0,974.0946,356.8464,102.8746,0,180.0305,0,3.2148,0,9.6445,9.6445,19.289,0,0,0,0,0,0,22.5038,151.0972,0,0,0,212.1791,12.8593,0,0,25.7187,0,0,0,38.578,0,3.2148,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a28,926,Port Hacking,-34.1192,151.2267,2011-10-19T09:31:00Z,2011,10,19,09:31:00,0,99.0169,169.7433,0,0,0,0,0,0,14.1453,0,0,14.1452,0,0,0,0,0,795.6715,247.5423,53.0447,0,113.1622,0,0,0,10.609,0,0,0,0,0,0,0,3.5363,3.5363,10.6089,0,0,0,2425.9141,3.5363,0,0,14.1453,0,0,0,7.0726,0,3.5363,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a27,927,Rottnest Island,-32,115.4167,2011-10-20T12:00:00Z,2011,10,20,12:00:00,0,7.8585,165.0282,0,0,0,102.1603,0,0,31.4339,0,0,220.0376,7.8585,0,31.4339,0,0,290.7642,974.4521,141.4528,1320.2253,196.4621,0,0,0,7.8585,0,463.6506,0,7.8585,7.8585,0,0,15.717,23.5755,70.7264,0,0,0,0,0,0,0,7.8585,7.8585,0,0,7.8585,0,7.8585,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a26,928,Maria Island,-42.5967,148.2333,2011-10-26T11:00:00Z,2011,10,26,11:00:00,0,165.7649,313.8482,0,0,0,2.2102,0,0,0,0,0,22.102,64.0958,0,4.4204,0,0,564.3376,84.7243,4.4204,0,5.8939,0,4.4204,0,4.4204,2.2102,2.2102,194.4975,0,0,0,0,0,4.4204,4.4204,0,0,0,17.6816,0,0,0,13.2612,0,0,0,2.2102,0,2.2102,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a25,929,Kangaroo Island,-35.8322,136.4473,2011-10-26T14:45:00Z,2011,10,26,14:45:00,0,14.1453,56.5811,0,0,0,0,0,0,1.4145,0,0,7.0726,1.4145,0,0,0,0,189.5465,50.923,57.9956,0,25.4614,0,0,0,0,1.4145,45.2649,2.829,0,0,0,0,0,0,0,0,0,0,9.9017,0,0,0,0,0,0,0,0,0,0,0,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a24,930,Yongala,-19.3085,147.6184,2011-10-27T13:44:00Z,2011,10,27,13:44:00,0,0,369.9533,0,0,0,0,0,0,119.6908,0,0,0,21.762,0,0,0,0,1245.8724,342.7509,255.703,0,331.8699,0,0,0,27.2024,32.6429,10.881,0,5.4405,0,0,0,0,119.6908,152.3337,0,0,0,0,5.4405,0,0,87.0478,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a23,931,Ningaloo,-21.99,113.779,2011-11-07T10:00:00Z,2011,11,7,10:00:00,0,0,3.5363,0,0,0,10.609,0,0,10.609,0,0,0,0,0,3.5363,0,0,548.1292,516.3024,35.3632,0,88.4079,0,0,0,10.609,0,0,0,0,0,0,0,0,31.8269,28.2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (113.779 -21.99)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a22,932,Kangaroo Island,-35.8322,136.4473,2011-11-15T11:30:00Z,2011,11,15,11:30:00,0,1.4145,14.4989,0,0,0,0,0,0,0.7073,0,1.0609,8.1335,0,0,0.3536,0,0,86.9936,48.0941,27.9369,0.7073,25.815,0,0,0,0,0,5.6581,0,0,0,0,0,0,4.2436,0.3536,0,0,0,71.4336,0.3536,0,0,0,0,0,0,0.7073,0,0,0,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a21,933,North Stradbroke,-27.345,153.562,2011-11-16T10:10:00Z,2011,11,16,10:10:00,0,25.7186,520.8032,0,0,0,0,0,0,12.8593,0,0,45.0077,22.5038,0,12.8593,0,0,1009.4578,462.9359,421.1433,3.2148,302.1943,0,0,0,6.4296,16.0742,19.289,0,3.2148,3.2148,0,0,0,25.7187,112.5192,0,0,0,115.734,6.4297,0,0,16.0741,0,0,0,57.867,0,19.289,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a20,934,Port Hacking,-34.1192,151.2267,2011-11-18T10:16:00Z,2011,11,18,10:16:00,0,0,108.1103,0,0,0,0,0,0,2.0208,0,1.0104,249.5631,8.083,0,1.0104,0,0,127.129,81.2461,7.4292,1.0104,16.5226,0,0,0,0,0,1.0104,1.0104,1.0104,0,0,0,0,0,2.0208,0,0,0,613.2986,0,0,0,1.0104,0,0,0,0,0,1.0104,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a1f,935,Rottnest Island,-32,115.4167,2011-11-22T15:08:00Z,2011,11,22,15:08:00,0,0,416.4997,0,0,0,0,0,0,7.8585,0,0,1304.5084,0,0,0,0,0,495.0848,605.1035,39.2925,612.9618,149.3113,0,0,0,7.8585,0,7.8585,0,0,0,0,0,0,78.5848,15.717,0,0,0,0,7.8585,0,0,15.717,0,0,0,7.8585,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a1e,936,Esperance,-33.9333,121.85,2011-11-30T14:38:00Z,2011,11,30,14:38:00,0,7.8585,282.9054,0,0,0,125.7358,0,0,0,7.8585,31.4339,550.094,15.717,0,0,0,0,5461.647,1343.801,157.1698,0,15.717,0,0,0,15.717,157.1697,314.3394,7.8585,0,0,7.8585,0,0,667.9712,157.1698,0,0,0,0,0,0,0,55.0094,7.8585,0,0,86.4433,0,0,0,0,POINT (121.85 -33.93333)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a1d,937,Port Hacking,-34.1192,151.2267,2011-12-07T10:45:00Z,2011,12,7,10:45:00,0,0,398.8967,0,0,0,0,0,0,0,0,0,0,5.6581,0,2.8291,0,0,202.7487,195.6762,0.4715,0,6.601,0,0,0,4.2436,4.2436,0,0,1.4145,0,0,0,0,5.6581,2.8291,0,0,0,8.4872,0,0,0,16.9743,0,0,0,4.2436,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a1c,938,Yongala,-19.3085,147.6184,2011-12-13T12:55:00Z,2011,12,13,12:55:00,0,9.0675,72.5399,0,0,0,0,0,0,33.2474,0,3.0225,0,0,0,3.0225,0,0,465.4642,441.2842,117.8773,0,190.4171,0,0,0,0,21.1575,6.045,0,0,0,0,0,0,60.4499,220.6421,0,0,0,0,3.0225,0,0,36.2699,3.0225,0,0,0,0,3.0225,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a1b,939,Maria Island,-42.5967,148.2333,2011-12-15T10:35:00Z,2011,12,15,10:35:00,0.442,0,0,0,0,0,6.6306,0,0,3.9784,0,0,0,2.6522,0,1.3261,0,0,185.656,52.1607,0.884,0,6.6305,0,0,0,3.9784,0.442,0,6.1885,0,0,0,0,0,0,0.442,0,0,0,0,0,0,0,0.442,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a1a,940,Kangaroo Island,-35.8322,136.4473,2011-12-20T09:30:00Z,2011,12,20,09:30:00,0,3.0312,10.1038,0,0,0,0,0,0,5.0519,0,0,38.3944,3.0311,0,0,0,0,276.8436,60.6227,47.4876,0,53.55,0,0,0,3.0312,1.0104,0,0,0,1.0104,0,0,0,0,31.3217,0,0,0,43.4462,2.0208,0,0,2.0208,0,0,1.0104,4.0415,0,0,0,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a19,941,North Stradbroke,-27.345,153.562,2011-12-21T09:15:00Z,2011,12,21,09:15:00,6.4297,6.4297,244.3274,0,0,0,0,0,0,12.8593,0,0,186.4605,0,0,0,0,0,1183.0594,167.1714,289.3352,0,302.1944,0,0,0,6.4297,45.0077,6.4297,0,0,0,0,0,0,32.1483,102.8747,0,0,0,0,0,0,0,25.7187,0,0,0,12.8593,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a18,942,Rottnest Island,-32,115.4167,2011-12-21T15:45:00Z,2011,12,21,15:45:00,0,7.8585,408.6412,0,0,0,0,0,0,31.4339,0,0,1233.782,7.8585,0,0,0,0,935.1597,667.9712,86.4435,2373.2622,227.8961,0,0,0,7.8585,7.8585,7.8585,0,0,0,0,0,7.8585,227.896,125.7358,0,0,0,0,15.717,0,0,23.5755,0,0,0,133.5942,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a17,943,Yongala,-19.3085,147.6184,2012-01-12T11:30:00Z,2012,1,12,11:30:00,0,136.0122,870.4783,0,0,0,0,0,0,149.6135,0,0,0,0,0,0,0,0,1696.2671,2191.74,167.1007,0,194.3033,0,0,0,13.6012,13.6012,0,0,0,0,0,0,0,0,95.2085,0,0,0,0,0,0,0,27.2024,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a16,944,Darwin,-12.4,130.768,2012-01-15T07:35:00Z,2012,1,15,07:35:00,20.56,0,164.4799,0,0,0,0,0,0,226.1599,0,0,0,0,0,0,0,0,4338.1577,2261.5986,452.3198,0,185.04,0,0,0,267.2799,61.68,0,0,0,0,164.4799,0,20.56,370.0798,390.6397,0,0,0,0,82.24,0,0,102.7999,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a15,945,Kangaroo Island,-35.8322,136.4473,2012-01-17T07:00:00Z,2012,1,17,07:00:00,0,0,2.8291,0,0,0,0,0,0,10.609,0,1.4145,486.5974,0,0,0.7073,0,0,115.9914,79.9208,80.6282,0,99.0169,0,0,0,1.4146,0,22.6324,0,0,0,0,0,0,1.4145,7.0726,0,0,0,3.5363,0,0,0,0,0,0,0,1.4145,0,48.094,0,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a14,946,Maria Island,-42.5967,148.2333,2012-01-19T12:00:00Z,2012,1,19,12:00:00,0,2.2102,75.1468,0,0,0,15.4714,0,0,4.4204,0,0,26.5224,4.4204,0,2.2102,0,0,598.9639,66.306,2.2102,0,2.2102,0,0,0,2.2102,8.8408,0,258.5932,0,2.2102,17.6816,0,2.2102,0,159.1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a13,947,Rottnest Island,-32,115.4167,2012-01-30T11:09:00Z,2012,1,30,11:09:00,0,23.5755,243.613,0,0,0,0,0,0,15.717,0,0,141.4527,7.8585,0,0,0,0,1933.1874,652.2542,47.151,0,337.9149,0,0,0,31.434,7.8585,0,0,7.8585,0,0,0,7.8585,7.8585,23.5755,0,0,0,0,0,0,0,39.2924,0,0,0,7.8585,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a12,948,Yongala,-19.3085,147.6184,2012-02-08T10:49:00Z,2012,2,8,10:49:00,0,0,19.0417,0,0,0,0,0,0,76.1668,0,0,13.6012,0,0,10.881,0,0,399.8757,446.1201,95.2085,0,81.6073,0,0,0,130.5717,8.1607,0,0,13.6012,0,0,0,0,16.3215,2.7202,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,106.0895,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2a11,949,Port Hacking,-34.1192,151.2267,2012-02-13T10:00:00Z,2012,2,13,10:00:00,0,1.0104,4.0415,0,0,0,0,0,0,15.1556,0,0,120.2348,9.0934,0,3.0311,0,0,171.5392,80.6054,12.6858,1.0104,20.3193,0,0,0,1.0104,0,3.0311,0,2.0208,0,0,0,0,7.0726,6.0623,0,0,0,339.4865,1.0104,0,0,4.0415,0,0,0,24.2491,0,0,0,1.0104,POINT (151.22667 -34.11923)
