"","NRS_TRIP_CODE","Station","Latitude","Longitude","SampleDepth_m","StartTimeLocal","Biomass_mgm3","PROCHLOROCOCCUS_CELLSPERML","SYNECOCHOCCUS_CELLSPERML","PICOEUKARYOTES_CELLSPERML","SALINITY","SILICATE_UMOL_PER_L","NITRATE_UMOL_PER_L","PHOSPHATE_UMOL_PER_L","AMMONIUM_UMOL_PER_L","NITRITE_UMOL_PER_L","TCO2_UMOL_PER_KG","TALKALINITY_UMOL_PER_KG","OXYGEN_UMOL_PER_L","CPHL_C3","MG_DVP","CPHL_C2","CPHL_C1","CPHL_C1C2","CPHLIDE_A","PHIDE_A","PERID","PYROPHIDE_A","BUT_FUCO","FUCO","NEO","KETO_HEX_FUCO","PRAS","VIOLA","HEX_FUCO","ASTA","DIADCHR","DIADINO","DINO","ANTH","ALLO","MYXO","DIATO","ZEA","LUT","CANTHA","GYRO","DV_CPHL_B","CPHL_B","DV_CPHL_B_AND_CPHL_B","DV_CPHL_A","CPHL_A","DV_CPHL_A_AND_CPHL_A","ECHIN","PHYTIN_B","PHYTIN_A","LYCO","BETA_EPI_CAR","BETA_BETA_CAR","ALPHA_BETA_CAR","WaterDensity_kgm3","Temperature","PAR_umolm2s","Conductivity_Sm","SpecificConductivity_Sm","Salinity","Turbidity_NTU","Chlorophyll_mgm-3"
"6347","NRSMAI20090820","Maria Island",-42.59667,148.23333,"WC",2009-08-20 11:30:00,1.94055,7313.5,8352.75,5365.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017,0,0.039,0.008,NA,0,0,0.005,0,0.018,0.073,0.008,0,0.017,0.005,0.034,0,0,0.011,0,0,0.007,0,0,0.01,0,0,0,0,0.058,0.058,0,0.365,0.365,0,0,0,0,NA,NA,0.011,NA,NA,NA,NA,NA,NA,NA,NA
"6348","NRSMAI20090820","Maria Island",-42.59667,148.23333,"75",2009-08-20 11:30:00,NA,NA,NA,NA,35.259,1.1,3.6,0.38,0.05,NA,2095.57,2322.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.9902,12.7186,NA,4.099933,NA,35.2626,0.2119,0.1631
"6349","NRSMAI20090820","Maria Island",-42.59667,148.23333,"40",2009-08-20 11:30:00,NA,NA,NA,NA,35.251,1.1,3.6,0.38,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.8058,12.7954,NA,4.104284,NA,35.2478,0.2095,0.28
"6350","NRSMAI20090820","Maria Island",-42.59667,148.23333,"0",2009-08-20 11:30:00,NA,NA,NA,NA,35.227,1.1,3.1,0.35,0.16,NA,2089.9,2321.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6351","NRSMAI20090820","Maria Island",-42.59667,148.23333,"60",2009-08-20 11:30:00,NA,NA,NA,NA,35.256,1.1,3.6,0.38,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.9026,12.7675,NA,4.102863,NA,35.2516,0.2034,0.1667
"6352","NRSMAI20090820","Maria Island",-42.59667,148.23333,"80",2009-08-20 11:30:00,NA,NA,NA,NA,35.258,1.1,3.5,0.38,0.04,NA,2095.36,2323.33,290,0.019,0,0.019,0.003,NA,0,0,0,0,0.016,0.036,0.005,0,0.011,0.002,0.023,0,0,0.006,0,0,0.004,0,0,0.008,0,0,0,0,0.04,0.04,0,0.176,0.176,0,0,0,0,NA,NA,0.008,1027.0217,12.7091,NA,4.100003,NA,35.27,0.2204,0.1323
"6353","NRSMAI20090820","Maria Island",-42.59667,148.23333,"10",2009-08-20 11:30:00,NA,NA,NA,NA,35.236,1.1,3.2,0.36,0.16,NA,2092.62,2321.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.6628,12.7916,NA,4.101373,NA,35.2365,0.2013,0.2207
"6354","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"60",2009-08-20 09:19:00,NA,NA,NA,NA,35.486,2.1,5.3,0.4,0.07,NA,2079.86,2325.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.3108,16.1826,NA,4.462448,NA,35.4558,0.1019,0.5537
"6355","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"60",2009-08-20 09:19:00,NA,NA,NA,NA,35.486,2.1,5.3,0.4,0.07,NA,2079.86,2325.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.347,16.056,NA,4.449449,NA,35.453,0.0971,0.3137
"6356","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"10",2009-08-20 09:19:00,NA,NA,NA,NA,35.571,0.7,0.5,0.11,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.9504,17.0132,NA,4.550462,NA,35.5147,0.0929,2.3558
"6357","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"30",2009-08-20 09:19:00,NA,NA,NA,NA,35.542,0.7,0.5,0.11,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.0372,17.0136,NA,4.55133,NA,35.514,0.1167,2.1566
"6358","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"100",2009-08-20 09:19:00,NA,NA,NA,NA,35.514,3.7,8.9,0.63,0.13,NA,2114.96,2327.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6359","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"25",2009-08-20 09:19:00,NA,NA,NA,NA,NA,0.7,0.5,0.11,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.0154,17.0175,NA,4.551599,NA,35.5149,0.0968,2.1836
"6360","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"0",2009-08-20 09:19:00,NA,NA,NA,NA,35.542,0.7,0.5,0.11,0.13,NA,2042.75,2331.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6361","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"50",2009-08-20 09:19:00,NA,NA,NA,NA,NA,1.8,4.5,0.35,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.2208,16.4444,NA,4.489783,NA,35.4691,0.0771,0.7454
"6362","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"50",2009-08-20 09:19:00,NA,NA,NA,NA,NA,1.8,4.5,0.35,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.2357,16.3389,NA,4.47848,NA,35.4628,0.0819,0.6321
"6363","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"20",2009-08-20 09:19:00,NA,NA,NA,NA,35.539,0.7,0.5,0.11,0.11,NA,2047.75,2329.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.995,17.0146,NA,4.5511,NA,35.5151,0.0972,2.2688
"6364","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"40",2009-08-20 09:19:00,NA,NA,NA,NA,35.535,0.9,1.5,0.16,0.09,NA,2051.38,2328.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.0792,16.9512,NA,4.544558,NA,35.506,0.1057,2.0136
"6365","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"75",2009-08-20 09:19:00,NA,NA,NA,NA,35.521,2.4,6.1,0.45,0.05,NA,2090.39,2327.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.4651,15.681,NA,4.409648,NA,35.426,0.1045,0.1385
"6366","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"75",2009-08-20 09:19:00,NA,NA,NA,NA,35.521,2.4,6.1,0.45,0.05,NA,2090.39,2327.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.4476,15.8415,NA,4.427193,NA,35.4395,0.0863,0.1847
"6367","NRSPHB20090819","Port Hacking",-34.11923,151.22667,"WC",2009-08-20 09:19:00,9.48086,8043,6268.5,6636,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028,0,0.062,0.008,NA,0,0,0.048,0,0.016,0.053,0.011,0,0.03,0.009,0.057,0,0,0.023,0,0,0.029,0,0.003,0.01,0,0,0,0,0.103,0.103,0,0.475,0.475,0,0,0,0,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA,NA
"6368","NRSNSI20090819","North Stradbroke",-27.345,153.562,"WC",2009-08-20 08:45:00,52.6847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6369","NRSNSI20090720","North Stradbroke",-27.345,153.562,"WC",2009-07-20 11:07:00,45.98499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6370","NRSMAI20090716","Maria Island",-42.59667,148.23333,"50",2009-07-16 11:36:00,NA,NA,NA,NA,35.22,0.9,2.9,0.33,0.1,NA,2095.59,2318.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.7448,13.212,NA,4.142238,NA,35.2181,0.2318,0.2386
"6371","NRSMAI20090716","Maria Island",-42.59667,148.23333,"20",2009-07-16 11:36:00,NA,NA,NA,NA,35.218,0.9,3,0.27,0.1,NA,NA,NA,NA,0.018,0,0.023,0.01,NA,0,0,0,0,0.02,0.036,0.007,0,0.018,0.007,0.038,0,0,0.011,0,0,0.01,0,0,0.009,0,0,0,0,0.07,0.07,0.004,0.242,0.246,0,0,0,0,NA,NA,0.011,1026.6093,13.2104,NA,4.140717,NA,35.2181,0.2296,0.2713
"6372","NRSMAI20090716","Maria Island",-42.59667,148.23333,"30",2009-07-16 11:36:00,NA,NA,NA,NA,35.221,0.9,3,0.32,0.05,NA,2094.33,2319.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.6543,13.2082,NA,4.140917,NA,35.2177,0.2387,0.2307
"6373","NRSMAI20090716","Maria Island",-42.59667,148.23333,"60",2009-07-16 11:36:00,NA,NA,NA,NA,35.215,0.9,3,0.31,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.7867,13.1796,NA,4.138919,NA,35.2123,0.2311,0.2218
"6374","NRSMAI20090716","Maria Island",-42.59667,148.23333,"10",2009-07-16 11:36:00,NA,NA,NA,NA,35.217,0.9,3,0.33,0.11,NA,2092.84,2322.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.5624,13.2141,NA,4.140511,NA,35.2171,0.2377,0.2299
"6375","NRSMAI20090716","Maria Island",-42.59667,148.23333,"40",2009-07-16 11:36:00,NA,NA,NA,NA,35.22,0.9,3,0.28,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.6995,13.2106,NA,4.141653,NA,35.2181,0.2295,0.2394
"6376","NRSMAI20090716","Maria Island",-42.59667,148.23333,"75",2009-07-16 11:36:00,NA,NA,NA,NA,35.212,0.9,3.1,0.3,0.09,NA,2094.8,2320.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.8804,12.8453,NA,4.101536,NA,35.1597,0.2512,0.1479
"6377","NRSMAI20090716","Maria Island",-42.59667,148.23333,"80",2009-07-16 11:36:00,NA,NA,NA,NA,35.19,0.9,3.2,0.32,0.09,NA,2093.35,2319.55,NA,0.012,0,0.014,0.008,NA,0,0,0,0,0.016,0.034,0.006,0,0.017,0.004,0.025,0,0,0.005,0,0,0.006,0,0,0.007,0,0,0,0,0.05,0.05,0.004,0.197,0.201,0,0,0,0,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA
"6378","NRSMAI20090716","Maria Island",-42.59667,148.23333,"WC",2009-07-16 11:36:00,2.15273,5864.25,9108.75,3113.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.018,0.01,NA,0,0,0,0,0.02,0.037,0.008,0,0.022,0.006,0.038,0,0,0.009,0,0,0.01,0,0,0.011,0,0,0,0,0.057,0.057,0.005,0.264,0.269,0,0,0,0,NA,NA,0.011,NA,NA,NA,NA,NA,NA,NA,NA
"6379","NRSMAI20090716","Maria Island",-42.59667,148.23333,"0",2009-07-16 11:36:00,NA,NA,NA,NA,35.218,1,3,0.32,0.21,NA,2091.49,2319.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6380","NRSPHB20090714","Port Hacking",-34.11923,151.22667,"25",2009-07-15 09:15:00,NA,NA,NA,NA,35.477,1.8,3.7,0.32,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.9927,16.9028,NA,4.532663,NA,35.4504,0.4091,1.4531
"6381","NRSPHB20090714","Port Hacking",-34.11923,151.22667,"40",2009-07-15 09:15:00,NA,NA,NA,NA,35.469,2,4.7,0.4,0.3,NA,2070.09,2324.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.066,16.8591,NA,4.528644,NA,35.4479,0.4432,1.2352
"6382","NRSPHB20090714","Port Hacking",-34.11923,151.22667,"10",2009-07-15 09:15:00,NA,NA,NA,NA,35.501,1.3,2.3,0.22,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.9138,16.9524,NA,4.537307,NA,35.4532,0.3263,1.6225
"6383","NRSPHB20090714","Port Hacking",-34.11923,151.22667,"WC",2009-07-15 09:15:00,2.75832,5061,4100.25,2971.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,0,0.064,0.019,NA,0,0,0,0,0.022,0.186,0.006,0,0.015,0.006,0.044,0,0,0.029,0,0,0.026,0,0,0,0,0,0,0,0.058,0.058,0,0.609,0.609,0,0,0,0,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA
"6384","NRSPHB20090714","Port Hacking",-34.11923,151.22667,"0",2009-07-15 09:15:00,NA,NA,NA,NA,35.486,1.3,2.1,0.22,0.13,NA,2046.87,2324.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6385","NRSPHB20090714","Port Hacking",-34.11923,151.22667,"30",2009-07-15 09:15:00,NA,NA,NA,NA,35.473,1.9,4.1,0.34,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.0187,16.8802,NA,4.530455,NA,35.449,0.3926,1.3713
"6386","NRSPHB20090714","Port Hacking",-34.11923,151.22667,"60",2009-07-15 09:15:00,NA,NA,NA,NA,35.47,2,4.7,0.39,0.31,NA,2071.1,2324.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.1565,16.8496,NA,4.528486,NA,35.447,0.463,1.1598
"6387","NRSPHB20090714","Port Hacking",-34.11923,151.22667,"75",2009-07-15 09:15:00,NA,NA,NA,NA,35.471,2,4.6,0.37,0.23,NA,2070.59,2326.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.2289,16.8551,NA,4.530065,NA,35.4498,0.4916,1.2046
"6388","NRSPHB20090714","Port Hacking",-34.11923,151.22667,"75",2009-07-15 09:15:00,NA,NA,NA,NA,35.471,2,4.6,0.37,0.23,NA,2070.59,2326.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.2296,16.8412,NA,4.528297,NA,35.4466,0.4409,1.2528
"6389","NRSPHB20090714","Port Hacking",-34.11923,151.22667,"50",2009-07-15 09:15:00,NA,NA,NA,NA,35.478,2,4.7,0.38,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.1117,16.8626,NA,4.529504,NA,35.4484,0.4534,1.3848
"6390","NRSPHB20090714","Port Hacking",-34.11923,151.22667,"20",2009-07-15 09:15:00,NA,NA,NA,NA,35.476,1.7,3.4,0.3,0.22,NA,2058.75,2325.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.9713,16.9075,NA,4.532964,NA,35.4509,0.384,1.414
"6391","NRSPHB20090714","Port Hacking",-34.11923,151.22667,"100",2009-07-15 09:15:00,NA,NA,NA,NA,35.497,1.9,4.4,0.39,0.14,NA,2069.15,2329.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6392","NRSPHB20090623","Port Hacking",-34.11923,151.22667,"60",2009-06-24 09:10:00,NA,NA,NA,NA,35.394,3,7.3,0.61,0.88,NA,2087.73,2319.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6393","NRSPHB20090623","Port Hacking",-34.11923,151.22667,"75",2009-06-24 09:10:00,NA,NA,NA,NA,35.434,3.2,8.5,0.64,0.12,NA,2098.34,2324.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6394","NRSPHB20090623","Port Hacking",-34.11923,151.22667,"25",2009-06-24 09:10:00,NA,NA,NA,NA,35.612,1.4,3.9,0.33,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6395","NRSPHB20090623","Port Hacking",-34.11923,151.22667,"50",2009-06-24 09:10:00,NA,NA,NA,NA,35.453,2.2,5.6,0.46,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6396","NRSPHB20090623","Port Hacking",-34.11923,151.22667,"30",2009-06-24 09:10:00,NA,NA,NA,NA,35.501,1.4,3.4,0.31,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6397","NRSPHB20090623","Port Hacking",-34.11923,151.22667,"0",2009-06-24 09:10:00,NA,NA,NA,NA,35.328,0.9,0.6,0.14,0.06,NA,2017.33,2314.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6398","NRSPHB20090623","Port Hacking",-34.11923,151.22667,"10",2009-06-24 09:10:00,NA,NA,NA,NA,35.352,0.9,0.8,0.15,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6399","NRSPHB20090623","Port Hacking",-34.11923,151.22667,"20",2009-06-24 09:10:00,NA,NA,NA,NA,35.512,1.3,3.2,0.29,0.06,NA,2052.14,2324.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
