NRS_CODE,TAXON_NAME,TAXON_GROUP,GENUS,SPECIES,TAXON_COUNT
PHB20121009,Penilia avirostris f gravid,NON-COPEPOD,Penilia,avirostris,2
NSI20130326,Acrocalanus spp. j,COPEPOD,Acrocalanus,spp.,1
NSI20130326,Acrocalanus spp. m,COPEPOD,Acrocalanus,spp.,1
NSI20130326,Calanid CV,COPEPOD,(null),(null),1
NSI20130326,Calocalanus styliremis f,COPEPOD,Calocalanus,styliremis,1
NIN20110209,Paracalanus spp. m,COPEPOD,Paracalanus,spp.,3
NSI20130326,Corycaeidae j,COPEPOD,(null),(null),3
NSI20130326,Microsetella norvegica f,COPEPOD,Microsetella,norvegica,16
MAI20120119,Clausocalanus pergens f,COPEPOD,Clausocalanus,pergens,2
MAI20120119,Paracalanus indicus f,COPEPOD,Paracalanus,indicus,69
MAI20120119,Oikopleuridae,NON-COPEPOD,(null),(null),34
NSI20130326,Oncaea scottodicarloi f,COPEPOD,Oncaea,scottodicarloi,3
NSI20130326,Undinula vulgaris f,COPEPOD,Undinula,vulgaris,3
NSI20130326,Doliolum spp.,NON-COPEPOD,Doliolum,spp.,5
MAI20120524,Acartia spp. j,COPEPOD,Acartia,spp.,18
MAI20120524,Acartia (Acartiura) tranteri m,COPEPOD,Acartia (Acartiura),tranteri,11
MAI20120524,Farranula rostrata f,COPEPOD,Farranula,rostrata,2
MAI20120524,Microsetella rosea f,COPEPOD,Microsetella,rosea,1
MAI20120524,Nannocalanus minor f,COPEPOD,Nannocalanus,minor,3
MAI20120524,Oncaea spp. j,COPEPOD,Oncaea,spp.,1
MAI20120724,Calanoid j,COPEPOD,(null),(null),123
MAI20120724,Clausocalanus ingens f,COPEPOD,Clausocalanus,ingens,18
MAI20120524,Clausocalanus furcatus f,COPEPOD,Clausocalanus,furcatus,2
MAI20120524,Temora turbinata m,COPEPOD,Temora,turbinata,3
MAI20120724,Clausocalanus jobei f (>1.2mm),COPEPOD,Clausocalanus,jobei,10
MAI20120724,Oithona spp. j,COPEPOD,Oithona,spp.,18
MAI20121112,Centropages australiensis m,COPEPOD,Centropages,australiensis,1
MAI20120820,Clausocalanus ingens f,COPEPOD,Clausocalanus,ingens,36
MAI20120820,Microsetella norvegica f,COPEPOD,Microsetella,norvegica,2
MAI20120820,Paracalanus indicus f,COPEPOD,Paracalanus,indicus,80
MAI20120820,Oikopleuridae,NON-COPEPOD,(null),(null),7
MAI20120820,Podon intermedius,NON-COPEPOD,Podon,intermedius,5
MAI20120820,Plastic (NRS),NON BIOLOGICAL,(null),(null),2
MAI20120524,Acartia (Acartia) danae f,COPEPOD,Acartia (Acartia),danae,1
MAI20120524,Calocalanus spp. f,COPEPOD,Calocalanus,spp.,1
MAI20120524,Clausocalanus spp. f,COPEPOD,Clausocalanus,spp.,3
MAI20120524,Decapod larvae,NON-COPEPOD,(null),(null),1
ESP20110120,Oithona decipiens/similis f,COPEPOD,Oithona,decipiens/similis,7
ESP20110120,Bryozoan (Cyphonaute larvae),NON-COPEPOD,(null),(null),3
ESP20110120,Medusa,NON-COPEPOD,(null),(null),3
ESP20110512,Calocalanus cf. styliremis f,COPEPOD,Calocalanus,cf. styliremis,1
ESP20110512,Clausocalanus paululus f,COPEPOD,Clausocalanus,paululus,2
ESP20110512,Clausocalanus spp. j,COPEPOD,Clausocalanus,spp.,28
ESP20110512,Clausocalanus spp. m,COPEPOD,Clausocalanus,spp.,3
ESP20110512,Ditrichocorycaeus aucklandicus f,COPEPOD,Ditrichocorycaeus,aucklandicus,1
ESP20110512,Parvocalanus crassirostris f,COPEPOD,Parvocalanus,crassirostris,2
ESP20110512,Bivalve,NON-COPEPOD,(null),(null),360
ESP20110512,Creseis spp.,NON-COPEPOD,Creseis,spp.,2
ESP20110512,Doliolum spp.,NON-COPEPOD,Doliolum,spp.,4
ESP20110512,Egg,NON-COPEPOD,(null),(null),19
ESP20110512,Polychaete larvae,NON-COPEPOD,(null),(null),3
PHB20120517,Microsetella spp. f,COPEPOD,Microsetella,spp.,4
PHB20120517,Nannocalanus minor f,COPEPOD,Nannocalanus,minor,2
PHB20120517,Oithona plumifera f,COPEPOD,Oithona,plumifera,2
PHB20120517,Flaccisagitta enflata,NON-COPEPOD,Flaccisagitta,enflata,5
PHB20120517,Plastic (NRS),NON BIOLOGICAL,(null),(null),2
ESP20120612,Microsetella norvegica f,COPEPOD,Microsetella,norvegica,6
ESP20120612,Oithona nana f,COPEPOD,Oithona,nana,10
ESP20120612,Oncaea waldemari f,COPEPOD,Oncaea,waldemari,3
ESP20120612,Doliolum spp.,NON-COPEPOD,Doliolum,spp.,1
PHB20120517,Clausocalanus furcatus f,COPEPOD,Clausocalanus,furcatus,1
PHB20120517,Clausocalanus spp. j,COPEPOD,Clausocalanus,spp.,1
PHB20120517,Microsetella rosea f,COPEPOD,Microsetella,rosea,1
DAR20130617_15:00,Microsetella spp. j,COPEPOD,Microsetella,spp.,2
MAI20120222,Acartia (Acartiura) tranteri f,COPEPOD,Acartia (Acartiura),tranteri,55
MAI20120222,Acartia (Acartiura) tranteri m,COPEPOD,Acartia (Acartiura),tranteri,22
MAI20120222,Calanus australis CV,COPEPOD,Calanus,australis,1
DAR20130617_15:00,Oncaea venusta complex m,COPEPOD,Oncaea,venusta complex,1
DAR20130617_15:00,Oncaea venusta medium hump f,COPEPOD,Oncaea,venusta medium hump,3
DAR20130617_15:00,Paracalanus indicus f,COPEPOD,Paracalanus,indicus,1
DAR20130617_15:00,Paracalanus spp. m,COPEPOD,Paracalanus,spp.,1
DAR20130617_15:00,Pareucalanus sewelli m,COPEPOD,Pareucalanus,sewelli,1
DAR20130617_15:00,Oikopleuridae,NON-COPEPOD,(null),(null),48
MAI20120222,Paracalanus aculeatus f,COPEPOD,Paracalanus,aculeatus,2
MAI20120222,Triconia conifera complex f,COPEPOD,Triconia,conifera complex,1
MAI20120222,Decapod larvae,NON-COPEPOD,(null),(null),5
MAI20120222,Doliolum spp.,NON-COPEPOD,Doliolum,spp.,4
PHB20120311,Calocalanus spp. f,COPEPOD,Calocalanus,spp.,4
PHB20120311,Mecynocera clausi f,COPEPOD,Mecynocera,clausi,3
PHB20120311,Oithona atlantica f,COPEPOD,Oithona,atlantica,9
PHB20120311,Oncaea spp. j,COPEPOD,Oncaea,spp.,13
PHB20120311,Foraminifera,NON-COPEPOD,(null),(null),7
PHB20120311,Fritillariidae,NON-COPEPOD,(null),(null),5
MAI20120412,Calanid CV,COPEPOD,(null),(null),5
MAI20120412,Calanus australis f,COPEPOD,Calanus,australis,7
MAI20120412,Clausocalanus pergens f,COPEPOD,Clausocalanus,pergens,4
MAI20120412,Oithona decipiens/similis f,COPEPOD,Oithona,decipiens/similis,12
MAI20120412,Undinula vulgaris m,COPEPOD,Undinula,vulgaris,1
MAI20120412,Ostracod,NON-COPEPOD,(null),(null),5
MAI20120412,Clausocalanus farrani f (<1.00mm),COPEPOD,Clausocalanus,farrani,2
PHB20120311,Trochophore larvae,NON-COPEPOD,(null),(null),1
MAI20120326,Clausocalanus arcuicornis f,COPEPOD,Clausocalanus,arcuicornis,3
MAI20120326,Farranula spp. f,COPEPOD,Farranula,spp.,3
MAI20120326,Nannocalanus minor m,COPEPOD,Nannocalanus,minor,2
MAI20120326,Oithona decipiens/similis f,COPEPOD,Oithona,decipiens/similis,21
MAI20120326,Oncaea spp. j,COPEPOD,Oncaea,spp.,2
MAI20120326,Paracalanus indicus m,COPEPOD,Paracalanus,indicus,4
MAI20120326,Fritillaria pellucida,NON-COPEPOD,Fritillaria,pellucida,1
MAI20120621,Calanus australis m,COPEPOD,Calanus,australis,1
MAI20120621,Clausocalanus furcatus f,COPEPOD,Clausocalanus,furcatus,2
MAI20120326,Acartia (Acartiura) tranteri m,COPEPOD,Acartia (Acartiura),tranteri,1
MAI20120326,Lucicutia spp. j,COPEPOD,Lucicutia,spp.,1
MAI20120326,Pseudevadne tergestina,NON-COPEPOD,Pseudevadne,tergestina,1
MAI20120621,Clausocalanus pergens f,COPEPOD,Clausocalanus,pergens,40
MAI20120621,Oithona atlantica f,COPEPOD,Oithona,atlantica,26
MAI20120621,Paracalanus spp. j,COPEPOD,Paracalanus,spp.,2
MAI20120621,Temora turbinata m,COPEPOD,Temora,turbinata,2
MAI20120621,Egg,NON-COPEPOD,(null),(null),7
MAI20120621,Euphausiid calyptope,NON-COPEPOD,(null),(null),10
MAI20120621,Oikopleuridae,NON-COPEPOD,(null),(null),29
MAI20120621,Clausocalanus spp. j,COPEPOD,Clausocalanus,spp.,1
MAI20120621,Ctenocalanus spp. j,COPEPOD,Ctenocalanus,spp.,2
MAI20120621,Nannocalanus minor f,COPEPOD,Nannocalanus,minor,1
MAI20120621,Pleuromamma borealis f,COPEPOD,Pleuromamma,borealis,2
MAI20120724,Euchaeta spp. j,COPEPOD,Euchaeta,spp.,1
ESP20101013,Trochophore larvae,NON-COPEPOD,(null),(null),9
ESP20120910,Acartia (Acanthacartia) tonsa f,COPEPOD,Acartia (Acanthacartia),tonsa,5
NSI20130123,Clausocalanus furcatus f,COPEPOD,Clausocalanus,furcatus,3
ESP20120910,Canthocalanus pauper f,COPEPOD,Canthocalanus,pauper,1
NSI20130123,Nauplii calanoid,COPEPOD,(null),(null),108
NSI20130123,Oithona spp. small m,COPEPOD,Oithona,spp.,2
NSI20130123,Parvocalanus crassirostris f,COPEPOD,Parvocalanus,crassirostris,7
NSI20130123,Limacina,NON-COPEPOD,Limacina,spp.,16
NSI20130123,Prosobranch,NON-COPEPOD,(null),(null),5
ESP20120910,Dioithona rigida f,COPEPOD,Dioithona,rigida,3
ESP20120910,Bryozoan (Cyphonaute larvae),NON-COPEPOD,(null),(null),19
ESP20120910,Foraminifera,NON-COPEPOD,(null),(null),1
ESP20120910,Penilia avirostris f,NON-COPEPOD,Penilia,avirostris,139
ESP20121212,Oithona Grp3 (pointy head) f,COPEPOD,Oithona,grp 3,1
ESP20121212,Oithona decipiens/similis f,COPEPOD,Oithona,decipiens/similis,6
ESP20121212,Temora turbinata f,COPEPOD,Temora,turbinata,1
ESP20121212,Bivalve,NON-COPEPOD,(null),(null),12
ESP20121212,Euphausiid furcilia larvae,NON-COPEPOD,(null),(null),1
ESP20121212,Penilia avirostris f gravid,NON-COPEPOD,Penilia,avirostris,12
NIN20110209,Clausocalanus spp. j,COPEPOD,Clausocalanus,spp.,9
NIN20110209,Corycaeidae j,COPEPOD,(null),(null),29
NIN20110209,Acartia (Acanthacartia) tonsa f,COPEPOD,Acartia (Acanthacartia),tonsa,13
NIN20110209,Calanoid j,COPEPOD,(null),(null),636
NIN20110209,Farranula spp. m,COPEPOD,Farranula,spp.,2
NIN20110209,Dioithona oculata f,COPEPOD,Dioithona,oculata,8
NIN20110209,Oithona simplex f,COPEPOD,Oithona,simplex,5
PHB20120717,Foraminifera,NON-COPEPOD,(null),(null),3
PHB20120717,Clausocalanus jobei f (>1.2mm),COPEPOD,Clausocalanus,jobei,2
PHB20120717,Farranula spp. m,COPEPOD,Farranula,spp.,5
PHB20120717,Temora discaudata f,COPEPOD,Temora,discaudata,2
PHB20120717,Brachyuran megalopa,NON-COPEPOD,(null),(null),1
PHB20120311,Clytemnestra scutellata f,COPEPOD,Clytemnestra,scutellata,2
PHB20120517,Mecynocera clausi m,COPEPOD,Mecynocera,clausi,1
ESP20111130,Acartia (Acanthacartia) tonsa m,COPEPOD,Acartia (Acanthacartia),tonsa,6
ESP20111130,Clausocalanus farrani/jobei f (1.00mm>x<1.2mm),COPEPOD,Clausocalanus,farrani/jobei,2
ESP20111130,Clausocalanus spp. m,COPEPOD,Clausocalanus,spp.,14
ESP20111130,Microsetella norvegica f,COPEPOD,Microsetella,norvegica,7
ESP20111130,Dioithona rigida f,COPEPOD,Dioithona,rigida,14
ESP20111130,Pontellopsis krameri f,COPEPOD,Pontellopsis,krameri,1
ESP20111130,Temora spp. j,COPEPOD,Temora,spp.,8
ESP20111130,Barnacle nauplii,NON-COPEPOD,(null),(null),4
NSI20130123,Macrosetella gracilis f,COPEPOD,Macrosetella,gracilis,1
NSI20130123,Oncaea scottodicarloi f,COPEPOD,Oncaea,scottodicarloi,1
NSI20130123,Temora turbinata f,COPEPOD,Temora,turbinata,4
ESP20111130,Penilia avirostris f gravid,NON-COPEPOD,Penilia,avirostris,22
PHB20120917,Nannocalanus minor m,COPEPOD,Nannocalanus,minor,1
PHB20120311,Calanid CV,COPEPOD,(null),(null),1
PHB20120311,Canthocalanus pauper m,COPEPOD,Canthocalanus,pauper,1
PHB20120311,Corycaeidae j,COPEPOD,(null),(null),1
PHB20120311,Oithona plumifera f,COPEPOD,Oithona,plumifera,1
PHB20120311,Polychaete larvae,NON-COPEPOD,(null),(null),1
PHB20120717,Clausocalanus farrani f (<1.00mm),COPEPOD,Clausocalanus,farrani,1
PHB20120717,Clausocalanus parapergens f,COPEPOD,Clausocalanus,parapergens,1
PHB20120717,Ctenocalanus vanus m,COPEPOD,Ctenocalanus,vanus,1
PHB20120628,Calanoid j,COPEPOD,(null),(null),153
PHB20120628,Clausocalanus jobei f (>1.2mm),COPEPOD,Clausocalanus,jobei,1
PHB20120628,Macrosetella gracilis f,COPEPOD,Macrosetella,gracilis,1
PHB20120628,Mecynocera spp. j,COPEPOD,Mecynocera,spp.,3
PHB20120628,Oithona spp. small m,COPEPOD,Oithona,spp.,10
PHB20120628,Paracalanus indicus f,COPEPOD,Paracalanus,indicus,4
PHB20120628,Parvocalanus crassirostris f,COPEPOD,Parvocalanus,crassirostris,1
PHB20120628,Temora turbinata f,COPEPOD,Temora,turbinata,4
PHB20120628,Bivalve,NON-COPEPOD,(null),(null),2
PHB20120628,Chaetognatha,NON-COPEPOD,(null),(null),10
PHB20120628,Egg,NON-COPEPOD,(null),(null),13
PHB20120628,Polychaete larvae,NON-COPEPOD,(null),(null),3
PHB20120628,Onychocorycaeus spp. m,COPEPOD,Onychocorycaeus,spp.,1
PHB20120628,Pleuromamma spp.,COPEPOD,Pleuromamma,spp.,1
PHB20120717,Oncaea venusta venella no hump f,COPEPOD,Oncaea,venusta venella no hump,1
KAI20120215,Copilia hendorffi m,COPEPOD,Copilia,hendorffi,1
ESP20110120,Copepod j,COPEPOD,(null),(null),71
ESP20101013,Acartia (Acartiura) simplex m,COPEPOD,Acartia (Acartiura),simplex,1
KAI20120215,Nannocalanus minor m,COPEPOD,Nannocalanus,minor,1
KAI20120215,Triconia conifera complex f,COPEPOD,Triconia,conifera complex,1
KAI20120215,Lucifer spp.,NON-COPEPOD,Lucifer,spp.,1
KAI20120215,Nauplii copepod,COPEPOD,(null),(null),4
KAI20120215,Chaetognatha,NON-COPEPOD,(null),(null),1
PHB20120821,Clausocalanus furcatus f,COPEPOD,Clausocalanus,furcatus,1
PHB20120821,Euterpina acutifrons f,COPEPOD,Euterpina,acutifrons,1
PHB20120821,Pleuromamma spp. j,COPEPOD,Pleuromamma,spp.,1
PHB20120821,Sapphirina nigromaculata f,COPEPOD,Sapphirina,nigromaculata,1
ESP20120612,Clausocalanus furcatus m,COPEPOD,Clausocalanus,furcatus,5
ESP20120612,Nannocalanus minor f,COPEPOD,Nannocalanus,minor,1
PHB20120917,Oncaea venusta complex m,COPEPOD,Oncaea,venusta complex,1
PHB20120821,Delibus nudus m,COPEPOD,Delibus,nudus,1
PHB20120821,Microsetella norvegica f,COPEPOD,Microsetella,norvegica,2
PHB20120821,Oncaea venusta typica f,COPEPOD,Oncaea,venusta typica,1
PHB20120821,Paracalanus aculeatus m,COPEPOD,Paracalanus,aculeatus,1
PHB20120821,Decapod larvae,NON-COPEPOD,(null),(null),1
PHB20120917,Euphausiid furcilia larvae,NON-COPEPOD,(null),(null),11
NIN20121107,Calocalanus spp. f,COPEPOD,Calocalanus,spp.,7
NIN20121107,Nauplii calanoid,COPEPOD,(null),(null),31
NSI20130520,Acrocalanus gracilis f,COPEPOD,Acrocalanus,gracilis,3
ROT20120523,Copepod j,COPEPOD,(null),(null),139
ROT20120523,Corycaeidae j,COPEPOD,(null),(null),2
ROT20120523,Oithona tenuis f,COPEPOD,Oithona,tenuis,5
ROT20120523,Paracalanus indicus m,COPEPOD,Paracalanus,indicus,5
ROT20110224,Nauplii poecilostomatoida / cyclopoid,COPEPOD,(null),(null),16
ROT20110224,Bivalve,NON-COPEPOD,(null),(null),3
ROT20110224,Echinoderm larvae,NON-COPEPOD,(null),(null),2
ROT20110224,Oikopleuridae,NON-COPEPOD,(null),(null),37
ROT20110224,Thalia democratica agg,NON-COPEPOD,Thalia,democratica,3
NSI20130520,Centropages spp. j,COPEPOD,Centropages,spp.,1
NSI20130520,Corycaeus crassiusculus f,COPEPOD,Corycaeus,crassiusculus,1
NSI20130520,Farranula gibbula f,COPEPOD,Farranula,gibbula,2
NSI20130520,Nauplii poecilostomatoida / cyclopoid,COPEPOD,(null),(null),16
ESP20130314,Centropages spp. j,COPEPOD,Centropages,spp.,1
ESP20130314,Dioithona oculata f,COPEPOD,Dioithona,oculata,1
ESP20130314,Euterpina acutifrons j,COPEPOD,Euterpina,acutifrons,2
ESP20130314,Oithona fallax f,COPEPOD,Oithona,fallax,2
ESP20130314,Paracalanus spp. j,COPEPOD,Paracalanus,spp.,1
ESP20130314,Temora turbinata m,COPEPOD,Temora,turbinata,1
ESP20130314,Barnacle nauplii,NON-COPEPOD,(null),(null),1
ESP20130314,Doliolum spp.,NON-COPEPOD,Doliolum,spp.,28
ESP20130314,Mollusc veliger,NON-COPEPOD,(null),(null),17
NSI20130520,Paracalanus indicus f,COPEPOD,Paracalanus,indicus,7
NIN20121107,Oncaea mediterranea complex f,COPEPOD,Oncaea,mediterranea complex,5
NIN20121107,Cavoliniidae shell,NON-COPEPOD,(null),(null),4
NIN20121107,Ostracod,NON-COPEPOD,(null),(null),9
NIN20120827,Clausocalanus spp. m,COPEPOD,Clausocalanus,spp.,2
NIN20120827,Cosmocalanus darwinii m,COPEPOD,Cosmocalanus,darwinii,2
NIN20120827,Mecynocera spp. j,COPEPOD,Mecynocera,spp.,3
NIN20120827,Oncaea scottodicarloi f,COPEPOD,Oncaea,scottodicarloi,1
NIN20120827,Oncaea spp. j,COPEPOD,Oncaea,spp.,73
NIN20120827,Oncaea venusta medium no hump f,COPEPOD,Oncaea,venusta medium no hump,2
NIN20120827,Pentacrinoid larvae,NON-COPEPOD,(null),(null),1
NIN20120827,Polychaete,NON-COPEPOD,(null),(null),1
NIN20120827,Polychaete larvae,NON-COPEPOD,(null),(null),3
NIN20120827,Plastic (NRS),NON BIOLOGICAL,(null),(null),5
ROT20160324,Oithona nana f,COPEPOD,Oithona,nana,5
NIN20110501,Bestiolina similis f,COPEPOD,Bestiolina,similis,4
NIN20110501,Calanoid j,COPEPOD,(null),(null),152
NIN20110501,Canthocalanus pauper m,COPEPOD,Canthocalanus,pauper,3
NIN20110501,Clausocalanus spp. m,COPEPOD,Clausocalanus,spp.,3
NIN20110501,Euterpina acutifrons f,COPEPOD,Euterpina,acutifrons,1
NIN20110501,Macrosetella gracilis f,COPEPOD,Macrosetella,gracilis,4
ROT20110622,Clausocalanus spp. m,COPEPOD,Clausocalanus,spp.,1
NSI20130418,Calocalanus spp. f,COPEPOD,Calocalanus,spp.,7
NSI20130418,Ctenocalanus vanus f,COPEPOD,Ctenocalanus,vanus,1
NSI20130418,Oithona decipiens/similis f,COPEPOD,Oithona,decipiens/similis,6
NSI20130418,Oithona spp. j,COPEPOD,Oithona,spp.,50
NSI20130418,Oithona spp. large m,COPEPOD,Oithona,spp.,3
NSI20130418,Doliolum spp.,NON-COPEPOD,Doliolum,spp.,4
ROT20110622,Euchaeta marinella m,COPEPOD,Euchaeta,marinella,1
NSI20130418,Gastropod,NON-COPEPOD,(null),(null),1
ROT20110622,Nauplii harpacticoid,COPEPOD,(null),(null),6
ROT20110622,Oithona simplex f,COPEPOD,Oithona,simplex,4
ROT20110622,Chaetognatha,NON-COPEPOD,(null),(null),8
ROT20110622,Foraminifera,NON-COPEPOD,(null),(null),2
ROT20110324,Acartia (Acanthacartia) tonsa m,COPEPOD,Acartia (Acanthacartia),tonsa,4
NIN20110501,Mecynocera clausi f,COPEPOD,Mecynocera,clausi,1
NIN20110501,Oithona spp. small m,COPEPOD,Oithona,spp.,19
NIN20110501,Parvocalanus crassirostris f,COPEPOD,Parvocalanus,crassirostris,15
NIN20110501,Megalope,NON-COPEPOD,(null),(null),1
ROT20120221,Oithona spp. j,COPEPOD,Oithona,spp.,39
ROT20120221,Paracalanus indicus m,COPEPOD,Paracalanus,indicus,4
ROT20120221,Calycophoran,NON-COPEPOD,(null),(null),3
ROT20120221,Limacina,NON-COPEPOD,Limacina,spp.,3
ROT20110622,Prosobranch,NON-COPEPOD,(null),(null),16
ROT20110324,Oithona plumifera f,COPEPOD,Oithona,plumifera,1
NSI20130806,Acrocalanus gibber m,COPEPOD,Acrocalanus,gibber,2
NSI20130806,Corycaeidae j,COPEPOD,(null),(null),2
NSI20130806,Nauplii calanoid,COPEPOD,(null),(null),89
NSI20130806,Nauplii poecilostomatoida / cyclopoid,COPEPOD,(null),(null),29
NSI20130806,Oncaea clevei f,COPEPOD,Oncaea,clevei,1
NSI20130806,Chaetognatha,NON-COPEPOD,(null),(null),2
NSI20130806,Penilia avirostris,NON-COPEPOD,Penilia,avirostris,2
NSI20130806,Salpidae,NON-COPEPOD,(null),(null),2
MAI20130424,Calanid CIV,COPEPOD,(null),(null),3
MAI20130424,Centropages australiensis f,COPEPOD,Centropages,australiensis,2
MAI20130424,Clausocalanus arcuicornis f,COPEPOD,Clausocalanus,arcuicornis,2
MAI20130424,Clausocalanus furcatus f,COPEPOD,Clausocalanus,furcatus,1
MAI20130424,Macrosetella gracilis m,COPEPOD,Macrosetella,gracilis,1
MAI20130424,Nauplii harpacticoid,COPEPOD,(null),(null),2
MAI20130424,Euphausiid calyptope,NON-COPEPOD,(null),(null),1
MAI20130424,Medusa,NON-COPEPOD,(null),(null),1
MAI20130424,Oikopleuridae,NON-COPEPOD,(null),(null),52
ROT20120824,Calanid CIV,COPEPOD,(null),(null),1
ROT20120824,Acartia (Acanthacartia) fossae f,COPEPOD,Acartia (Acanthacartia),fossae,1
ROT20120824,Clausocalanus farrani/jobei f (1.00mm>x<1.2mm),COPEPOD,Clausocalanus,farrani/jobei,5
ROT20120824,Onychocorycaeus agilis m,COPEPOD,Onychocorycaeus,agilis,3
ROT20120824,Euterpina acutifrons j,COPEPOD,Euterpina,acutifrons,3
ROT20120824,Nauplii calanoid,COPEPOD,(null),(null),22
ROT20120824,Nauplii poecilostomatoida / cyclopoid,COPEPOD,(null),(null),10
ROT20120824,Oithona spp. small m,COPEPOD,Oithona,spp.,1
ROT20120824,Oncaea media f,COPEPOD,Oncaea,media,3
ROT20120824,Chaetognatha,NON-COPEPOD,(null),(null),6
ROT20120824,Decapod larvae,NON-COPEPOD,(null),(null),4
ROT20120824,Fish larvae,NON-COPEPOD,(null),(null),3
ROT20120824,Fritillariidae,NON-COPEPOD,(null),(null),1
ROT20120824,Polychaete larvae,NON-COPEPOD,(null),(null),1
MAI20130129,Acartia (Acartiura) tranteri f,COPEPOD,Acartia (Acartiura),tranteri,3
MAI20130129,Acartia (Acartiura) tranteri m,COPEPOD,Acartia (Acartiura),tranteri,2
MAI20130129,Calanid CIV,COPEPOD,(null),(null),31
MAI20130129,Calanus australis CV,COPEPOD,Calanus,australis,40
MAI20130129,Nauplii poecilostomatoida / cyclopoid,COPEPOD,(null),(null),1
ROT20121019,Euchaeta spp. j,COPEPOD,Euchaeta,spp.,1
ROT20121019,Farranula spp. m,COPEPOD,Farranula,spp.,8
ROT20121019,Nauplii calanoid,COPEPOD,(null),(null),30
ROT20121019,Oithona plumifera f,COPEPOD,Oithona,plumifera,2
ROT20121019,Oncaea spp. j,COPEPOD,Oncaea,spp.,9
ROT20121019,Foraminifera,NON-COPEPOD,(null),(null),4
MAI20130611,Acartia (Acartia) danae f,COPEPOD,Acartia (Acartia),danae,1
MAI20130611,Clausocalanus furcatus f,COPEPOD,Clausocalanus,furcatus,4
KAI20120415,Macrosetella gracilis f,COPEPOD,Macrosetella,gracilis,6
KAI20120415,Oithona atlantica f,COPEPOD,Oithona,atlantica,3
MAI20130611,Triconia dentipes complex f,COPEPOD,Triconia,dentipes complex,8
MAI20130611,Bivalve,NON-COPEPOD,(null),(null),8
KAI20120415,Oithona plumifera f,COPEPOD,Oithona,plumifera,3
DAR20120114_21:30,Corycaeidae j,COPEPOD,(null),(null),3
DAR20120114_21:30,Microsetella norvegica f,COPEPOD,Microsetella,norvegica,3
KAI20120415,Pseudevadne tergestina f,NON-COPEPOD,Pseudevadne,tergestina,2
YON20120402,Canthocalanus pauper m,COPEPOD,Canthocalanus,pauper,1
YON20120402,Onychocorycaeus agilis m,COPEPOD,Onychocorycaeus,agilis,1
YON20120402,Corycaeidae j,COPEPOD,(null),(null),7
YON20120402,Nauplii harpacticoid,COPEPOD,(null),(null),2
YON20120402,Paracalanus indicus f,COPEPOD,Paracalanus,indicus,2
YON20120402,Tortanus (Tortanus) barbatus m,COPEPOD,Tortanus (Tortanus),barbatus,1
YON20120402,Echinoderm larvae,NON-COPEPOD,(null),(null),4
YON20120402,Lucifer spp. m,NON-COPEPOD,Lucifer,spp.,1
NSI20130913,Calanid CV,COPEPOD,(null),(null),9
NSI20130913,Calanoid j,COPEPOD,(null),(null),107
NSI20130913,Ditrichocorycaeus dahli m,COPEPOD,Ditrichocorycaeus,dahli,1
NSI20130913,Ditrichocorycaeus erythraeus m,COPEPOD,Ditrichocorycaeus,erythraeus,1
NSI20130913,Macrosetella gracilis m,COPEPOD,Macrosetella,gracilis,2
NSI20130913,Microsetella spp. j,COPEPOD,Microsetella,spp.,3
NSI20130913,Nauplii calanoid,COPEPOD,(null),(null),52
NSI20130913,Oncaea clevei f,COPEPOD,Oncaea,clevei,2
NSI20130913,Bryozoan (Cyphonaute larvae),NON-COPEPOD,(null),(null),1
NSI20130913,Radiozoa,NON-COPEPOD,(null),(null),10
DAR20120114_21:30,Bivalve,NON-COPEPOD,(null),(null),18
ROT20110224,Canthocalanus pauper f,COPEPOD,Canthocalanus,pauper,1
ROT20110224,Clausocalanus furcatus f,COPEPOD,Clausocalanus,furcatus,3
ROT20110224,Undinula vulgaris f,COPEPOD,Undinula,vulgaris,1
NIN20110501,Oncaea media f,COPEPOD,Oncaea,media,1
NIN20110501,Temora spp. j,COPEPOD,Temora,spp.,2
ROT20110725,Acrocalanus gracilis f,COPEPOD,Acrocalanus,gracilis,4
ROT20110224,Euphausiid calyptope,NON-COPEPOD,(null),(null),1
ROT20110725,Oithona similis f,COPEPOD,Oithona,similis,4
ROT20110725,Oncaea media f,COPEPOD,Oncaea,media,2
ROT20111122,Clausocalanus spp. m,COPEPOD,Clausocalanus,spp.,2
ROT20111122,Microsetella norvegica f,COPEPOD,Microsetella,norvegica,3
ROT20111122,Oithona spp. j,COPEPOD,Oithona,spp.,16
ROT20110826,Oithona plumifera f,COPEPOD,Oithona,plumifera,1
ROT20110826,Oncaea spp. j,COPEPOD,Oncaea,spp.,4
ROT20110826,Paracalanus aculeatus f,COPEPOD,Paracalanus,aculeatus,4
