NRS_CODE,STATION_NAME,Y_COORD,X_COORD,TRIP_START_DATETIME_LOCAL,STATION_DEPTH,SAMPLEDEPTH_M
PHB20091206,Port Hacking,-34.11923,151.22667,2009-12-07 09:14:00,100,30
PHB20091206,Port Hacking,-34.11923,151.22667,2009-12-07 09:14:00,100,50
KAI20101213,Kangaroo Island,-35.83217,136.44733,2010-12-14 08:30:00,110,60
MAI20100615,Maria Island,-42.59667,148.23333,2010-06-15 11:10:00,86,60
NSI20100618,North Stradbroke,-27.345,153.562,2010-06-18 12:30:00,60,20
ESP20120229,Esperance,-33.93333,121.85,2012-02-29 10:00:00,50,10
MAI20120222,Maria Island,-42.59667,148.23333,2012-02-22 11:00:00,86,40
PHB20090318,Port Hacking,-34.11923,151.22667,2009-03-19 09:39:00,100,30
PHB20091011,Port Hacking,-34.11923,151.22667,2009-10-12 09:28:00,100,10
MAI20100120,Maria Island,-42.59667,148.23333,2010-01-21 10:50:00,86,20
PHB20101213,Port Hacking,-34.11923,151.22667,2010-12-14 09:30:00,100,50
PHB20110228,Port Hacking,-34.11923,151.22667,2011-03-01 09:30:00,100,10
PHB20110228,Port Hacking,-34.11923,151.22667,2011-03-01 09:30:00,100,30
ROT20111221,Rottnest Island,-32,115.41667,2011-12-21 15:45:00,50,10
ROT20110826,Rottnest Island,-32,115.41667,2011-08-26 09:43:00,50,30
ROT20101215,Rottnest Island,-32,115.41667,2010-12-15 10:20:00,50,10
PHB20090920,Port Hacking,-34.11923,151.22667,2009-09-21 09:17:00,100,25
ROT20100820,Rottnest Island,-32,115.41667,2010-08-20 14:30:00,50,10
NIN20110501,Ningaloo,-21.99,113.779,2011-05-01 08:24:00,30,30
MAI20091207,Maria Island,-42.59667,148.23333,2009-12-07 11:10:00,86,20
MAI20091207,Maria Island,-42.59667,148.23333,2009-12-07 11:10:00,86,60
ROT20100520,Rottnest Island,-32,115.41667,2010-05-20 10:05:00,50,20
MAI20120119,Maria Island,-42.59667,148.23333,2012-01-19 12:00:00,86,60
MAI20120119,Maria Island,-42.59667,148.23333,2012-01-19 12:00:00,86,75
MAI20110223,Maria Island,-42.59667,148.23333,2011-02-23 11:15:00,86,30
MAI20110223,Maria Island,-42.59667,148.23333,2011-02-23 11:15:00,86,40
MAI20110223,Maria Island,-42.59667,148.23333,2011-02-23 11:15:00,86,82
ROT20111122,Rottnest Island,-32,115.41667,2011-11-22 15:08:00,50,10
NSI20100214,North Stradbroke,-27.345,153.562,2010-02-15 09:30:00,60,WC
YON20091215,Yongala,-19.30847,147.61842,2009-12-15 11:25:00,28.9,WC
MAI20100527,Maria Island,-42.59667,148.23333,2010-05-27 11:30:00,86,WC
PHB20120212,Port Hacking,-34.11923,151.22667,2012-02-13 10:00:00,100,WC
DAR20110627,Darwin,-12.4,130.76805,2011-06-27 13:48:00,25,WC
ROT20120329,Rottnest Island,-32,115.41667,2012-03-29 10:03:00,50,WC
MAI20120524,Maria Island,-42.59667,148.23333,2012-05-24 11:30:00,86,WC
PHB20110517,Port Hacking,-34.11923,151.22667,2011-05-18 09:25:00,100,WC
NSI20111013,North Stradbroke,-27.345,153.562,2011-10-13 10:30:00,60,WC
PHB20091110,Port Hacking,-34.11923,151.22667,2009-11-11 09:45:00,100,WC
ROT20100315,Rottnest Island,-32,115.41667,2010-03-15 10:00:00,50,WC
YON20100817,Yongala,-19.30847,147.61842,2010-08-17 10:15:00,28.9,WC
ROT20091222,Rottnest Island,-32,115.41667,2009-12-22 10:00:00,50,WC
NSI20100711,North Stradbroke,-27.345,153.562,2010-07-12 08:45:00,60,WC
PHB20110228,Port Hacking,-34.11923,151.22667,2011-03-01 09:30:00,100,WC
MAI20120326,Maria Island,-42.59667,148.23333,2012-03-27 10:40:00,86,WC
ROT20110527,Rottnest Island,-32,115.41667,2011-05-27 09:35:00,50,WC
ROT20101215,Rottnest Island,-32,115.41667,2010-12-15 10:20:00,50,WC
KAI20090205,Kangaroo Island,-35.83217,136.44733,2009-02-05 14:05:00,110,WC
ROT20100820,Rottnest Island,-32,115.41667,2010-08-20 14:30:00,50,WC
MAI20091207,Maria Island,-42.59667,148.23333,2009-12-07 11:10:00,86,WC
YON20110217,Yongala,-19.30847,147.61842,2011-02-17 11:30:00,28.9,WC
ROT20110224,Rottnest Island,-32,115.41667,2011-02-24 09:35:00,50,WC
DAR20120114_23:35,Darwin,-12.4,130.76805,2012-01-15 09:05:00,25,WC
MAI20090601,Maria Island,-42.59667,148.23333,2009-06-01 11:20:00,86,WC
KAI20110223,Kangaroo Island,-35.83217,136.44733,2011-02-23 10:30:00,110,WC
KAI20111026,Kangaroo Island,-35.83217,136.44733,2011-10-26 14:40:00,110,WC
NSI20081217,North Stradbroke,-27.345,153.562,2008-12-17 11:00:00,60,WC
NSI20120620,North Stradbroke,-27.345,153.562,2012-06-20 10:20:00,60,WC
NSI20120912,North Stradbroke,-27.345,153.562,2012-09-12 10:20:00,60,WC
ROT20120523,Rottnest Island,-32,115.41667,2012-05-23 12:22:00,50,WC
ROT20120727,Rottnest Island,-32,115.41667,2012-07-27 09:55:00,50,WC
ESP20120910,Esperance,-33.93333,121.85,2012-09-10 12:51:00,50,WC
NSI20121114,North Stradbroke,-27.345,153.562,2012-11-14 10:45:00,60,WC
NIN20130209,Ningaloo,-21.99,113.779,2013-02-09 09:22:00,30,WC
MAI20121112,Maria Island,-42.59667,148.23333,2012-11-13 10:45:00,86,WC
MAI20130424,Maria Island,-42.59667,148.23333,2013-04-24 10:50:00,86,WC
PHB20121120,Port Hacking,-34.11923,151.22667,2012-11-21 09:30:00,100,WC
YON20130131,Yongala,-19.30847,147.61842,2013-01-31 10:15:00,28.9,WC
PHB20130319,Port Hacking,-34.11923,151.22667,2013-03-20 09:27:00,100,10
PHB20130514,Port Hacking,-34.11923,151.22667,2013-05-15 09:40:00,100,0
NIN20130509,Ningaloo,-21.99,113.779,2013-05-09 10:20:00,30,40
ROT20130321,Rottnest Island,-32,115.41667,2013-03-21 11:34:00,50,30
ROT20130517,Rottnest Island,-32,115.41667,2013-05-17 10:00:00,50,30
ROT20130517,Rottnest Island,-32,115.41667,2013-05-17 10:00:00,50,40
NSI20131212,North Stradbroke,-27.345,153.562,2013-12-12 10:20:00,60,30
ESP20130314,Esperance,-33.93333,121.85,2013-03-14 09:24:00,50,20
MAI20130924,Maria Island,-42.59667,148.23333,2013-09-24 11:40:00,86,30
MAI20130924,Maria Island,-42.59667,148.23333,2013-09-24 11:40:00,86,75
MAI20130821,Maria Island,-42.59667,148.23333,2013-08-21 11:21:00,86,0
MAI20130821,Maria Island,-42.59667,148.23333,2013-08-21 11:21:00,86,30
MAI20130821,Maria Island,-42.59667,148.23333,2013-08-21 11:21:00,86,60
MAI20131117,Maria Island,-42.59667,148.23333,2013-11-18 10:50:00,86,10
MAI20131217,Maria Island,-42.59667,148.23333,2013-12-17 11:05:00,86,30
PHB20131020,Port Hacking,-34.11923,151.22667,2013-10-21 09:36:00,100,0
PHB20131020,Port Hacking,-34.11923,151.22667,2013-10-21 09:36:00,100,50
PHB20131027,Port Hacking,-34.11923,151.22667,2013-10-28 10:17:00,100,0
PHB20131202,Port Hacking,-34.11923,151.22667,2013-12-03 09:30:00,100,30
PHB20131202,Port Hacking,-34.11923,151.22667,2013-12-03 09:30:00,100,40
PHB20131202,Port Hacking,-34.11923,151.22667,2013-12-03 09:30:00,100,75
MAI20140205,Maria Island,-42.59667,148.23333,2014-02-05 11:05:00,86,10
YON20130912,Yongala,-19.30847,147.61842,2013-09-12 11:26:00,28.9,20
PHB20130915,Port Hacking,-34.11923,151.22667,2013-09-16 08:15:00,100,30
PHB20130915,Port Hacking,-34.11923,151.22667,2013-09-16 08:15:00,100,100
KAI20130506,Kangaroo Island,-35.83217,136.44733,2013-05-07 07:55:00,110,50
MAI20130611,Maria Island,-42.59667,148.23333,2013-06-11 11:55:00,86,40
MAI20130611,Maria Island,-42.59667,148.23333,2013-06-11 11:55:00,86,50
MAI20130611,Maria Island,-42.59667,148.23333,2013-06-11 11:55:00,86,82
PHB20130826,Port Hacking,-34.11923,151.22667,2013-08-27 09:30:00,100,10
PHB20130826,Port Hacking,-34.11923,151.22667,2013-08-27 09:30:00,100,25
NSI20130706,North Stradbroke,-27.345,153.562,2013-07-07 09:40:00,60,WC
DAR20130617_08:00,Darwin,-12.4,130.76805,2013-06-17 17:30:00,25,WC
DAR20130617_11:30,Darwin,-12.4,130.76805,2013-06-17 21:00:00,25,WC
YON20130611,Yongala,-19.30847,147.61842,2013-06-11 13:34:00,28.9,WC
DAR20130617_15:00,Darwin,-12.4,130.76805,2013-06-18 00:30:00,25,WC
ROT20130221,Rottnest Island,-32,115.41667,2013-02-21 12:55:00,50,WC
YON20160927,Yongala,-19.30847,147.61842,2016-09-27 10:33:00,28.9,20
ESP20090917,Esperance,-33.93333,121.85,2009-09-17 09:40:00,50,50
MAI20120621,Maria Island,-42.59667,148.23333,2012-06-21 11:00:00,86,85
MAI20121002,Maria Island,-42.59667,148.23333,2012-10-02 10:15:00,86,85
NSI20130520,North Stradbroke,-27.345,153.562,2013-05-20 10:05:00,60,20
NSI20130706,North Stradbroke,-27.345,153.562,2013-07-07 09:40:00,60,40
NSI20130706,North Stradbroke,-27.345,153.562,2013-07-07 09:40:00,60,57
NSI20130819,North Stradbroke,-27.345,153.562,2013-08-19 10:10:00,60,57
NSI20131121,North Stradbroke,-27.345,153.562,2013-11-22 09:55:00,60,30
NSI20131016,North Stradbroke,-27.345,153.562,2013-10-16 10:40:00,60,40
NSI20140306,North Stradbroke,-27.345,153.562,2014-03-06 10:15:00,60,0
PHB20130725,Port Hacking,-34.11923,151.22667,2013-07-26 09:24:00,100,30
PHB20130725,Port Hacking,-34.11923,151.22667,2013-07-26 09:24:00,100,100
YON20130808,Yongala,-19.30847,147.61842,2013-08-08 10:58:00,28.9,10
NIN20111107,Ningaloo,-21.99,113.779,2011-11-07 10:00:00,30,18
YON20110811,Yongala,-19.30847,147.61842,2011-08-11 11:00:00,28.9,8
YON20120726,Yongala,-19.30847,147.61842,2012-07-26 11:00:00,28.9,8
YON20120816,Yongala,-19.30847,147.61842,2012-08-16 00:00:00,28.9,8
PHB20130611,Port Hacking,-34.11923,151.22667,2013-06-12 09:55:00,100,25
YON20131205,Yongala,-19.30847,147.61842,2013-12-05 11:26:00,28.9,10
DAR20140118_00:30,Darwin,-12.4,130.76805,2014-01-18 10:00:00,25,6
DAR20140117_19:50,Darwin,-12.4,130.76805,2014-01-18 05:20:00,25,22
YON20140122,Yongala,-19.30847,147.61842,2014-01-22 10:00:00,28.9,26
YON20140122,Yongala,-19.30847,147.61842,2014-01-22 10:00:00,28.9,20
YON20140220,Yongala,-19.30847,147.61842,2014-02-20 10:48:00,28.9,8
YON20140220,Yongala,-19.30847,147.61842,2014-02-20 10:48:00,28.9,26
ROT20130712,Rottnest Island,-32,115.41667,2013-07-12 12:35:00,50,40
DAR20140403,Darwin,-12.4,130.76805,2014-04-04 08:03:00,25,WC
NSI20140623,North Stradbroke,-27.345,153.562,2014-06-23 10:20:00,60,WC
PHB20140317,Port Hacking,-34.11923,151.22667,2014-03-18 09:48:00,100,WC
MAI20140408,Maria Island,-42.59667,148.23333,2014-04-08 11:03:00,86,85
MAI20140408,Maria Island,-42.59667,148.23333,2014-04-08 11:03:00,86,60
MAI20141029,Maria Island,-42.59667,148.23333,2014-10-30 09:27:00,86,WC
NSI20141107,North Stradbroke,-27.345,153.562,2014-11-07 10:35:00,60,0
DAR20140906_00:30,Darwin,-12.4,130.76805,2014-09-06 10:00:00,25,10
KAI20140507,Kangaroo Island,-35.83217,136.44733,2014-05-07 13:45:00,110,100
KAI20140507,Kangaroo Island,-35.83217,136.44733,2014-05-07 13:45:00,110,0
PHB20140515,Port Hacking,-34.11923,151.22667,2014-05-16 09:35:00,100,25
PHB20140515,Port Hacking,-34.11923,151.22667,2014-05-16 09:35:00,100,(null)
PHB20140612,Port Hacking,-34.11923,151.22667,2014-06-13 09:20:00,100,(null)
PHB20140824,Port Hacking,-34.11923,151.22667,2014-08-25 09:57:00,100,15
PHB20140911,Port Hacking,-34.11923,151.22667,2014-09-11 10:13:00,100,15
MAI20140318,Maria Island,-42.59667,148.23333,2014-03-19 10:55:00,86,WC
MAI20140807,Maria Island,-42.59667,148.23333,2014-08-07 12:00:00,86,85
MAI20140516,Maria Island,-42.59667,148.23333,2014-05-16 10:20:00,86,20
MAI20140516,Maria Island,-42.59667,148.23333,2014-05-16 10:20:00,86,85
MAI20140703,Maria Island,-42.59667,148.23333,2014-07-03 11:30:00,86,20
PHB20140211,Port Hacking,-34.11923,151.22667,2014-02-12 09:57:00,100,25
PHB20140211,Port Hacking,-34.11923,151.22667,2014-02-12 09:57:00,100,10
KAI20140713,Kangaroo Island,-35.83217,136.44733,2014-07-13 16:13:00,110,100
ROT20141014,Rottnest Island,-32,115.41667,2014-10-14 11:52:00,50,WC
ROT20141014,Rottnest Island,-32,115.41667,2014-10-14 11:52:00,50,40
ROT20140730,Rottnest Island,-32,115.41667,2014-07-30 10:03:00,50,20
DAR20140906_09:30,Darwin,-12.4,130.76805,2014-09-06 19:00:00,25,0
PHB20140427,Port Hacking,-34.11923,151.22667,2014-04-28 09:38:00,100,10
PHB20140427,Port Hacking,-34.11923,151.22667,2014-04-28 09:38:00,100,20
PHB20140427,Port Hacking,-34.11923,151.22667,2014-04-28 09:38:00,100,100
PHB20140716,Port Hacking,-34.11923,151.22667,2014-07-16 10:00:00,100,50
PHB20140716,Port Hacking,-34.11923,151.22667,2014-07-16 10:00:00,100,75
PHB20140824,Port Hacking,-34.11923,151.22667,2014-08-25 09:57:00,100,50
PHB20140824,Port Hacking,-34.11923,151.22667,2014-08-25 09:57:00,100,100
ROT20140319,Rottnest Island,-32,115.41667,2014-03-19 12:30:00,50,0
ROT20140319,Rottnest Island,-32,115.41667,2014-03-19 12:30:00,50,30
ROT20140519,Rottnest Island,-32,115.41667,2014-05-19 12:22:00,50,46
YON20140501,Yongala,-19.30847,147.61842,2014-05-01 11:25:00,28.9,10
YON20140527,Yongala,-19.30847,147.61842,2014-05-27 12:12:00,28.9,10
YON20140624,Yongala,-19.30847,147.61842,2014-06-24 10:53:00,28.9,0
YON20140717,Yongala,-19.30847,147.61842,2014-07-17 10:28:00,28.9,26
YON20140820,Yongala,-19.30847,147.61842,2014-08-20 11:15:00,28.9,10
YON20140820,Yongala,-19.30847,147.61842,2014-08-20 11:15:00,28.9,20
YON20140910,Yongala,-19.30847,147.61842,2014-09-10 10:35:00,28.9,20
ROT20130712,Rottnest Island,-32,115.41667,2013-07-12 12:35:00,50,30
ROT20130712,Rottnest Island,-32,115.41667,2013-07-12 12:35:00,50,46
ROT20131017,Rottnest Island,-32,115.41667,2013-10-17 08:00:00,50,30
KAI20140122,Kangaroo Island,-35.83217,136.44733,2014-01-22 15:15:00,110,0
KAI20140122,Kangaroo Island,-35.83217,136.44733,2014-01-22 15:15:00,110,40
ROT20140227,Rottnest Island,-32,115.41667,2014-02-27 12:39:00,50,10
ROT20140227,Rottnest Island,-32,115.41667,2014-02-27 12:39:00,50,30
NSI20140404,North Stradbroke,-27.345,153.562,2014-04-04 10:45:00,60,30
PHB20140317,Port Hacking,-34.11923,151.22667,2014-03-18 09:48:00,100,0
PHB20140317,Port Hacking,-34.11923,151.22667,2014-03-18 09:48:00,100,75
NSI20140623,North Stradbroke,-27.345,153.562,2014-06-23 10:20:00,60,40
NSI20140917,North Stradbroke,-27.345,153.562,2014-09-17 10:30:00,60,40
NSI20140917,North Stradbroke,-27.345,153.562,2014-09-17 10:30:00,60,50
ROT20131001,Rottnest Island,-32,115.41667,2013-10-01 11:55:00,50,0
ROT20131218,Rottnest Island,-32,115.41667,2013-12-18 10:43:00,50,10
ROT20131218,Rottnest Island,-32,115.41667,2013-12-18 10:43:00,50,46
NSI20140901,North Stradbroke,-27.345,153.562,2014-09-01 10:10:00,60,10
NSI20140901,North Stradbroke,-27.345,153.562,2014-09-01 10:10:00,60,50
NSI20140507,North Stradbroke,-27.345,153.562,2014-05-07 10:25:00,60,50
YON20140624,Yongala,-19.30847,147.61842,2014-06-24 10:53:00,28.9,1
NSI20150119,North Stradbroke,-27.345,153.562,2015-01-19 10:35:00,60,WC
ROT20140902,Rottnest Island,-32,115.41667,2014-09-02 11:55:00,50,30
ROT20140902,Rottnest Island,-32,115.41667,2014-09-02 11:55:00,50,46
PHB20141021,Port Hacking,-34.11923,151.22667,2014-10-22 09:30:00,100,0
PHB20141021,Port Hacking,-34.11923,151.22667,2014-10-22 09:30:00,100,40
KAI20140713,Kangaroo Island,-35.83217,136.44733,2014-07-13 16:13:00,110,10
NSI20141223,North Stradbroke,-27.345,153.562,2014-12-23 10:35:00,60,40
MAI20140318,Maria Island,-42.59667,148.23333,2014-03-19 10:55:00,86,40
MAI20140318,Maria Island,-42.59667,148.23333,2014-03-19 10:55:00,86,60
MAI20140516,Maria Island,-42.59667,148.23333,2014-05-16 10:20:00,86,50
MAI20140619,Maria Island,-42.59667,148.23333,2014-06-19 11:30:00,86,40
MAI20140703,Maria Island,-42.59667,148.23333,2014-07-03 11:30:00,86,10
MAI20140807,Maria Island,-42.59667,148.23333,2014-08-07 12:00:00,86,30
MAI20140807,Maria Island,-42.59667,148.23333,2014-08-07 12:00:00,86,50
MAI20140821,Maria Island,-42.59667,148.23333,2014-08-21 11:50:00,86,60
DAR20140906_06:30,Darwin,-12.4,130.76805,2014-09-06 16:00:00,25,WC
DAR20140906_03:30,Darwin,-12.4,130.76805,2014-09-06 13:00:00,25,WC
NSI20141107,North Stradbroke,-27.345,153.562,2014-11-07 10:35:00,60,57
NSI20150119,North Stradbroke,-27.345,153.562,2015-01-19 10:35:00,60,30
DAR20141130,Darwin,-12.4,130.76805,2014-12-01 07:18:00,25,10
DAR20141130,Darwin,-12.4,130.76805,2014-12-01 07:18:00,25,20
PHB20150121,Port Hacking,-34.11923,151.22667,2015-01-22 09:48:00,100,WC
PHB20141208,Port Hacking,-34.11923,151.22667,2014-12-09 09:51:00,100,15
PHB20141208,Port Hacking,-34.11923,151.22667,2014-12-09 09:51:00,100,25
PHB20141208,Port Hacking,-34.11923,151.22667,2014-12-09 09:51:00,100,40
KAI20141029,Kangaroo Island,-35.83217,136.44733,2014-10-29 11:00:00,110,100
KAI20141029,Kangaroo Island,-35.83217,136.44733,2014-10-29 11:00:00,110,0
KAI20141029,Kangaroo Island,-35.83217,136.44733,2014-10-29 11:00:00,110,10
PHB20141112,Port Hacking,-34.11923,151.22667,2014-11-13 09:36:00,100,20
ROT20141119,Rottnest Island,-32,115.41667,2014-11-19 10:16:00,50,10
PHB20150225,Port Hacking,-34.11923,151.22667,2015-02-26 09:37:00,100,30
PHB20150225,Port Hacking,-34.11923,151.22667,2015-02-26 09:37:00,100,50
MAI20150224,Maria Island,-42.59667,148.23333,2015-02-25 10:20:00,86,85
MAI20150312,Maria Island,-42.59667,148.23333,2015-03-13 09:33:00,86,75
NSI20150304,North Stradbroke,-27.345,153.562,2015-03-04 10:30:00,60,0
NSI20150323,North Stradbroke,-27.345,153.562,2015-03-23 11:40:00,60,30
NSI20150512,North Stradbroke,-27.345,153.562,2015-05-12 10:15:00,60,WC
YON20141120,Yongala,-19.30847,147.61842,2014-11-21 08:48:00,28.9,20
YON20141209,Yongala,-19.30847,147.61842,2014-12-09 10:04:00,28.9,0
YON20141209,Yongala,-19.30847,147.61842,2014-12-09 10:04:00,28.9,20
DAR20150505,Darwin,-12.4,130.76805,2015-05-06 08:24:00,25,6
KAI20150224,Kangaroo Island,-35.83217,136.44733,2015-02-25 08:55:00,110,100
DAR20150203_03:30,Darwin,-12.4,130.76805,2015-02-03 13:00:00,25,6
MAI20140915,Maria Island,-42.59667,148.23333,2014-09-16 09:20:00,86,30
DAR20150202_21:30,Darwin,-12.4,130.76805,2015-02-03 07:00:00,25,WC
DAR20150202_21:30,Darwin,-12.4,130.76805,2015-02-03 07:00:00,25,20
DAR20150202_21:30,Darwin,-12.4,130.76805,2015-02-03 07:00:00,25,0
DAR20150202_21:30,Darwin,-12.4,130.76805,2015-02-03 07:00:00,25,10
DAR20150203_06:30,Darwin,-12.4,130.76805,2015-02-03 16:00:00,25,WC
DAR20150203_00:30,Darwin,-12.4,130.76805,2015-02-03 10:00:00,25,WC
ROT20141216,Rottnest Island,-32,115.41667,2014-12-16 09:37:00,50,10
ROT20150128,Rottnest Island,-32,115.41667,2015-01-28 10:15:00,50,WC
ROT20150128,Rottnest Island,-32,115.41667,2015-01-28 10:15:00,50,30
KAI20150909,Kangaroo Island,-35.83217,136.44733,2015-09-09 12:50:00,110,100
KAI20150909,Kangaroo Island,-35.83217,136.44733,2015-09-09 12:50:00,110,75
MAI20160303,Maria Island,-42.59667,148.23333,2016-03-04 10:15:00,86,85
DAR20150804_01:30,Darwin,-12.4,130.76805,2015-08-04 11:00:00,25,10
KAI20151116,Kangaroo Island,-35.83217,136.44733,2015-11-17 09:50:00,110,20
KAI20150629,Kangaroo Island,-35.83217,136.44733,2015-06-30 07:35:00,110,75
MAI20150526,Maria Island,-42.59667,148.23333,2015-05-26 10:35:00,86,85
YON20150601,Yongala,-19.30847,147.61842,2015-06-01 12:55:00,28.9,26
YON20150601,Yongala,-19.30847,147.61842,2015-06-01 12:55:00,28.9,20
NSI20150907,North Stradbroke,-27.345,153.562,2015-09-07 10:40:00,60,WC
YON20150224,Yongala,-19.30847,147.61842,2015-02-24 10:40:00,28.9,0
YON20150224,Yongala,-19.30847,147.61842,2015-02-24 10:40:00,28.9,20
ROT20150507,Rottnest Island,-32,115.41667,2015-05-07 09:36:00,50,10
NSI20150817,North Stradbroke,-27.345,153.562,2015-08-17 10:30:00,60,40
NSI20150817,North Stradbroke,-27.345,153.562,2015-08-17 10:30:00,60,30
KAI20150629,Kangaroo Island,-35.83217,136.44733,2015-06-30 07:35:00,110,WC
NSI20151027,North Stradbroke,-27.345,153.562,2015-10-27 10:50:00,60,0
YON20150804,Yongala,-19.30847,147.61842,2015-08-04 11:45:00,28.9,WC
YON20150804,Yongala,-19.30847,147.61842,2015-08-04 11:45:00,28.9,8
PHB20150723,Port Hacking,-34.11923,151.22667,2015-07-23 10:07:00,100,WC
PHB20150723,Port Hacking,-34.11923,151.22667,2015-07-23 10:07:00,100,25
MAI20150421,Maria Island,-42.59667,148.23333,2015-04-21 10:50:00,86,40
MAI20150421,Maria Island,-42.59667,148.23333,2015-04-21 10:50:00,86,60
YON20150324,Yongala,-19.30847,147.61842,2015-03-24 15:15:00,28.9,26
NSI20151027,North Stradbroke,-27.345,153.562,2015-10-27 10:50:00,60,40
MAI20151001,Maria Island,-42.59667,148.23333,2015-10-01 11:05:00,86,50
PHB20150630,Port Hacking,-34.11923,151.22667,2015-06-30 11:11:00,100,30
PHB20150630,Port Hacking,-34.11923,151.22667,2015-06-30 11:11:00,100,20
PHB20150630,Port Hacking,-34.11923,151.22667,2015-06-30 11:11:00,100,50
PHB20150819,Port Hacking,-34.11923,151.22667,2015-08-19 10:03:00,100,10
MAI20150811,Maria Island,-42.59667,148.23333,2015-08-12 09:35:00,86,WC
MAI20150811,Maria Island,-42.59667,148.23333,2015-08-12 09:35:00,86,40
MAI20150811,Maria Island,-42.59667,148.23333,2015-08-12 09:35:00,86,60
YON20150825,Yongala,-19.30847,147.61842,2015-08-25 10:45:00,28.9,0
NSI20160920,North Stradbroke,-27.345,153.562,2016-09-20 10:15:00,60,30
NSI20160920,North Stradbroke,-27.345,153.562,2016-09-20 10:15:00,60,57
YON20160823,Yongala,-19.30847,147.61842,2016-08-23 10:19:00,28.9,1
YON20160823,Yongala,-19.30847,147.61842,2016-08-23 10:19:00,28.9,0
ROT20160722,Rottnest Island,-32,115.41667,2016-07-22 13:20:00,50,(null)
ROT20160502,Rottnest Island,-32,115.41667,2016-05-02 09:44:00,50,40
MAI20151216,Maria Island,-42.59667,148.23333,2015-12-17 09:35:00,86,85
ROT20160527,Rottnest Island,-32,115.41667,2016-05-27 09:30:00,50,10
ROT20160324,Rottnest Island,-32,115.41667,2016-03-24 09:47:00,50,20
ROT20160621,Rottnest Island,-32,115.41667,2016-06-21 09:26:00,50,40
NSI20160412,North Stradbroke,-27.345,153.562,2016-04-12 10:45:00,60,50
NSI20160517,North Stradbroke,-27.345,153.562,2016-05-17 10:30:00,60,WC
MAI20160209,Maria Island,-42.59667,148.23333,2016-02-10 10:45:00,86,20
MAI20160209,Maria Island,-42.59667,148.23333,2016-02-10 10:45:00,86,50
MAI20160209,Maria Island,-42.59667,148.23333,2016-02-10 10:45:00,86,75
MAI20160209,Maria Island,-42.59667,148.23333,2016-02-10 10:45:00,86,85
MAI20160321,Maria Island,-42.59667,148.23333,2016-03-22 10:11:00,86,WC
PHB20151115,Port Hacking,-34.11923,151.22667,2015-11-16 09:33:00,100,30
MAI20160530,Maria Island,-42.59667,148.23333,2016-05-31 09:45:00,86,WC
MAI20160530,Maria Island,-42.59667,148.23333,2016-05-31 09:45:00,86,30
MAI20160530,Maria Island,-42.59667,148.23333,2016-05-31 09:45:00,86,50
MAI20160530,Maria Island,-42.59667,148.23333,2016-05-31 09:45:00,86,60
KAI20160223,Kangaroo Island,-35.83217,136.44733,2016-02-24 07:55:00,110,10
ROT20160223,Rottnest Island,-32,115.41667,2016-02-23 08:57:00,50,0
YON20160122,Yongala,-19.30847,147.61842,2016-01-22 10:39:00,28.9,0
YON20160215,Yongala,-19.30847,147.61842,2016-02-15 10:18:00,28.9,0
PHB20151013,Port Hacking,-34.11923,151.22667,2015-10-14 09:42:00,100,0
PHB20160719,Port Hacking,-34.11923,151.22667,2016-07-19 10:19:00,100,30
PHB20160719,Port Hacking,-34.11923,151.22667,2016-07-19 10:19:00,100,75
ESP20130725,Esperance,-33.93333,121.85,2013-07-25 09:57:00,50,10
YON20160122,Yongala,-19.30847,147.61842,2016-01-22 10:39:00,28.9,26
YON20160215,Yongala,-19.30847,147.61842,2016-02-15 10:18:00,28.9,20
YON20160321,Yongala,-19.30847,147.61842,2016-03-21 10:31:00,28.9,26
YON20160503,Yongala,-19.30847,147.61842,2016-05-03 10:01:00,28.9,26
DAR20160202_0030,Darwin,-12.4,130.76805,2016-02-02 10:00:00,25,10
KAI20160525,Kangaroo Island,-35.83217,136.44733,2016-05-26 07:35:00,110,0
KAI20160525,Kangaroo Island,-35.83217,136.44733,2016-05-26 07:35:00,110,10
KAI20160525,Kangaroo Island,-35.83217,136.44733,2016-05-26 07:35:00,110,20
KAI20160525,Kangaroo Island,-35.83217,136.44733,2016-05-26 07:35:00,110,30
MAI20160630,Maria Island,-42.59667,148.23333,2016-07-01 09:30:00,86,50
PHB20160201,Port Hacking,-34.11923,151.22667,2016-02-02 10:52:00,100,15
PHB20160201,Port Hacking,-34.11923,151.22667,2016-02-02 10:52:00,100,0
PHB20151215,Port Hacking,-34.11923,151.22667,2015-12-16 09:35:00,100,10
MAI20160831,Maria Island,-42.59667,148.23333,2016-08-31 10:26:00,86,75
PHB20160615,Port Hacking,-34.11923,151.22667,2016-06-15 11:06:00,100,25
PHB20160615,Port Hacking,-34.11923,151.22667,2016-06-15 11:06:00,100,75
PHB20151215,Port Hacking,-34.11923,151.22667,2015-12-16 09:35:00,100,50
PHB20160229,Port Hacking,-34.11923,151.22667,2016-03-01 09:00:00,100,50
ROT20160621,Rottnest Island,-32,115.41667,2016-06-21 09:26:00,50,WC
PHB20160502,Port Hacking,-34.11923,151.22667,2016-05-03 09:14:00,100,40
PHB20160502,Port Hacking,-34.11923,151.22667,2016-05-03 09:14:00,100,50
YON20160601,Yongala,-19.30847,147.61842,2016-06-01 10:46:00,28.9,WC
ROT20160223,Rottnest Island,-32,115.41667,2016-02-23 08:57:00,50,10
