NRS_TRIP_CODE,DEPTH,PRES_REL,PRES,DENS,TEMP,PAR,CNDC,SPEC_CNDC,PSAL,TURB,CHLF
KAI20090601,64,64.599,(null),1026.2854,17.949,0.212,4.697661,(null),35.9436,0.9767,0.1124
KAI20090601,69,69.53,(null),1026.3364,17.9338,0.1481,4.699369,(null),35.9697,0.9603,0.117
KAI20090601,74,74.624,(null),1026.3838,17.981,0.1037,4.708208,(null),36.002,0.9703,0.0977
KAI20090601,75,75.644,(null),1026.3917,17.9966,0.0965,4.71135,(null),36.0148,0.9561,0.0855
KAI20090601,84,84.585,(null),1026.4663,18.05,0.0521,4.726162,(null),36.0913,0.9601,0.0483
KAI20090601,92,92.69,(null),1026.532,18.0337,0.0273,4.730064,(null),36.1361,0.9817,0.0509
KAI20090601,101,101.74,(null),1026.7081,17.9543,0.008,4.738854,(null),36.2785,0.9625,0.0804
KAI20090601,105,105.788,(null),1026.7502,17.9777,0.0017,4.74553,(null),36.3134,0.9584,0.071
KAI20091007,3,3.032,(null),1026.479,15.2613,17.4174,4.395539,(null),35.708,1.2166,0.0766
KAI20091007,10,10.131,(null),1026.5251,15.3285,13.996,4.407633,(null),35.7538,0.9606,0.0899
KAI20091007,12,12.105,(null),1026.534,15.3283,18.4873,4.407767,(null),35.7543,0.9765,0.0962
KAI20091007,17,17.07,(null),1026.557,15.3239,21.729,4.40757,(null),35.7545,0.9815,0.1036
KAI20091007,28,28.123,(null),1026.6101,15.3091,10.1758,4.406787,(null),35.7564,0.9978,0.1295
KAI20091007,36,36.25,(null),1026.6484,15.2909,4.8696,4.405185,(null),35.755,1.0213,0.1319
KAI20091007,46,46.304,(null),1026.7264,15.2996,2.3132,4.4112,(null),35.7977,1.0102,0.1741
KAI20091007,61,61.471,(null),1026.8495,15.2982,0.7584,4.419724,(null),35.8702,0.9949,0.0874
KAI20091007,62,62.408,(null),1026.8539,15.2988,0.71,4.419884,(null),35.8708,0.9951,0.0851
KAI20091007,67,67.358,(null),1026.8761,15.3005,0.5115,4.420507,(null),35.8729,1.0174,0.0827
KAI20091007,74,74.43,(null),1026.9214,15.2902,0.325,4.421689,(null),35.8901,1.0097,0.0721
KAI20091007,82,82.617,(null),1027.0276,15.2289,0.1905,4.423895,(null),35.9631,1.0106,0.0523
KAI20091007,97,97.697,(null),1027.1871,15.1263,0.068,4.424209,(null),36.0541,1.0452,0.0564
KAI20091115,6,6.151,(null),1026.0652,17.2914,32.4303,4.608211,(null),35.774,0.657,0.0744
KAI20091115,15,15.065,(null),1026.1381,17.0451,13.9536,4.585718,(null),35.7929,0.6464,0.0814
KAI20091115,17,17.121,(null),1026.3435,16.1126,12.1076,4.497606,(null),35.8491,0.6796,0.1037
KAI20091115,20,20.112,(null),1026.4603,15.7811,9.2986,4.453214,(null),35.7503,0.6947,0.0794
KAI20091115,33,33.2,(null),1026.5762,15.2781,3.5231,4.395046,(null),35.6758,0.7417,0.0908
KAI20091115,41,41.355,(null),1026.6161,15.1845,1.817,4.383248,(null),35.6504,0.751,0.1045
KAI20091115,56,56.464,(null),1026.7339,14.8064,0.4213,4.342193,(null),35.6141,0.8079,0.4611
KAI20091115,68,68.572,(null),1026.8326,14.2751,0.0583,4.282281,(null),35.5436,0.7194,0.5803
KAI20100419,72,72.557,(null),1026.8392,14.1529,0,4.263284,(null),35.4777,0.6217,0.0868
KAI20100419,77,77.585,(null),1026.8901,13.9843,0,4.24522,(null),35.4625,0.6182,0.0809
KAI20100419,82,82.574,(null),1026.9148,13.8337,0,4.226463,(null),35.4239,0.6227,0.0769
KAI20100419,85,85.571,(null),1026.9268,13.7867,0,4.220915,(null),35.4141,0.6243,0.0741
KAI20100419,91,91.663,(null),1026.955,13.7389,0,4.214815,(null),35.3983,0.6552,0.0727
KAI20100419,94,94.667,(null),1026.9705,13.7278,0,4.213718,(null),35.3971,0.6676,0.071
KAI20100419,96,96.725,(null),1026.9825,13.7117,0,4.212122,(null),35.3961,0.6374,0.07
KAI20100419,105,105.767,(null),1027.0239,13.6792,0,4.208726,(null),35.3904,0.6479,0.0679
KAI20100419,107,107.798,(null),1027.0366,13.6705,0,4.207917,(null),35.39,0.6469,0.0708
KAI20100721,8,8.019,(null),1026.4757,15.7315,0.4061,4.455348,(null),35.8194,0.6181,0.1443
KAI20100721,14,14.159,(null),1026.5023,15.7332,0.1442,4.455856,(null),35.8199,0.6132,0.1351
KAI20100721,20,20.158,(null),1026.5297,15.7334,0.0853,4.456394,(null),35.8222,0.6026,0.1198
KAI20100721,21,21.096,(null),1026.5338,15.7324,0.0789,4.456364,(null),35.8224,0.6068,0.1219
KAI20110223,67,67.516,(null),1026.7472,14.8809,(null),4.348707,(null),35.6011,0.2411,0.1545
KAI20110123,50,50.414,(null),1026.4733,16.7033,0.35885,4.5706735,(null),35.9521,0.14295,3.4876
KAI20110123,53,53.414,(null),1026.543,16.549,0.3301,4.553047,(null),35.9342,0.1272,3.4142
KAI20110123,65,65.429,(null),1026.7253,15.479,0.143,4.424834,(null),35.7499,0.1133,2.1278
KAI20110123,70,70.619,(null),1026.7551,15.2384,0.0963,4.397737,(null),35.7212,0.1192,1.9526
KAI20110123,76,76.598,(null),1026.8393,14.93315,0.062,4.361979,(null),35.671,0.1083,1.6954
KAI20110123,78,78.618,(null),1026.84,15.0571,0.062,4.377059,(null),35.6949,0.1131,1.8578
KAI20110123,81,81.63,(null),1026.8519,15.007,0.0501,4.37108,(null),35.6848,0.1131,1.8491
KAI20110123,83,83.651,(null),1026.8683,14.9784,0.0466,4.36773,(null),35.6795,0.1195,2.496
KAI20110123,97,97.694,(null),1026.97,14.4198,0.021,4.300836,(null),35.5703,0.115,1.171
KAI20110123,99,99.641,(null),1026.9807,14.4148,0.0194,4.300241,(null),35.5685,0.1376,1.1503
KAI20100315,25,25.215,(null),1025.8038,18.0885,(null),4.667641,(null),35.5791,0.2051,(null)
KAI20100315,30,30.072,(null),1025.8181,18.084,(null),4.666184,(null),35.5687,0.5502,0.0102
KAI20100315,60,60.5,(null),1025.9432,17.9033,(null),4.641973,(null),35.5071,0.1497,(null)
KAI20100315,64,64.517,(null),1025.9547,17.8494,(null),4.633819,(null),35.4826,0.1561,(null)
KAI20100315,71,71.53,(null),1025.9738,17.7311,(null),4.616446,(null),35.4335,0.1521,(null)
KAI20100315,79,79.564,(null),1026.0094,17.5498,(null),4.59232,(null),35.3805,0.1523,(null)
KAI20100315,81,81.755,(null),1026.0223,17.4943,(null),4.585415,(null),35.3684,0.1528,(null)
KAI20100315,83,83.641,(null),1026.0422,17.4398,(null),4.579912,(null),35.3677,0.15,(null)
KAI20100315,84,84.603,(null),1026.0583,17.4026,(null),4.576617,(null),35.3712,0.1531,(null)
KAI20100315,85,85.572,(null),1026.1426,17.1428,(null),4.552883,(null),35.3922,0.1396,(null)
KAI20100315,102,102.743,(null),1026.909,13.8801,(null),4.221373,(null),35.325,0.1301,(null)
KAI20100315,103,103.739,(null),1026.9213,13.845,(null),4.217853,(null),35.3239,0.1356,(null)
KAI20100315,106,106.825,(null),1026.9482,13.7733,(null),4.210143,(null),35.3164,0.135,(null)
KAI20100315,13,13.105,(null),1025.7119,17.8499,(null),4.630025,(null),35.4691,0.0888,(null)
KAI20100315,27,27.225,(null),1025.9388,16.9285,(null),4.53116,(null),35.4137,0.0663,(null)
KAI20100315,34,34.338,(null),1026.2386,16.2089,(null),4.478189,(null),35.5826,0.2047,(null)
KAI20100315,51,51.425,(null),1026.8832,12.4843,(null),4.070617,(null),35.2101,0.1522,(null)
KAI20100315,55,55.355,(null),1026.902,12.4508,(null),4.066445,(null),35.1994,0.147,(null)
KAI20100315,64,64.468,(null),1026.9377,12.4104,(null),4.061323,(null),35.1838,0.1369,(null)
KAI20100315,69,69.55,(null),1026.9626,12.4062,(null),4.060839,(null),35.1809,0.1366,(null)
KAI20100315,74,74.536,(null),1026.9795,12.3575,(null),4.055338,(null),35.1711,0.1384,(null)
KAI20100315,81,81.603,(null),1027.0171,12.2574,(null),4.044172,(null),35.1537,0.1332,(null)
KAI20100419,0,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
KAI20100419,21,21.147,(null),1026.1039,18.0112,0.1036,4.705833,(null),35.9757,0.5839,0.1158
KAI20100419,33,33.158,(null),1026.2126,17.0611,0.0298,4.592199,(null),35.8283,0.5916,0.2086
KAI20100419,37,37.33,(null),1026.3406,16.5806,0.0151,4.536404,(null),35.765,0.6134,0.2387
KAI20100419,47,47.409,(null),1026.5371,16.0394,0,4.48682,(null),35.8069,0.547,0.1226
KAI20110123,32,32.282,(null),1026.1843,17.5062,1.1896,4.648603,(null),35.9243,0.1517,1.4556
KAI20110123,34,34.188,(null),1026.2344,17.309,1.0582,4.626283,(null),35.9047,0.1378,1.8518
KAI20110123,39,39.327,(null),1026.3615,17.0164,0.7269,4.594686,(null),35.8876,0.1533,2.5062
KAI20110123,46,46.278,(null),1026.4108,16.9587,0.4173,4.601021,(null),35.9919,0.1562,3.999
KAI20110123,66,66.384,(null),1026.7867,15.0254,0.0996,4.37248,(null),35.6871,0.1094,2.0505
KAI20110123,71,71.559,(null),1026.8057,14.9319,0.0723,4.361478,(null),35.6698,0.1239,1.7928
KAI20110123,82,82.514,(null),1026.8711,14.674,0.0405,4.330726,(null),35.6192,0.0812,1.4132
KAI20110123,86,86.667,(null),1026.9093,14.6325,0.0333,4.326052,(null),35.6124,0.0845,1.3271
KAI20110123,7,7.099,(null),1025.9609,18.2109,7.2227,4.71989,(null),35.9257,0.1189,0.9276
KAI20110123,11,11.045,(null),1025.981,18.215,4.9998,4.721214,(null),35.9319,0.1122,0.9267
KAI20110123,15,15.143,(null),1026.0094,18.22,4.2618,4.723353,(null),35.9441,0.1304,0.9019
KAI20110123,26,26.103,(null),1026.1414,18.1564,2.06075,4.730106,(null),36.0533,0.13455,1.31625
KAI20110123,37,37.238,(null),1026.2411,17.5091,1.167,4.649207,(null),35.925,0.1243,1.5105
KAI20110123,38,38.208,(null),1026.2236,17.3946,1.0847,4.635144,(null),35.9042,0.1263,1.609
KAI20110223,11,11.059,(null),1026.0984,17.2317,(null),4.604632,(null),35.7939,0.4367,0.277
KAI20110223,14,14.113,(null),1026.132,17.0869,(null),4.588687,(null),35.7821,0.6588,0.3134
KAI20110223,28,28.259,(null),1026.4891,15.6764,(null),4.440167,(null),35.7244,0.7257,0.2589
KAI20110223,30,30.274,(null),1026.4977,15.6075,(null),4.432258,(null),35.7146,0.7581,0.2288
KAI20110223,40,40.299,(null),1026.6001,15.1128,(null),4.373843,(null),35.6304,0.4585,0.1981
KAI20110223,45,45.379,(null),1026.6343,14.9256,(null),4.352305,(null),35.6024,0.379,0.1729
KAI20110223,46,46.401,(null),1026.6534,14.8978,(null),4.349211,(null),35.599,0.37,0.1743
KAI20110223,47,47.395,(null),1026.6609,14.8785,(null),4.346979,(null),35.5957,0.3608,0.1624
KAI20110223,58,58.444,(null),1026.728,14.9126,(null),4.352056,(null),35.6066,0.2972,0.1398
KAI20110319,9,8.972,(null),1026.0662,17.2742,0.3868,4.60465,(null),35.7572,0.1889,2.1802
KAI20110319,40,40.375,(null),1026.6351,13.9423,0.0312,4.231332,(null),35.3871,0.1396,1.3644
KAI20110319,54,54.303,(null),1026.747,13.823,0.0148,4.217726,(null),35.3639,0.1313,1.0264
KAI20110319,67,67.499,(null),1026.8069,13.8478,0.0074,4.221278,(null),35.3687,0.1267,0.996
KAI20110319,69,69.563,(null),1026.8136,13.8518,0.0068,4.221829,(null),35.3692,0.1321,0.994
KAI20110319,88,88.69,(null),1026.8958,13.8538,0.0042,4.222664,(null),35.3672,0.1013,0.9526
KAI20110319,91,91.685,(null),1026.9097,13.8545,0.0042,4.222875,(null),35.3673,0.1092,0.9876
KAI20110319,99,99.649,(null),1026.9451,13.8565,0.0042,4.223475,(null),35.3677,0.1112,0.9492
KAI20110427,4,4.061,(null),1025.8953,18.4327,3.9799,4.743236,(null),35.9313,0.1892,1.2113
KAI20110427,26,26.262,(null),1025.9908,18.348,1.0725,4.734216,(null),35.9202,0.1999,1.3767
KAI20110427,32,32.227,(null),1026.0269,18.0275,0.8166,4.696445,(null),35.8764,0.2054,1.6769
KAI20100721,75,75.497,(null),1026.8655,15.6184,0,4.456834,(null),35.9082,0.5926,0.0702
KAI20100721,93,93.574,(null),1026.9851,15.5973,0,4.460507,(null),35.9533,0.609,0.0925
KAI20100721,97,97.745,(null),1027.0254,15.5779,0,4.461125,(null),35.9749,0.61,0.0947
KAI20101120,7,7.083,(null),1026.509,15.8143,1.7939,4.471417,(null),35.8891,0.5606,0.2372
KAI20101120,18,18.094,(null),1026.5729,15.693,0.3273,4.458592,(null),35.8795,0.5549,0.2516
KAI20101120,29,29.173,(null),1026.6775,15.2941,0.0968,4.413711,(null),35.8325,0.5462,0.2486
KAI20101120,32,32.217,(null),1026.6948,15.2964,0.0727,4.414721,(null),35.8384,0.5525,0.2315
KAI20101120,34,34.175,(null),1026.7108,15.2977,0.0603,4.416193,(null),35.8498,0.5402,0.2227
KAI20101120,82,82.723,(null),1027.0916,15.329,0.0028,4.44585,(null),36.0708,0.5241,0.0803
KAI20101120,83,83.744,(null),1027.0951,15.3292,0.0027,4.446055,(null),36.0721,0.5199,0.0797
KAI20101213,3,3.077,(null),1026.3253,17.0883,13.3452,4.620829,(null),36.0664,0.1337,0.913
KAI20101213,10,10.056,(null),1026.3577,17.0812,7.9732,4.620389,(null),36.0662,0.1129,0.9739
KAI20101213,12,12.047,(null),1026.3665,17.0822,7.2284,4.620559,(null),36.066,0.1293,0.9797
KAI20101213,21,21.133,(null),1026.4053,17.0828,4.3249,4.621035,(null),36.066,0.1246,1.0262
KAI20101213,26,26.159,(null),1026.4265,17.084,3.2318,4.62135,(null),36.0657,0.1273,1.0142
KAI20101213,44,44.313,(null),1026.5813,16.7847,1.0739,4.592299,(null),36.0723,0.1369,1.7544
KAI20101213,49,49.362,(null),1026.6217,16.7392,0.7237,4.588867,(null),36.0811,0.1351,1.9983
KAI20101213,52,52.437,(null),1026.6426,16.7263,0.5884,4.587838,(null),36.0824,0.1389,1.9432
KAI20101213,59,59.528,(null),1026.6909,16.7564,0.3589,4.594509,(null),36.1112,0.1357,2.065
KAI20101213,62,62.458,(null),1026.7119,16.778,0.2842,4.599019,(null),36.1303,0.1341,2.0481
KAI20101213,74,74.615,(null),1026.8193,16.7572,0.1134,4.60484,(null),36.1956,0.1562,2.4241
KAI20101213,78,78.593,(null),1026.8367,16.758,0.0812,4.60513,(null),36.1959,0.1547,2.3225
KAI20101213,82,82.743,(null),1026.8533,16.7596,0.0623,4.605529,(null),36.1962,0.1728,2.2893
KAI20110123,3,3.073,(null),1025.922,18.2346,8.4045,4.719948,(null),35.9069,0.1518,0.8252
KAI20110123,15,15.122,(null),1026.0527,18.3253,2.9817,4.743702,(null),36.0253,0.1443,1.0312
KAI20110123,16,16.22,(null),1026.0785,18.3447,2.8897,4.750509,(null),36.0658,0.148,1.1572
KAI20110123,23,23.072,(null),1026.1324,18.4481,2.1215,4.770128,(null),36.1393,0.1356,1.2404
KAI20110718,78,78.629,(null),1026.8135,16.0319,0.0181,4.504029,(null),35.9551,0.2271,1.4417
KAI20110718,87,87.592,(null),1026.8856,15.9691,0.0107,4.500987,(null),35.9813,0.2394,1.4707
KAI20110718,91,91.775,(null),1027.0326,15.6802,0.008,4.48072,(null),36.0608,0.2394,1.4876
KAI20110718,95,95.737,(null),1027.0802,15.62,0.0064,4.47648,(null),36.076,0.2677,1.4535
KAI20110718,106,106.933,(null),1027.155,15.5678,0.0042,4.472732,(null),36.0853,0.2518,1.4787
KAI20111026,1,1.375,(null),1025.0221,15.968,(null),4.259842,(null),33.8642,0.1592,0.223
KAI20111026,2,2.058,(null),1026.1467,15.989,(null),4.442282,(null),35.4724,0.1304,0.2006
KAI20111026,16,16.114,(null),1026.4442,15.9192,(null),4.471549,(null),35.7915,0.1627,0.1662
KAI20111026,33,33.145,(null),1026.5264,15.8985,(null),4.470249,(null),35.7917,0.2207,0.1919
KAI20111026,37,37.295,(null),1026.5457,15.8965,(null),4.47028,(null),35.7921,0.2411,0.1546
KAI20111026,40,40.335,(null),1026.559,15.896,(null),4.470382,(null),35.7923,0.2409,0.1571
KAI20111026,55,55.377,(null),1026.7103,15.8835,(null),4.482117,(null),35.9028,0.3525,0.1703
KAI20111026,57,57.432,(null),1026.726,15.8746,(null),4.481752,(null),35.9067,0.3419,0.1715
KAI20111026,63,63.501,(null),1026.7631,15.8344,(null),4.478956,(null),35.9157,0.3347,0.1706
KAI20111026,83,83.679,(null),1026.9869,15.6548,(null),4.473991,(null),36.0265,0.242,0.4451
KAI20111026,88,88.737,(null),1027.0151,15.6537,(null),4.475028,(null),36.0349,0.2507,0.376
KAI20111026,89,89.75,(null),1027.0205,15.6524,(null),4.475078,(null),36.0361,0.2421,0.3693
KAI20111026,95,95.67,(null),1027.083,15.5997,(null),4.473539,(null),36.068,0.2263,0.4349
KAI20110223,78,78.67,(null),1026.8104,14.4731,(null),4.301376,(null),35.5342,0.1653,0.1196
KAI20111115,19,19.045,(null),1026.2075,16.6352,(null),4.540678,(null),35.7611,0.099,0.1763
KAI20111115,20,20.123,(null),1026.2582,16.5064,(null),4.526711,(null),35.7526,0.098,0.1752
KAI20111115,23,23.14,(null),1026.3275,16.3831,(null),4.514291,(null),35.7518,0.1057,0.1894
KAI20111115,38,38.209,(null),1026.524,16.3379,(null),4.526836,(null),35.898,0.1911,0.2445
KAI20111115,47,47.27,(null),1026.6396,16.1496,(null),4.512603,(null),35.9377,0.3134,0.2433
KAI20111115,77,77.58,(null),1026.8933,15.9509,(null),4.50416,(null),36.0303,0.3744,0.2956
KAI20111115,78,78.666,(null),1026.8983,15.9476,(null),4.503872,(null),36.0303,0.3776,0.3094
KAI20111115,88,88.628,(null),1026.9512,15.9327,(null),4.503536,(null),36.0368,0.3699,0.2836
KAI20110427,43,43.303,(null),1026.1879,17.5289,0.358,4.637999,(null),35.808,0.2242,2.8661
KAI20110427,45,45.326,(null),1026.2047,17.5129,0.3131,4.636256,(null),35.8063,0.2234,3.143
KAI20110427,53,53.344,(null),1026.2811,17.1907,0.1806,4.599579,(null),35.7696,0.2096,1.0783
KAI20110427,62,62.398,(null),1026.3889,16.8244,0.0957,4.558148,(null),35.729,0.2762,0.978
KAI20110427,81,81.606,(null),1026.4854,16.6937,0.0215,4.543625,(null),35.7101,0.288,0.9713
KAI20110427,89,89.769,(null),1026.5394,16.564,0.0123,4.528614,(null),35.6902,0.2145,1.1246
KAI20110718,3,2.94,(null),1026.4161,16.2233,3.0947,4.515775,(null),35.9172,0.2156,2.5231
KAI20110718,23,23.185,(null),1026.5032,16.231,0.5913,4.517541,(null),35.9178,0.2143,2.4394
KAI20110718,25,25.139,(null),1026.5115,16.2296,0.5365,4.517547,(null),35.9184,0.2189,2.3755
KAI20110718,36,36.363,(null),1026.5627,16.2293,0.2457,4.518189,(null),35.9199,0.219,2.3092
KAI20110718,45,45.299,(null),1026.6066,16.2218,0.1352,4.518247,(null),35.9235,0.2254,2.0881
KAI20110718,53,53.412,(null),1026.6469,16.2087,0.0808,4.517494,(null),35.9254,0.2172,1.8938
KAI20110718,60,60.478,(null),1026.6808,16.1952,0.054,4.516441,(null),35.9253,0.2293,1.8398
KAI20120116,79,79.569,(null),1026.745,14.9681,(null),4.353196,(null),35.5576,0.325,0.2551
KAI20120116,90,90.66,(null),1026.8497,14.6031,(null),4.312128,(null),35.5093,0.2224,0.3625
KAI20120215,7,7.092,(null),1025.8676,18.5296,15.7683,4.751341,(null),35.9143,245.0593,0.9702
KAI20120215,12,12.102,(null),1025.9017,18.4507,11.8692,4.742699,(null),35.9079,245.0418,1.1155
KAI20120215,14,14.108,(null),1025.9172,18.4388,11.047,4.741643,(null),35.9086,245.0404,1.1515
KAI20120215,33,33.278,(null),1026.1346,17.4562,3.5518,4.633926,(null),35.8409,245.0106,2.1641
KAI20120215,35,35.21,(null),1026.144,17.1298,3.1183,4.59471,(null),35.7883,245.0196,2.1677
KAI20120215,50,50.307,(null),1026.652,14.2393,0.9532,4.262732,(null),35.4024,244.9601,3.607
KAI20120215,54,54.394,(null),1026.7024,14.099,0.6924,4.247072,(null),35.3839,244.9702,3.8596
KAI20120215,65,65.56,(null),1026.7621,14.0062,0.2897,4.236486,(null),35.3658,245.2853,3.4599
KAI20120215,75,75.569,(null),1026.806,13.9885,0.1305,4.234997,(null),35.3639,245.3309,3.4259
KAI20120215,91,91.666,(null),1026.8837,13.9484,0.0373,4.231375,(null),35.3603,245.3844,3.0097
KAI20120215,92,92.684,(null),1026.8898,13.9469,0.0347,4.231316,(null),35.3606,245.3756,2.9912
KAI20120415,68,68.4,(null),1026.0256,18.718,0.3351,4.768059,(null),35.8683,244.3134,1.6034
KAI20120415,70,70.466,(null),1026.0815,18.6791,0.2961,4.765494,(null),35.8798,244.3129,1.4685
KAI20120415,71,71.556,(null),1026.095,18.6826,0.2815,4.76654,(null),35.8851,244.3028,1.4337
KAI20120415,75,75.545,(null),1026.1158,18.7019,0.226,4.770003,(null),35.8961,244.3221,1.384
KAI20120415,76,76.496,(null),1026.1222,18.7063,0.2138,4.77105,(null),35.9008,244.324,1.3864
KAI20120415,95,95.756,(null),1026.2618,18.5271,0.0753,4.755875,(null),35.9212,244.3252,1.1367
KAI20120415,103,103.696,(null),1026.3081,18.4799,0.0427,4.750741,(null),35.9159,244.3362,1.143
KAI20120415,104,104.704,(null),1026.313,18.4809,0.0404,4.750916,(null),35.9161,244.3352,1.1162
KAI20130220,0.5,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null)
KAI20120215,97,97.747,(null),1026.9121,13.9475,0.0241,4.23157,(null),35.3605,245.4005,3.0453
KAI20120415,11,11.102,(null),1025.7744,19.3303,26.1797,4.851718,(null),36.0607,244.302,0.6708
KAI20120415,24,24.194,(null),1025.7495,19.2152,15.669,4.823075,(null),35.9161,244.2723,1.0864
KAI20120415,31,31.318,(null),1025.8046,19.1646,9.9572,4.81738,(null),35.9096,244.2688,1.3642
KAI20120415,42,42.348,(null),1025.8596,19.0968,4.7576,4.80888,(null),35.893,244.2714,2.6824
KAI20111115,10,10.05,(null),1026.1335,17.0018,(null),4.576497,(null),35.7527,0.0896,0.1641
KAI20130423,24,24.048,(null),1025.9078,19.0581,3.4325,4.822023,(null),36.0437,244.2069,3.6223
KAI20130423,26,26.214,(null),1025.9199,19.054,2.7713,4.821671,(null),36.0434,244.2236,3.6454
KAI20130423,30,30.281,(null),1025.937,19.0545,2.0409,4.821901,(null),36.0435,244.221,3.8038
KAI20130423,44,44.342,(null),1026.0001,19.0538,0.5147,4.822477,(null),36.0435,244.2068,3.5709
KAI20130423,59,59.32,(null),1026.0645,19.0555,0.198,4.823504,(null),36.0451,244.1696,3.188
KAI20130423,82,82.62,(null),1026.1993,19.2178,0.0339,4.85256,(null),36.1387,244.1844,1.9889
KAI20130423,96,96.726,(null),1026.2664,19.2671,0.0111,4.861683,(null),36.1669,244.1672,1.5887
KAI20130506,4,3.985,(null),1025.8025,18.9195,10.1661,4.798343,(null),35.9727,244.4328,1.7678
KAI20130506,7,7.065,(null),1025.8185,18.9201,6.1863,4.798925,(null),35.976,244.4269,2.0173
KAI20130506,12,11.988,(null),1025.8402,18.9226,2.9522,4.799633,(null),35.9778,244.4222,2.0013
KAI20130506,15,15.065,(null),1025.8558,18.9205,2.3962,4.79974,(null),35.9794,244.4172,2.0019
KAI20130506,24,24.214,(null),1025.896,18.9236,1.1963,4.800552,(null),35.9801,244.4011,1.9799
KAI20130506,44,44.198,(null),1025.9878,18.936,0.2662,4.803299,(null),35.9849,244.3823,2.0074
KAI20111115,96,96.74,(null),1026.9917,15.9299,(null),4.504046,(null),36.0407,0.3739,0.2691
KAI20111115,97,97.781,(null),1026.996,15.9298,(null),4.504088,(null),36.0407,0.3765,0.2811
KAI20111115,99,99.793,(null),1027.0046,15.9299,(null),4.504227,(null),36.041,0.3608,0.282
KAI20111115,101,101.68,(null),1027.014,15.9297,(null),4.504376,(null),36.0418,0.3663,0.2879
KAI20111115,102,102.736,(null),1027.0205,15.929,(null),4.504492,(null),36.0431,0.3666,0.296
KAI20111115,103,103.707,(null),1027.0272,15.9281,(null),4.504618,(null),36.0446,0.3482,0.2935
KAI20111219,4,3.998,(null),1025.9866,17.5497,(null),4.633571,(null),35.7666,0.0886,0.1617
KAI20111219,22,22.264,(null),1026.1213,17.3724,(null),4.618142,(null),35.7823,0.108,0.1564
KAI20111219,31,31.161,(null),1026.1957,17.0591,(null),4.58571,(null),35.7741,0.1314,0.1663
KAI20111219,36,36.242,(null),1026.3721,16.1637,(null),4.488103,(null),35.7108,0.3144,0.239
KAI20111219,42,42.378,(null),1026.4873,15.6851,(null),4.432687,(null),35.6433,0.5378,0.3658
KAI20111219,46,46.293,(null),1026.5372,15.5045,(null),4.411957,(null),35.6181,0.6251,0.3949
KAI20111219,50,50.413,(null),1026.5575,15.4318,(null),4.403457,(null),35.6054,0.6353,0.3877
KAI20111219,83,83.61,(null),1026.828,14.6119,(null),4.313677,(null),35.5185,0.5164,0.4643
KAI20111219,85,85.677,(null),1026.8342,14.5882,(null),4.311046,(null),35.5151,0.5102,0.4975
KAI20111219,86,86.72,(null),1026.8441,14.5814,(null),4.310367,(null),35.5146,0.5104,0.4753
KAI20111219,94,94.739,(null),1026.8801,14.562,(null),4.308281,(null),35.5098,0.5244,0.4758
KAI20111219,96,96.727,(null),1026.8904,14.5578,(null),4.30791,(null),35.5095,0.532,0.4901
