NRS_TRIP_CODE,SAMPLE_DEPTH_M,PROCHLOROCOCCUS_CELLSPERML,PROCHLOROCOCCUS_FLAG,SYNECOCHOCCUS_CELLSPERML,SYNECOCHOCCUS_FLAG,PICOEUKARYOTES_CELLSPERML,PICOEUKARYOTES_FLAG
NRSKAI20100721,WC,11256,1,8389.5,1,1606.5,1
NRSKAI20101120,(null),(null),0,(null),0,(null),0
NRSKAI20101213,(null),(null),0,(null),0,(null),0
NRSKAI20110123,WC,35931,1,10027.5,1,1207.5,1
NRSKAI20110223,WC,5334,1,9723,1,12190.5,1
NRSKAI20110319,(null),(null),0,(null),0,(null),0
NRSKAI20110427,(null),(null),0,(null),0,(null),0
NRSKAI20110718,WC,28213.5,1,28581,1,4956,1
NRSKAI20111026,WC,9733.5,1,7833,1,1144.5,1
NRSKAI20111026,WC,(null),0,(null),0,(null),0
NRSKAI20111115,WC,25378.5,1,26628,1,2247,1
NRSKAI20111115,WC,19120.5,1,23079,1,1806,1
NRSKAI20111219,WC,40803,1,18722,1,3518,1
NRSKAI20111219,WC,31395,1,18774,1,2982,1
NRSKAI20120116,WC,100768.5,1,52867.5,1,5124,1
NRSKAI20120116,WC,104359.5,1,50956.5,1,5239.5,1
NRSKAI20120215,WC,14206.5,1,39658.5,1,5449.5,1
NRSKAI20120215,WC,13429.5,1,37275,1,4725,1
NRSKAI20120415,WC,52941,1,15361.5,1,8998.5,1
NRSKAI20120415,WC,51618,1,16306.5,1,9597,1
NRSKAI20130827,WC,242,4,6227,4,1764,4
NRSKAI20130827,WC,34293,1,36687,1,3980,1
NRSKAI20140122,WC,3990,1,4904,1,17304,1
NRSKAI20140122,WC,2709,1,5051,1,16958,1
NRSKAI20140313,WC,10847,1,20664,1,7182,1
NRSKAI20140313,WC,10227,1,21168,1,7886,1
NRSKAI20140507,WC,36393,1,19667,1,3465,1
NRSKAI20140507,WC,32456,1,21452,1,4106,1
NRSKAI20140713,WC,2042.22,5,15141.16,1,9588.87,1
NRSKAI20140713,WC,1670.91,5,15718.92,1,8834.16,1
NRSKAI20141029,WC,9246.73,5,15675.95,1,9379.09,1
NRSKAI20141029,WC,9172.69,5,14226.33,1,8341.96,1
NRSKAI20141201,WC,8225.62,5,18342.18,1,13974.09,1
NRSKAI20141201,WC,8645.41,5,17478.02,1,12678.8,1
NRSKAI20150224,WC,11746.73,5,48612.64,1,8564.71,1
NRSKAI20150224,WC,11199.26,5,55582.22,1,9119.26,1
NRSKAI20150408,WC,37019.6,5,13568.66,1,7545.84,1
NRSKAI20150408,WC,50271.49,5,14259.09,1,7749.5,1
NRSKAI20150629,WC,10881.48,5,36891.11,1,11863.7,1
NRSKAI20150629,WC,10684.72,5,38179.17,1,11588.89,1
NRSKAI20150909,WC,6142.26,5,20675.8,1,21441.23,1
NRSKAI20150909,WC,5988.89,5,21797.22,1,22147.22,1
NRSKAI20151116,WC,1897.04,5,27579.26,1,17737.78,1
NRSKAI20151116,WC,1847.22,5,27961.11,1,17577.78,1
NRSKAI20160223,WC,11330.39,5,37877.02,1,9278.43,1
NRSKAI20160223,WC,10687.54,5,28320.56,1,10167.81,1
NRSKAI20160525,WC,12011.63,5,28835.39,1,10083.02,1
NRSKAI20160525,WC,12624.71,5,28594.6,1,10413.5,1
NRSKAI20160915,WC,1126.67,5,22648.89,1,6211.11,1
NRSKAI20160915,WC,951.63,5,24603.7,1,6889.43,1
NRSKAI20161118,WC,13154.66,5,55621.32,1,12174.19,1
NRSKAI20161118,WC,10299.48,5,23357.92,1,18360.36,1
NRSKAI20170315,WC,3853.67,5,11570.55,1,16444.86,1
NRSKAI20170315,WC,3130.56,5,10723.61,1,15390.28,1
NRSKAI20170315,WC,(null),0,(null),0,(null),0
NRSKAI20170518,WC,62382.77,5,25082.98,1,10973.8,1
NRSKAI20170518,WC,54237.53,5,29255.45,1,13134.91,1
NRSKAI20170908,0,28223.19,5,18925.36,5,12331.16,5
NRSKAI20170908,50,11110.86,5,24482.52,5,13553.43,5
NRSKAI20170908,75,3722.22,5,20322.22,5,9777.78,5
NRSKAI20170908,100,2773.33,5,21310.37,5,10400,5
NRSKAI20170908,20,10218.17,5,21483.14,5,12573.46,5
NRSKAI20170908,10,12668.63,5,19909.97,5,11835.95,5
NRSKAI20170908,20,9927.27,5,20865.66,5,11869.07,5
NRSKAI20170908,50,10633.71,5,24607.49,5,13269.41,5
NRSKAI20170908,0,16409.84,5,18879.6,5,11105.65,5
NRSKAI20170908,75,3309.09,5,21440.15,5,10674.12,5
NRSKAI20170908,10,9321.61,5,20776.26,5,12770.47,5
NRSKAI20170908,100,2809.72,5,22370.83,5,10811.11,5
NRSKAI20170908,20,(null),0,(null),0,(null),0
NRSKAI20170908,75,(null),0,(null),0,(null),0
NRSKAI20170908,10,(null),0,(null),0,(null),0
NRSKAI20170908,50,(null),0,(null),0,(null),0
NRSKAI20170908,0,(null),0,(null),0,(null),0
NRSKAI20170908,100,(null),0,(null),0,(null),0
NRSKAI20171129,20,56379.56,1,25803.56,1,10879.56,1
NRSKAI20171129,50,34459.76,1,50400.7,1,10147.55,1
NRSKAI20171129,100,15539.18,1,4869.3,1,3671.93,1
NRSKAI20171129,10,54882.68,1,21265.95,1,8567.26,1
NRSKAI20171129,0,51712.85,1,16165.6,1,9818.74,1
NRSKAI20171129,75,17466.27,1,6505.11,1,4008.65,1
NRSKAI20171129,50,30892.11,1,49473.49,1,10119.98,1
NRSKAI20171129,75,17720.59,1,6589.66,1,4035.73,1
NRSKAI20171129,100,16218.22,1,5136.44,1,3670.33,1
NRSKAI20171129,0,49751.26,1,14006.19,1,8479.55,1
NRSKAI20171129,10,59230.43,1,17866.79,1,8559.97,1
NRSKAI20171129,20,52889.85,1,25415.09,1,11421.81,1
NRSKAI20171129,0,(null),0,(null),0,(null),0
NRSKAI20171129,100,(null),0,(null),0,(null),0
NRSKAI20171129,50,(null),0,(null),0,(null),0
NRSKAI20171129,20,(null),0,(null),0,(null),0
NRSKAI20171129,10,(null),0,(null),0,(null),0
NRSKAI20171129,75,(null),0,(null),0,(null),0
NRSKAI20180307,100,21721.15,1,9605.56,1,5703.02,1
NRSKAI20180307,20,10627.66,1,43763.53,1,20222.22,1
NRSKAI20180307,75,27185.7,1,20512.37,1,8677.97,1
NRSKAI20180307,0,16538.89,1,54010.19,1,9581.48,1
NRSKAI20180307,50,9885.42,1,18714.58,1,11510.42,1
NRSKAI20180307,10,12672.59,1,49993.83,1,10549.26,1
NRSKAI20180307,75,32897.22,1,13758.33,1,7899.31,1
NRSKAI20180307,50,9869.52,1,20320.65,1,10451.13,1
NRSKAI20180307,100,21593.22,1,12090.49,1,5278.34,1
NRSKAI20180307,10,11986.08,1,51978.96,1,10827.72,1
NRSKAI20180307,0,17160.8,1,63868.52,1,10349.85,1
NRSKAI20180307,20,10011.11,1,50133.33,1,21455.56,1
NRSKAI20180307,10,(null),0,(null),0,(null),0
NRSKAI20180307,50,(null),0,(null),0,(null),0
NRSKAI20180307,0,(null),0,(null),0,(null),0
NRSKAI20180307,100,(null),0,(null),0,(null),0
NRSKAI20180307,75,(null),0,(null),0,(null),0
NRSKAI20180307,20,(null),0,(null),0,(null),0
NRSKAI20180515,50,18572.01,1,12057.02,1,5398.95,1
NRSKAI20180515,20,17151.09,1,17680.27,1,7257.32,1
NRSKAI20180515,75,14620.85,1,8151.52,1,4581.32,1
NRSKAI20180515,0,19459.12,1,18486.16,1,8212.89,1
NRSKAI20180515,100,14522.42,1,9386.33,1,6236.68,1
NRSKAI20180515,10,19815.89,1,18266.15,1,7748.7,1
NRSKAI20180515,50,18633.33,1,12196.53,1,5371.53,1
NRSKAI20180515,75,15186.11,1,8545.83,1,4180.56,1
NRSKAI20180515,20,16889.95,1,18331.88,1,7851.5,1
NRSKAI20180515,10,19969.44,1,19183.02,1,8088.89,1
NRSKAI20180515,0,19347.75,1,19894.29,1,7779.18,1
NRSKAI20180515,100,14610.09,1,10203.87,1,6215.09,1
NRSKAI20180515,0,(null),0,(null),0,(null),0
NRSKAI20180515,50,(null),0,(null),0,(null),0
NRSKAI20180515,100,(null),0,(null),0,(null),0
NRSKAI20180515,20,(null),0,(null),0,(null),0
NRSKAI20180515,10,(null),0,(null),0,(null),0
NRSKAI20180515,75,(null),0,(null),0,(null),0
NRSKAI20180820,0,27516.67,1,87340.74,1,13108.33,1
NRSKAI20180820,50,15598.38,1,92715.48,1,17098,1
NRSKAI20180820,100,15844.44,1,69811.11,1,13944.44,1
NRSKAI20180820,10,22412.96,1,92059.26,1,14913.89,1
NRSKAI20180820,75,14492.59,1,72223.78,1,13709.8,1
NRSKAI20180820,20,16473.16,1,94453.68,1,14894.01,1
NRSKAI20180820,100,15582.35,1,71811.36,1,14234.2,1
NRSKAI20180820,75,17357.41,1,75170.49,1,13784.81,1
NRSKAI20180820,0,22946.27,1,92986.54,1,15190.46,1
NRSKAI20180820,20,18337.88,1,92206.44,1,15063.26,1
NRSKAI20180820,10,18711.37,1,88977.78,1,14469.35,1
NRSKAI20180820,50,15871.04,1,85319.6,1,14757.68,1
NRSKAI20180820,0,(null),0,(null),0,(null),0
NRSKAI20180820,75,(null),0,(null),0,(null),0
NRSKAI20180820,10,(null),0,(null),0,(null),0
NRSKAI20180820,20,(null),0,(null),0,(null),0
NRSKAI20180820,50,(null),0,(null),0,(null),0
NRSKAI20180820,100,(null),0,(null),0,(null),0
NRSKAI20181204,0,127.02,1,8338.38,1,196.97,1
NRSKAI20181204,100,980.78,1,8645,1,6400.33,1
NRSKAI20181204,20,1441.58,1,26058.64,1,6256.88,1
NRSKAI20181204,50,1365,1,23002.78,1,9362.89,1
NRSKAI20181204,75,1367.97,1,13203.92,1,7375.16,1
NRSKAI20181204,10,1882.07,1,22905.17,1,4915.4,1
NRSKAI20181204,0,2527.78,1,21870.33,1,5197.11,1
NRSKAI20181204,50,1391.53,1,23445.76,1,9400.33,1
NRSKAI20181204,20,1466.11,1,25227.22,1,6157.67,1
NRSKAI20181204,75,980.78,1,14944.22,1,8139.44,1
NRSKAI20181204,100,1001.1,1,8409.24,1,6156.77,1
NRSKAI20181204,10,1627.89,1,22618.56,1,4661.22,1
NRSKAI20181204,50,(null),0,(null),0,(null),0
NRSKAI20181204,0,(null),0,(null),0,(null),0
NRSKAI20181204,75,(null),0,(null),0,(null),0
NRSKAI20181204,20,(null),0,(null),0,(null),0
NRSKAI20181204,100,(null),0,(null),0,(null),0
NRSKAI20181204,10,(null),0,(null),0,(null),0
NRSKAI20190320,0,1354.89,1,28341.44,1,3336.67,1
NRSKAI20190320,10,(null),9,(null),9,(null),9
NRSKAI20190320,20,2002.2,1,45389.88,1,10361.39,1
NRSKAI20190320,50,14873.44,1,15439.67,1,8008,1
NRSKAI20190320,75,4514.96,1,1571.73,1,4544.99,1
NRSKAI20190320,100,7674.33,1,980.78,1,3417.56,1
NRSKAI20190320,75,0,1,1102.11,1,4206.22,1
NRSKAI20190320,50,17228.93,2,15436.96,2,8799.67,2
NRSKAI20190320,20,2252.48,1,43667.99,1,10621.67,1
NRSKAI20190320,10,1041.14,1,39383.28,1,3664.03,1
NRSKAI20190320,0,1162.78,1,31799.44,1,4155.67,1
NRSKAI20190320,100,7027.72,1,1331.46,1,3293.62,1
NRSKAI20190320,50,(null),0,(null),0,(null),0
NRSKAI20190320,0,(null),0,(null),0,(null),0
NRSKAI20190320,100,(null),0,(null),0,(null),0
NRSKAI20190320,20,(null),0,(null),0,(null),0
NRSKAI20190320,75,(null),0,(null),0,(null),0
NRSKAI20190320,10,(null),0,(null),0,(null),0
NRSKAI20190514,50,1820,1,12612.28,1,7865.38,1
NRSKAI20190514,20,780.86,1,19391.31,1,9700.66,1
NRSKAI20190514,0,0,1,14236.44,1,4994.89,1
NRSKAI20190514,10,819,1,17856.22,1,7876.56,1
NRSKAI20190514,100,1284.11,1,10626.78,1,8756.22,1
NRSKAI20190514,75,1286.87,1,12337.6,1,8722.11,1
NRSKAI20190514,0,735.35,1,17066.33,1,7864.2,1
NRSKAI20190514,75,1124.6,1,12659.52,1,10152.38,1
NRSKAI20190514,50,1604.59,1,13606.04,1,8429.59,1
NRSKAI20190514,20,889.78,1,19726.78,1,9302.22,1
NRSKAI20190514,100,738.11,1,9908.89,1,8554,1
NRSKAI20190514,10,750.83,1,18890.76,1,8479.32,1
NRSKAI20190514,0,(null),0,(null),0,(null),0
NRSKAI20190514,100,(null),0,(null),0,(null),0
NRSKAI20190514,20,(null),0,(null),0,(null),0
NRSKAI20190514,10,(null),0,(null),0,(null),0
NRSKAI20190514,50,(null),0,(null),0,(null),0
NRSKAI20190514,75,(null),0,(null),0,(null),0
NRSKAI20190909,10,505.56,1,61762.04,1,12939.81,1
NRSKAI20190909,75,119.59,1,40781.48,1,8295.46,1
NRSKAI20190909,100,84.26,1,32176.5,1,9637.15,1
NRSKAI20190909,0,524.75,1,55892.69,1,12645.29,1
NRSKAI20190909,20,568.04,1,55645.19,1,11610.74,1
NRSKAI20190909,50,428.62,1,56149.64,1,10528.74,1
NRSKAI20190909,10,460.62,1,59442.1,1,13324.2,1
NRSKAI20190909,0,294.91,1,59852.16,1,11585.65,1
NRSKAI20190909,50,239.19,1,55915.53,1,10100.24,1
NRSKAI20190909,20,494.57,1,56490.34,1,10891.43,1
NRSKAI20190909,100,31.6,1,31049.54,1,9373.84,1
NRSKAI20190909,75,123.81,1,41176.98,1,8749.21,1
NRSKAI20190909,20,(null),0,(null),0,(null),0
NRSKAI20190909,50,(null),0,(null),0,(null),0
NRSKAI20190909,0,(null),0,(null),0,(null),0
NRSKAI20190909,100,(null),0,(null),0,(null),0
NRSKAI20190909,75,(null),0,(null),0,(null),0
NRSKAI20190909,10,(null),0,(null),0,(null),0
NRSKAI20191127,75,0,1,5850,1,11772.22,1
NRSKAI20191127,50,16847.64,1,27464.31,1,10262.78,1
NRSKAI20191127,100,0,1,7946.14,1,15844.71,1
NRSKAI20191127,20,26076.68,1,39021.4,1,9686.69,1
NRSKAI20191127,0,51304.97,1,34365.88,1,3866.01,1
NRSKAI20191127,10,47028.42,1,42290.31,1,6066.67,1
NRSKAI20191127,20,18386.26,1,38142.84,1,10709.8,1
NRSKAI20191127,100,0,1,7727.78,1,14937.96,1
NRSKAI20191127,50,15243.46,1,26212.1,1,9471.17,1
NRSKAI20191127,75,0,1,5154.2,1,11874.39,1
NRSKAI20191127,10,34502.44,1,39876.56,1,7382.5,1
NRSKAI20191127,0,43394.51,1,32034.38,1,4246.67,1
NRSKAI20191127,0,(null),0,(null),0,(null),0
NRSKAI20191127,10,(null),0,(null),0,(null),0
NRSKAI20191127,50,(null),0,(null),0,(null),0
NRSKAI20191127,100,(null),0,(null),0,(null),0
NRSKAI20191127,75,(null),0,(null),0,(null),0
NRSKAI20191127,20,(null),0,(null),0,(null),0
NRSKAI20200204,10,57362.47,1,29600.77,1,13401.92,1
NRSKAI20200204,50,18220.75,1,7091.96,1,20265.87,1
NRSKAI20200204,20,49651.51,1,23807.14,1,13148.04,1
NRSKAI20200204,100,7764.56,1,2076.11,1,27227.92,1
NRSKAI20200204,75,14841.47,1,2439.54,1,18226.62,1
NRSKAI20200204,0,60748.67,1,39715.25,1,13712.03,1
NRSKAI20200204,20,41105.36,1,29231.73,1,13401.92,1
NRSKAI20200204,0,57304.87,1,31849.83,1,13495.69,1
NRSKAI20200204,100,5204.29,1,2135.43,1,28684,1
NRSKAI20200204,75,13983.85,1,2818.23,1,18294.03,1
NRSKAI20200204,50,17779.83,1,7193.67,1,21457.35,1
NRSKAI20200204,10,40667.4,1,23295.16,1,13504.68,1
NRSKAI20200204,100,(null),0,(null),0,(null),0
NRSKAI20200204,10,(null),0,(null),0,(null),0
NRSKAI20200204,20,(null),0,(null),0,(null),0
NRSKAI20200204,50,(null),0,(null),0,(null),0
NRSKAI20200204,75,(null),0,(null),0,(null),0
NRSKAI20200204,0,(null),0,(null),0,(null),0
NRSKAI20200527,75,1363.53,1,13244.03,1,7021.13,1
NRSKAI20200527,50,3388.18,1,14969.64,1,8134.11,1
NRSKAI20200527,10,4947.4,1,14807.9,1,7086.29,1
NRSKAI20200527,100,1555.75,1,11234.31,1,6028.92,1
NRSKAI20200527,20,2446.26,1,14111.55,1,7155.35,1
NRSKAI20200527,0,4492.52,1,21579.04,1,11284.81,1
NRSKAI20200527,20,1634.14,1,15014.33,1,7085.07,1
NRSKAI20200527,0,3237.62,1,21649.13,1,28587.39,1
NRSKAI20200527,50,1853.62,1,13917.46,1,6693.39,1
NRSKAI20200527,75,872.39,1,12485.32,1,6145.96,1
NRSKAI20200527,100,1079.61,1,12661.07,1,6312.5,1
NRSKAI20200527,10,2900.41,1,14411.34,1,7552.39,1
NRSKAI20200527,10,(null),0,(null),0,(null),0
NRSKAI20200527,20,(null),0,(null),0,(null),0
NRSKAI20200527,75,(null),0,(null),0,(null),0
NRSKAI20200527,50,(null),0,(null),0,(null),0
NRSKAI20200527,0,(null),0,(null),0,(null),0
NRSKAI20200527,100,(null),0,(null),0,(null),0
NRSMAI20090421,WC,8578.5,1,32476.5,1,7014,1
NRSMAI20090421,WC,11109,1,32487,1,6237,1
NRSMAI20090506,WC,11980.5,1,14364,1,3475.5,1
NRSMAI20090506,WC,14427,1,13723.5,1,3465,1
NRSMAI20090601,WC,3538.5,1,11707.5,1,5502,1
NRSMAI20090601,WC,5827.5,1,10552.5,1,3475.5,1
NRSMAI20090716,WC,5680.5,1,9114,1,3202.5,1
NRSMAI20090716,WC,6048,1,9103.5,1,3024,1
NRSMAI20090820,WC,11193,1,6415.5,1,7644,1
NRSMAI20090820,WC,3434,1,10290,1,3087,1
NRSMAI20090907,WC,5197.5,1,11067,1,4126.5,1
NRSMAI20090907,WC,7654.5,1,10584,1,3780,1
NRSMAI20091013,WC,5418,1,5785.5,1,5134.5,1
NRSMAI20091013,WC,9135,1,4756.5,1,5124,1
NRSMAI20091111,WC,4074,1,22942.5,1,8904,1
NRSMAI20091111,WC,5176.5,1,23257.5,1,7560,1
NRSMAI20091207,WC,2614.5,1,11728.5,1,7644,1
NRSMAI20091207,WC,5050.5,1,10321.5,1,7339.5,1
NRSMAI20100120,WC,21682.5,1,77668.5,1,12757.5,1
NRSMAI20100120,WC,25609.5,1,76419,1,12369,1
NRSMAI20100330,WC,14815.5,1,21094.5,1,2373,1
NRSMAI20100330,WC,19824,1,21031.5,1,6058.5,1
NRSMAI20100505,WC,15372,1,12904.5,1,4872,1
NRSMAI20100505,WC,13562,1,16433,1,5502,1
NRSMAI20100505,WC,11329.5,1,13776,1,6111,1
NRSMAI20100505,WC,(null),0,(null),0,(null),0
NRSMAI20100527,WC,5134.5,1,4315.5,1,2835,1
NRSMAI20100527,WC,6699,1,4000.5,1,2247,1
NRSMAI20100615,WC,5019,1,15340.5,1,3895.5,1
NRSMAI20100615,WC,7413,1,14742,1,3402,1
NRSMAI20100722,WC,8767.5,1,8022,1,2940,1
NRSMAI20100722,WC,10332,1,7948.5,1,2289,1
NRSMAI20101001,WC,4620,1,6636,1,3822,1
NRSMAI20101001,WC,6867,1,6867,1,3066,1
NRSMAI20101027,WC,4830,1,850.5,1,1974,1
NRSMAI20101027,WC,8872.5,1,630,1,1459.5,1
NRSMAI20101214,WC,5701.5,1,8641.5,1,4966.5,1
NRSMAI20101214,WC,11077.5,1,9261,1,4158,1
NRSMAI20110118,WC,9334.5,1,88021.5,1,20422.5,1
NRSMAI20110118,WC,11350.5,1,91381.5,1,17703,1
NRSMAI20110223,WC,9429,1,10647,1,24444,1
NRSMAI20110223,WC,10815,1,10426.5,1,23488.5,1
NRSMAI20110328,WC,13996.5,1,20065.5,1,8935.5,1
NRSMAI20110328,WC,15886.5,1,21420,1,8946,1
NRSMAI20110407,WC,14238,1,11791.5,1,7402.5,1
NRSMAI20110407,WC,10741.5,1,11802,1,7728,1
NRSMAI20110531,WC,8715,1,20359.5,1,7014,1
NRSMAI20110531,WC,10006.5,1,20485.5,1,5533.5,1
NRSMAI20110725,WC,7371,1,10479,1,5586,1
NRSMAI20110725,WC,9523.5,1,10678.5,1,4168.5,1
NRSMAI20110812,WC,4977,1,3832.5,1,2362.5,1
NRSMAI20110812,WC,7318.5,1,3958.5,1,1816.5,1
NRSMAI20111005,WC,5754,1,4599,1,14899.5,1
NRSMAI20111005,WC,7581,1,3969,1,10584,1
NRSMAI20111026,WC,5943,1,3265.5,1,4168.5,1
NRSMAI20111026,WC,5743.5,1,3643.5,1,4189.5,1
NRSMAI20111214,WC,1354.5,1,3328.5,1,10395,1
NRSMAI20111214,WC,1417.5,1,73.5,4,10290,1
NRSMAI20120119,WC,3633,1,2331,1,3171,1
NRSMAI20120119,WC,5492,1,42,4,2772,1
NRSMAI20120222,WC,2404.5,1,2457,1,11686.5,1
NRSMAI20120222,WC,2310,1,241.5,1,11319,1
NRSMAI20120326,WC,3559.5,1,3612,1,2205,1
NRSMAI20120326,WC,2047.5,1,619.5,4,1449,1
NRSMAI20120412,WC,7948.5,1,21472.5,1,7833,1
NRSMAI20120412,WC,7980,1,20013,1,8127,1
NRSMAI20120524,WC,6394.5,1,16611,1,4977,1
NRSMAI20120524,WC,5953.5,1,15004.5,1,4567.5,1
NRSMAI20120621,WC,6226.5,1,9408,1,3853.5,1
NRSMAI20120621,WC,5670,1,9670.5,1,3601.5,1
NRSMAI20120724,WC,2657,1,9860,1,1943,1
NRSMAI20120724,WC,4200,1,8694,1,2279,1
NRSMAI20121002,WC,1050,1,6374,1,2111,1
NRSMAI20121002,WC,2258,1,5922,1,3045,1
NRSMAI20121017,WC,1754,1,5030,1,2100,1
NRSMAI20121017,WC,3363,1,5355,1,3423,1
NRSMAI20121112,WC,1313,1,97535,1,21410,1
NRSMAI20121112,WC,1943,1,98207,1,27101,1
NRSMAI20130129,WC,2279,1,31511,1,25557,1
NRSMAI20130129,WC,3140,1,31941,1,20570,1
NRSMAI20130214,WC,1439,1,23216,1,2373,1
NRSMAI20130214,WC,1544,1,23132,1,1995,1
NRSMAI20130313,WC,12999,1,20423,1,14522,1
NRSMAI20130313,WC,17850,1,22575,1,15467,1
NRSMAI20130424,WC,3885,1,11046,1,2594,1
NRSMAI20130424,WC,4862,1,10742,1,2793,1
NRSMAI20130528,WC,84,1,5450,1,4611,1
NRSMAI20130528,WC,147,1,5796,1,4778,1
NRSMAI20130611,WC,221,1,3507,1,1544,1
NRSMAI20130611,WC,378,1,3204,1,2006,1
NRSMAI20130807,WC,1733,1,6626,1,5177,1
NRSMAI20130807,WC,2090,1,7361,1,4841,1
NRSMAI20130821,WC,263,1,7308,1,3014,1
NRSMAI20130821,WC,179,1,7098,1,2541,1
NRSMAI20130924,WC,5817,1,16076,1,14459,1
NRSMAI20130924,WC,4799,1,16800,1,11802,1
NRSMAI20131117,WC,845,1,3539,1,21672,1
NRSMAI20131117,WC,914,1,4064,1,20381,1
NRSMAI20131217,WC,693,1,21872,1,6017,1
NRSMAI20131217,WC,1239,1,24864,1,6468,1
NRSMAI20140122,(null),(null),0,(null),0,(null),0
NRSMAI20140205,WC,935,1,48878,1,6279,1
NRSMAI20140205,WC,(null),9,(null),9,(null),9
NRSMAI20140318,WC,29558,1,122619,1,8232,1
NRSMAI20140318,WC,29694,1,121170,1,9671,1
NRSMAI20140408,WC,41559,1,61100,1,4022,1
NRSMAI20140408,WC,40142,1,61572,1,4116,1
NRSMAI20140516,WC,6122,1,19152,1,3423,1
NRSMAI20140516,WC,5607,1,20318,1,3423,1
NRSMAI20140619,WC,4767,1,17903,1,3213,1
NRSMAI20140619,WC,4200,1,17199,1,3087,1
NRSMAI20140703,WC,6206,1,8778,1,1502,1
NRSMAI20140703,WC,7550,1,9062,1,1974,1
NRSMAI20140807,WC,2594,1,8148,1,2457,1
NRSMAI20140807,WC,3791,1,8757,1,2783,1
NRSMAI20140821,WC,3644,1,23174,1,5807,1
NRSMAI20140821,WC,3654,1,23499,1,4473,1
NRSMAI20140915,WC,234,1,4486,1,4236,1
NRSMAI20140915,WC,247,1,4016,1,3720,1
NRSMAI20141029,WC,916,1,2678,1,17935,1
NRSMAI20141029,WC,1400,1,2945,1,19707,1
NRSMAI20141127,WC,3889,1,10322,1,1238,1
NRSMAI20141127,WC,3592,1,10193,1,1348,1
NRSMAI20141208,WC,4285,1,38502,1,12481,1
NRSMAI20141208,WC,4539,1,38045.84,1,12852,1
NRSMAI20150224,WC,5219,1,40499,1,12708,1
NRSMAI20150224,WC,4022,1,41837,1,12599,1
NRSMAI20150312,WC,15688,1,114112,1,21011,1
NRSMAI20150312,WC,16092,1,117231,1,20488,1
NRSMAI20150421,WC,2469,1,42802,1,10563,1
NRSMAI20150421,WC,3407,1,38906,1,10860,1
NRSMAI20150526,WC,1199,1,17559,1,5694,1
NRSMAI20150526,WC,1128,1,17841,1,6166,1
NRSMAI20150723,WC,923,1,8998,1,4068,1
NRSMAI20150723,WC,913,1,8910,1,4458,1
NRSMAI20150811,WC,798,1,8922,1,6053,1
NRSMAI20150811,WC,776,1,9305,1,5940,1
NRSMAI20151001,WC,2384,1,3126,1,17728,1
NRSMAI20151001,WC,2418,1,2470,1,13848,1
NRSMAI20151118,WC,1927.17,1,3977,1,1748,1
NRSMAI20151118,WC,2336,1,5616,1,2072,1
NRSMAI20151216,WC,2952,1,69878,1,16733.05,1
NRSMAI20151216,WC,1977,1,88382,1,16114,1
NRSMAI20160209,WC,7776.15,1,97099.81,1,15592,1
NRSMAI20160209,WC,10869,1,122712,1,9935,1
NRSMAI20160303,WC,4623,1,14630.85,1,11173,1
NRSMAI20160303,WC,6334,1,12255,1,7843,1
NRSMAI20160321,WC,15852,1,22201,1,5617,1
NRSMAI20160321,WC,12658,1,22408,1,5693,1
NRSMAI20160428,WC,7239,1,19434,1,3217,1
NRSMAI20160428,WC,7441,1,16646,1,3142,1
NRSMAI20160530,WC,4148,1,10861,1,4418,1
NRSMAI20160530,WC,3882,1,9898,1,4902,1
NRSMAI20160630,WC,5550,1,7285,1,5078,1
NRSMAI20160630,WC,4608,1,13676.7,1,9824.33,1
NRSMAI20160720,WC,4295,1,7950,1,2745,1
NRSMAI20160720,WC,3648,1,7929,1,2835,1
NRSMAI20160831,WC,1043,1,4780.69,1,3651,1
NRSMAI20160831,WC,1205,1,5023,1,3211,1
NRSMAI20160927,WC,2724,1,7518,1,15701.94,1
NRSMAI20160927,WC,2389,1,7416,1,11841,1
NRSMAI20161117,WC,486,1,1616,1,1531,1
NRSMAI20161117,WC,372,1,1606,1,1579,1
NRSMAI20170104,WC,2792,1,51738,1,15977,1
NRSMAI20170104,WC,3332,1,51251,1,12905,1
NRSMAI20170223,WC,2412,1,61933.01,1,16599,1
NRSMAI20170223,WC,2554,1,65756,1,14705,1
NRSMAI20170323,WC,2468,1,13898,1,6499,1
NRSMAI20170323,WC,3021,1,12483,1,6099,1
NRSMAI20170412,WC,1298,1,15938,1,3909,1
NRSMAI20170412,WC,1618,1,7813,1,2841,1
NRSMAI20170601,WC,2309,1,27625,1,6260,1
NRSMAI20170601,WC,2536,1,26173,1,7144,1
NRSMAI20170626,WC,2377,1,23963,1,4256,1
NRSMAI20170626,WC,2760,1,17038,1,4469,1
NRSMAI20170801,0,3664.09,5,11677.51,5,9706.02,5
NRSMAI20170801,20,3203.19,5,15766.14,5,11495.19,5
NRSMAI20170801,85,622.36,5,24698.73,5,10981.56,5
NRSMAI20170801,50,1343.47,5,16632.81,5,10583.39,5
NRSMAI20170801,10,2679.34,5,16840.44,5,11349.04,5
NRSMAI20170801,75,814.31,5,19428.52,5,11456.85,5
NRSMAI20170801,85,932.63,5,24414.59,5,11714.98,5
NRSMAI20170801,20,2403.33,5,16619.84,5,10850.94,5
NRSMAI20170801,75,577.07,5,19086.36,5,11755.08,5
