NRS_CODE,STATION_NAME,Y_COORD,X_COORD,TRIP_START_DATETIME_LOCAL,SST,CHL_AVG,CHL
YON20140820,Yongala,-19.30847,147.61842,2014-08-20 11:15:00,22.819993386418,0.259889852,0.145681486
KAI20141201,Kangaroo Island,-35.83217,136.44733,2014-12-02 06:05:00,17.559993503988,0.237668164,0.146353558
ROT20150224,Rottnest Island,-32,115.41667,2015-02-24 10:17:00,22.982493382785,0.349211888,0.163083732
ROT20150319,Rottnest Island,-32,115.41667,2015-03-19 11:47:00,22.774993387423,0.38955993,0.159187913
MAI20150421,Maria Island,-42.59667,148.23333,2015-04-21 10:50:00,16.859993519634,0.507746495,0.487098515
DAR20150202_21:30,Darwin,-12.4,130.76805,2015-02-03 07:00:00,30.804993207939,2.400572825,2.75117898
ROT20150128,Rottnest Island,-32,115.41667,2015-01-28 10:15:00,22.634993390553,0.278832415,0.15453513
KAI20151116,Kangaroo Island,-35.83217,136.44733,2015-11-17 09:50:00,16.434993529133,0.237668164,0.709790528
YON20150601,Yongala,-19.30847,147.61842,2015-06-01 12:55:00,25.139993334562,0.313312277,0.372076869
ROT20150507,Rottnest Island,-32,115.41667,2015-05-07 09:36:00,20.96499342788,0.495598979,0.446262151
YON20150224,Yongala,-19.30847,147.61842,2015-02-24 10:40:00,28.749993253872,0.619696625,0.376515269
NSI20150731,North Stradbroke,-27.345,153.562,2015-07-31 10:15:00,21.41643102,0.384004796,0.187021077
PHB20160615,Port Hacking,-34.11923,151.22667,2016-06-15 11:06:00,21.409993417934,0.600301478,0.644252062
YON20160725,Yongala,-19.30847,147.61842,2016-07-25 10:25:00,24.839993341267,0.225882888,0.134456202
PHB20160201,Port Hacking,-34.11923,151.22667,2016-02-02 10:52:00,24.249993354455,0.468289547,0.394568712
PHB20151215,Port Hacking,-34.11923,151.22667,2015-12-16 09:35:00,21.3586324,0.41971,0.163809985
ROT20151022,Rottnest Island,-32,115.41667,2015-10-22 09:36:00,19.584993458726,0.225678709,0.162868485
NSI20151216,North Stradbroke,-27.345,153.562,2015-12-16 10:30:00,26.049993314222,0.290513118,0.160934806
NSI20160623,North Stradbroke,-27.345,153.562,2016-06-23 10:30:00,22.704993388988,0.400899988,0.372741163
YON20170906,Yongala,-19.30847,147.61842,2017-09-06 10:00:00,25.0572681,0.23078,0.28107366
DAR20170203_0330,Darwin,-12.4,130.76805,2017-02-03 13:00:00,29.9527946,2.9731,(null)
PHB20160926,Port Hacking,-34.11923,151.22667,2016-09-27 09:54:00,20.58677,1.035217785,0.402079612
YON20171130,Yongala,-19.30847,147.61842,2017-11-30 10:34:00,26.4846087,0.28615,0.236755192
PHB20180123,Port Hacking,-34.11923,151.22667,2018-01-24 09:41:00,22.7509569,0.40283,(null)
DAR20180209_0330,Darwin,-12.4,130.76805,2018-02-09 13:00:00,29.9565209,2.9731,(null)
MAI20180418,Maria Island,-42.59667,148.23333,2018-04-19 09:30:00,15.7229524,0.58712,0.474514812
MAI20180605,Maria Island,-42.59667,148.23333,2018-06-06 09:30:00,14.8597484,0.53597,0.488802195
YON20170705,Yongala,-19.30847,147.61842,2017-07-05 10:21:00,23.6083629,0.26292,0.277350456
KAI20161118,Kangaroo Island,-35.83217,136.44733,2016-11-18 12:45:00,15.25892087,0.237668164,0.208616197
YON20161012,Yongala,-19.30847,147.61842,2016-10-12 10:26:00,26.0972018,0.305190653,0.182984918
YON20190313,Yongala,-19.30847,147.61842,2019-03-13 10:10:00,(null),(null),(null)
PHB20191118,Port Hacking,-34.11923,151.22667,2019-11-19 09:15:00,20.19888882,(null),0.509465907
PHB20191216,Port Hacking,-34.11923,151.22667,2019-12-17 09:02:00,21.17186255,(null),0.939027584
YON20200116,Yongala,-19.30847,147.61842,2020-01-16 10:05:00,28.70946151,(null),0.276962231
MAI20191210,Maria Island,-42.59667,148.23333,2019-12-11 09:30:00,(null),(null),(null)
KAI20191127,Kangaroo Island,-35.83217,136.44733,2019-11-27 14:25:00,(null),(null),(null)
DAR20181030,Darwin,-12.4,130.76805,2018-10-31 08:26:00,30.2728494,(null),2.388113976
PHB20200812,Port Hacking,-34.11923,151.22667,2020-08-13 09:55:00,(null),(null),(null)
YON20180817,Yongala,-19.30847,147.61842,2018-08-17 10:23:00,23.3885538,(null),0.222245783
ROT20200710,Rottnest Island,-32,115.41667,2020-07-10 10:25:00,(null),(null),(null)
MAI20190106,Maria Island,-42.59667,148.23333,2019-01-07 08:50:00,17.4511,(null),0.3115222
DAR20180509,Darwin,-12.4,130.76805,2018-05-10 07:02:00,30.028896,(null),2.411756516
MAI20200909,Maria Island,-42.59667,148.23333,2020-09-10 09:00:00,(null),(null),(null)
ROT20181211,Rottnest Island,-32,115.41667,2018-12-11 09:24:00,19.45166,(null),0.1555726
ROT20191011,Rottnest Island,-32,115.41667,2019-10-11 10:07:00,(null),(null),(null)
