NRS_TRIP_CODE,Station,Latitude,Longitude,SampleDateLocal,SampleDepth_m,PROCHLOROCOCCUS_CELLSPERML,SYNECOCHOCCUS_CELLSPERML,PICOEUKARYOTES_CELLSPERML
NRSDAR20150804_01:30,Darwin,-12.4,130.76805,2015-08-04 11:00:00,WC,2072.78,33670,3589.445
NRSMAI20151001,Maria Island,-42.59667,148.23333,2015-10-01 11:05:00,WC,2401,2798,15788
NRSKAI20150629,Kangaroo Island,-35.83217,136.44733,2015-06-30 07:35:00,WC,10783.1,37535.14,11726.295
NRSNIN20130806,Ningaloo,-21.99,113.779,2013-08-06 14:03:00,WC,961,11104,362.5
NRSROT20130712,Rottnest Island,-32,115.41667,2013-07-12 12:35:00,WC,2215.5,25515,2672.5
NRSYON20130719,Yongala,-19.30847,147.61842,2013-07-19 11:08:00,WC,2657,87748.5,1638
NRSMAI20131117,Maria Island,-42.59667,148.23333,2013-11-18 10:50:00,WC,879.5,3801.5,21026.5
NRSMAI20140205,Maria Island,-42.59667,148.23333,2014-02-05 11:05:00,WC,935,48878,6279
NRSMAI20160209,Maria Island,-42.59667,148.23333,2016-02-10 10:45:00,WC,9322.575,109905.905,12763.5
NRSROT20160223,Rottnest Island,-32,115.41667,2016-02-23 08:57:00,WC,2120.875,33207.43,7349.155
NRSPHB20160829,Port Hacking,-34.11923,151.22667,2016-08-30 09:20:00,WC,1294.6,4479.125,14467.395
NRSPHB20160407,Port Hacking,-34.11923,151.22667,2016-04-08 09:13:00,WC,7718.655,10692.36,19423.975
NRSYON20160122,Yongala,-19.30847,147.61842,2016-01-22 10:39:00,WC,2561,65615,2639.5
NRSMAI20160630,Maria Island,-42.59667,148.23333,2016-07-01 09:30:00,WC,5079,10480.85,7451.165
NRSROT20160502,Rottnest Island,-32,115.41667,2016-05-02 09:44:00,WC,12611.795,26363.88,11055.725
NRSNSI20130520,North Stradbroke,-27.345,153.562,2013-05-20 10:05:00,WC,(null),(null),(null)
NRSNSI20160120,North Stradbroke,-27.345,153.562,2016-01-20 10:30:00,WC,(null),(null),(null)
NRSPHB20170921,Port Hacking,-34.11923,151.22667,2017-09-22 08:48:00,0,2648.55,3820.105,26562.38
NRSMAI20171217,Maria Island,-42.59667,148.23333,2017-12-18 09:40:00,75,1465.075,6660.88,1007.02
NRSMAI20180301,Maria Island,-42.59667,148.23333,2018-03-02 09:30:00,50,1503.995,6608.175,5430.285
NRSPHB20180123,Port Hacking,-34.11923,151.22667,2018-01-24 09:41:00,75,700.465,596.92,974.565
NRSPHB20180326,Port Hacking,-34.11923,151.22667,2018-03-27 09:40:00,25,12504.44,12138.095,6496.025
NRSMAI20180418,Maria Island,-42.59667,148.23333,2018-04-19 09:30:00,10,3312.465,14638.425,7763.62
NRSMAI20180418,Maria Island,-42.59667,148.23333,2018-04-19 09:30:00,85,1306.465,8427.065,10861.46
NRSPHB20160926,Port Hacking,-34.11923,151.22667,2016-09-27 09:54:00,WC,6765.035,53983.39,8836.675
NRSPHB20170821,Port Hacking,-34.11923,151.22667,2017-08-22 09:50:00,0,813.58,11807.93,6483.745
NRSMAI20180116,Maria Island,-42.59667,148.23333,2018-01-17 10:30:00,85,915.505,21465.955,12858.13
NRSMAI20180605,Maria Island,-42.59667,148.23333,2018-06-06 09:30:00,0,978.04,12060.355,7600.08
NRSYON20170816,Yongala,-19.30847,147.61842,2017-08-16 10:24:00,0,51947.64,22516.18,2117.01
NRSNSI20180302,North Stradbroke,-27.345,153.562,2018-03-02 10:25:00,30,17476.15,33122.895,5655.67
NRSYON20170528,Yongala,-19.30847,147.61842,2017-05-29 08:11:00,WC,16198.5,41798.5,12566.5
NRSROT20180221,Rottnest Island,-32,115.41667,2018-02-21 10:05:00,10,6334.2,29661.21,8978.845
NRSROT20180221,Rottnest Island,-32,115.41667,2018-02-21 10:05:00,20,6560.905,24151.335,9312.295
NRSROT20180221,Rottnest Island,-32,115.41667,2018-02-21 10:05:00,30,7680.54,3656.56,3058.745
NRSNSI20170829,North Stradbroke,-27.345,153.562,2017-08-29 11:50:00,0,76520,23314.26,3195.555
NRSMAI20161117,Maria Island,-42.59667,148.23333,2016-11-18 09:10:00,WC,429,1611,1555
NRSMAI20170223,Maria Island,-42.59667,148.23333,2017-02-24 08:50:00,WC,2483,63844.505,15652
NRSMAI20170921,Maria Island,-42.59667,148.23333,2017-09-22 09:15:00,0,666.015,19570.67,15957.735
NRSROT20180125,Rottnest Island,-32,115.41667,2018-01-25 10:00:00,46,7695.565,2738.82,2761.115
NRSROT20170914,Rottnest Island,-32,115.41667,2017-09-14 09:45:00,20,2249.95,13536.14,17352.85
NRSROT20170914,Rottnest Island,-32,115.41667,2017-09-14 09:45:00,30,2090.94,10955.34,18121.47
NRSROT20171123,Rottnest Island,-32,115.41667,2017-11-23 10:05:00,46,5547.32,3685.96,917.355
NRSPHB20180221,Port Hacking,-34.11923,151.22667,2018-02-22 09:18:00,75,1220.305,860.03,2975.225
NRSDAR20180208_2130,Darwin,-12.4,130.76805,2018-02-09 07:00:00,18,500.98,89600.765,8049.24
NRSYON20180220,Yongala,-19.30847,147.61842,2018-02-20 10:30:00,10,42954.33,108664.015,2578.375
NRSMAI20170601,Maria Island,-42.59667,148.23333,2017-06-02 09:00:00,WC,2422.5,26899,6702
NRSPHB20171211,Port Hacking,-34.11923,151.22667,2017-12-12 08:54:00,10,3950.27,26999.31,6971.215
NRSMAI20171123,Maria Island,-42.59667,148.23333,2017-11-24 09:50:00,20,2479.7,112629.155,49270.86
NRSROT20180511,Rottnest Island,-32,115.41667,2018-05-11 09:21:00,0,6913.745,26519.7,18585.925
NRSROT20180511,Rottnest Island,-32,115.41667,2018-05-11 09:21:00,46,6322.225,24267.32,17649.7
NRSDAR20190214_0330,Darwin,-12.4,130.76805,2019-02-14 13:00:00,19,(null),(null),(null)
NRSNSI20170717,North Stradbroke,-27.345,153.562,2017-07-17 11:05:00,0,26290.855,36299.285,5277.55
NRSPHB20170716,Port Hacking,-34.11923,151.22667,2017-07-17 09:42:00,25,347.52,11702.3,10016.93
NRSPHB20170821,Port Hacking,-34.11923,151.22667,2017-08-22 09:50:00,10,805.87,10764.51,6898.71
NRSPHB20171024,Port Hacking,-34.11923,151.22667,2017-10-25 09:01:00,10,1392.455,8020.53,13198.35
NRSYON20170816,Yongala,-19.30847,147.61842,2017-08-16 10:24:00,20,49975.865,22552.525,2213.47
NRSDAR20170714_2130,Darwin,-12.4,130.76805,2017-07-15 07:00:00,17,653,55509.56,6314
NRSDAR20170715_0330,Darwin,-12.4,130.76805,2017-07-15 13:00:00,10,297.5,46568.32,5870.235
NRSKAI20170908,Kangaroo Island,-35.83217,136.44733,2017-09-08 15:00:00,20,10072.72,21174.4,12221.265
NRSNSI20180913,North Stradbroke,-27.345,153.562,2018-09-13 10:20:00,30,4290.155,43077.56,2344.365
NRSNSI20180913,North Stradbroke,-27.345,153.562,2018-09-13 10:20:00,50,3283.45,9357.74,2361.685
NRSNSI20181023,North Stradbroke,-27.345,153.562,2018-10-23 10:30:00,0,6779.485,13591.135,1393.95
NRSNSI20170829,North Stradbroke,-27.345,153.562,2017-08-29 11:50:00,50,48887.68,5787.53,2707.495
NRSNSI20170927,North Stradbroke,-27.345,153.562,2017-09-27 10:40:00,10,44568.465,51739.79,6148.74
NRSNSI20170927,North Stradbroke,-27.345,153.562,2017-09-27 10:40:00,40,40238.48,47632.85,9760.81
NRSROT20171103,Rottnest Island,-32,115.41667,2017-11-03 09:25:00,30,3756.18,13869.47,7312.965
NRSMAI20170921,Maria Island,-42.59667,148.23333,2017-09-22 09:15:00,10,669.06,19004.92,16311.34
NRSMAI20171015,Maria Island,-42.59667,148.23333,2017-10-16 09:50:00,10,890.28,30085.275,8906.485
NRSMAI20171015,Maria Island,-42.59667,148.23333,2017-10-16 09:50:00,40,(null),(null),(null)
NRSROT20181024,Rottnest Island,-32,115.41667,2018-10-24 09:18:00,0,12766.2,4973.76,13862.515
NRSROT20180831,Rottnest Island,-32,115.41667,2018-08-31 10:07:00,0,2616.25,10502.915,12714.72
NRSROT20180831,Rottnest Island,-32,115.41667,2018-08-31 10:07:00,30,1455.315,12573.415,14424.415
NRSROT20180831,Rottnest Island,-32,115.41667,2018-08-31 10:07:00,46,1399.285,10883.005,14461.985
NRSROT20200128,Rottnest Island,-32,115.41667,2020-01-28 09:39:00,20,(null),(null),(null)
NRSROT20200304,Rottnest Island,-32,115.41667,2020-03-04 09:25:00,0,(null),(null),(null)
NRSPHB20200224,Port Hacking,-34.11923,151.22667,2020-02-25 08:52:00,0,(null),(null),(null)
NRSPHB20191028,Port Hacking,-34.11923,151.22667,2019-10-29 09:30:00,0,(null),(null),(null)
NRSMAI20200106,Maria Island,-42.59667,148.23333,2020-01-07 09:45:00,10,(null),(null),(null)
NRSMAI20200223,Maria Island,-42.59667,148.23333,2020-02-24 10:30:00,50,(null),(null),(null)
NRSKAI20190320,Kangaroo Island,-35.83217,136.44733,2019-03-20 13:40:00,0,(null),(null),(null)
NRSROT20180620,Rottnest Island,-32,115.41667,2018-06-20 09:56:00,10,3400.245,29050.495,11531.17
NRSPHB20191118,Port Hacking,-34.11923,151.22667,2019-11-19 09:15:00,75,(null),(null),(null)
NRSPHB20191216,Port Hacking,-34.11923,151.22667,2019-12-17 09:02:00,25,(null),(null),(null)
NRSYON20181213,Yongala,-19.30847,147.61842,2018-12-13 10:30:00,26,26566.705,107587.76,7252.315
NRSKAI20180820,Kangaroo Island,-35.83217,136.44733,2018-08-21 08:00:00,0,25231.47,90163.64,14149.395
NRSKAI20180820,Kangaroo Island,-35.83217,136.44733,2018-08-21 08:00:00,20,17405.52,93330.06,14978.635
NRSROT20180921,Rottnest Island,-32,115.41667,2018-09-21 09:27:00,0,2479.115,9194.625,21528.56
NRSROT20180921,Rottnest Island,-32,115.41667,2018-09-21 09:27:00,30,2064.41,11890.645,21200.68
NRSKAI20181204,Kangaroo Island,-35.83217,136.44733,2018-12-04 15:39:00,75,(null),(null),(null)
NRSMAI20190925,Maria Island,-42.59667,148.23333,2019-09-25 10:03:00,20,(null),(null),(null)
NRSMAI20190925,Maria Island,-42.59667,148.23333,2019-09-25 10:03:00,75,(null),(null),(null)
NRSYON20190507,Yongala,-19.30847,147.61842,2019-05-07 11:30:00,10,(null),(null),(null)
NRSYON20190507,Yongala,-19.30847,147.61842,2019-05-07 11:30:00,26,(null),(null),(null)
NRSDAR20190213_2130,Darwin,-12.4,130.76805,2019-02-14 07:00:00,17.2,(null),(null),(null)
NRSYON20190528,Yongala,-19.30847,147.61842,2019-05-28 10:25:00,10,(null),(null),(null)
NRSNSI20200528,North Stradbroke,-27.345,153.562,2020-05-28 11:00:00,20,(null),(null),(null)
NRSYON20181123,Yongala,-19.30847,147.61842,2018-11-23 10:05:00,10,(null),(null),(null)
NRSYON20190124,Yongala,-19.30847,147.61842,2019-01-24 11:12:00,0,(null),(null),(null)
NRSYON20190124,Yongala,-19.30847,147.61842,2019-01-24 11:12:00,10,(null),(null),(null)
NRSPHB20181218,Port Hacking,-34.11923,151.22667,2018-12-19 09:40:00,75,228.89,463.765,346.355
NRSPHB20190827,Port Hacking,-34.11923,151.22667,2019-08-28 09:59:00,0,(null),(null),(null)
NRSPHB20190827,Port Hacking,-34.11923,151.22667,2019-08-28 09:59:00,50,(null),(null),(null)
NRSPHB20190827,Port Hacking,-34.11923,151.22667,2019-08-28 09:59:00,75,(null),(null),(null)
NRSDAR20190723_0630,Darwin,-12.4,130.76805,2019-07-23 16:00:00,10,(null),(null),(null)
NRSDAR20190723_0630,Darwin,-12.4,130.76805,2019-07-23 16:00:00,16,(null),(null),(null)
NRSYON20190808,Yongala,-19.30847,147.61842,2019-08-08 10:04:00,20,(null),(null),(null)
NRSYON20180817,Yongala,-19.30847,147.61842,2018-08-17 10:23:00,10,36805.02,19050.355,5269.115
NRSYON20180927,Yongala,-19.30847,147.61842,2018-09-27 10:52:00,20,25179.765,51441.73,1222.63
NRSMAI20190731,Maria Island,-42.59667,148.23333,2019-07-31 10:20:00,75,(null),(null),(null)
NRSMAI20190828,Maria Island,-42.59667,148.23333,2019-08-29 09:20:00,75,(null),(null),(null)
NRSPHB20180905,Port Hacking,-34.11923,151.22667,2018-09-05 10:50:00,25,579.465,606.12,25310.8
NRSPHB20180927,Port Hacking,-34.11923,151.22667,2018-09-27 10:43:00,10,205.01,9853.075,23533.32
NRSPHB20180927,Port Hacking,-34.11923,151.22667,2018-09-27 10:43:00,50,(null),(null),(null)
NRSYON20190917,Yongala,-19.30847,147.61842,2019-09-17 10:10:00,26,(null),(null),(null)
NRSROT20181130,Rottnest Island,-32,115.41667,2018-11-30 09:33:00,20,13471.065,36404.26,8037.12
NRSROT20181130,Rottnest Island,-32,115.41667,2018-11-30 09:33:00,30,13457.02,35541.57,7920.245
NRSROT20181211,Rottnest Island,-32,115.41667,2018-12-11 09:24:00,0,10247.44,19086.145,5362.3
NRSROT20181211,Rottnest Island,-32,115.41667,2018-12-11 09:24:00,46,24538.3,1643.435,3634.075
NRSMAI20190106,Maria Island,-42.59667,148.23333,2019-01-07 08:50:00,0,(null),(null),(null)
NRSNSI20200228,North Stradbroke,-27.345,153.562,2020-02-28 10:30:00,10,(null),(null),(null)
NRSNSI20200228,North Stradbroke,-27.345,153.562,2020-02-28 10:30:00,50,(null),(null),(null)
NRSDAR20200204_0630,Darwin,-12.4,130.76805,2020-02-04 16:01:00,10,(null),(null),(null)
NRSDAR20200204_0630,Darwin,-12.4,130.76805,2020-02-04 16:01:00,18,(null),(null),(null)
NRSPHB20190227,Port Hacking,-34.11923,151.22667,2019-02-28 10:35:00,20,(null),(null),(null)
NRSPHB20190227,Port Hacking,-34.11923,151.22667,2019-02-28 10:35:00,40,(null),(null),(null)
NRSROT20190125,Rottnest Island,-32,115.41667,2019-01-25 09:35:00,0,(null),(null),(null)
NRSNSI20190322,North Stradbroke,-27.345,153.562,2019-03-22 10:50:00,50,(null),(null),(null)
NRSKAI20200204,Kangaroo Island,-35.83217,136.44733,2020-02-04 14:25:00,20,(null),(null),(null)
NRSDAR20200511,Darwin,-12.4,130.76805,2020-05-12 08:20:00,0,(null),(null),(null)
NRSROT20190221,Rottnest Island,-32,115.41667,2019-02-21 09:30:00,0,(null),(null),(null)
NRSROT20190221,Rottnest Island,-32,115.41667,2019-02-21 09:30:00,30,(null),(null),(null)
NRSMAI20190320,Maria Island,-42.59667,148.23333,2019-03-21 09:35:00,85,(null),(null),(null)
NRSROT20170523,Rottnest Island,-32,115.41667,2017-05-23 09:53:00,WC,818.5,19175,9686
NRSPHB20181120,Port Hacking,-34.11923,151.22667,2018-11-21 09:24:00,25,604.595,1745.5,20836.575
NRSNSI20190416,North Stradbroke,-27.345,153.562,2019-04-16 10:10:00,0,(null),(null),(null)
NRSROT20190507,Rottnest Island,-32,115.41667,2019-05-07 09:40:00,46,(null),(null),(null)
NRSKAI20190909,Kangaroo Island,-35.83217,136.44733,2019-09-10 07:50:00,100,(null),(null),(null)
NRSKAI20190909,Kangaroo Island,-35.83217,136.44733,2019-09-10 07:50:00,20,(null),(null),(null)
NRSYON20190313,Yongala,-19.30847,147.61842,2019-03-13 10:10:00,26,(null),(null),(null)
NRSYON20191009,Yongala,-19.30847,147.61842,2019-10-09 10:00:00,10,(null),(null),(null)
NRSYON20191202,Yongala,-19.30847,147.61842,2019-12-03 09:45:00,0,(null),(null),(null)
NRSPHB20190729,Port Hacking,-34.11923,151.22667,2019-07-29 10:03:00,100,(null),(null),(null)
NRSMAI20171015,Maria Island,-42.59667,148.23333,2017-10-16 09:50:00,75,781.18,34156.795,7753.53
NRSROT20191104,Rottnest Island,-32,115.41667,2019-11-04 09:25:00,46,(null),(null),(null)
NRSMAI20191121,Maria Island,-42.59667,148.23333,2019-11-22 09:23:00,85,(null),(null),(null)
NRSMAI20191210,Maria Island,-42.59667,148.23333,2019-12-11 09:30:00,10,(null),(null),(null)
NRSNSI20081119,North Stradbroke,-27.345,153.562,2008-11-19 10:30:00,(null),(null),(null),(null)
NRSMAI20090421,Maria Island,-42.59667,148.23333,2009-04-21 11:45:00,WC,9843.75,32481.75,6625.5
NRSPHB20110420,Port Hacking,-34.11923,151.22667,2011-04-21 09:36:00,WC,43396.5,26932.5,13571.5
NRSYON20100119,Yongala,-19.30847,147.61842,2010-01-19 10:45:00,WC,128625,47087.25,855.75
NRSYON20100909,Yongala,-19.30847,147.61842,2010-09-09 11:00:00,WC,119700,53235,1407
NRSDAR20140117_21:30,Darwin,-12.4,130.76805,2014-01-18 07:00:00,WC,89.5,13582,1050.5
NRSDAR20140118_00:30,Darwin,-12.4,130.76805,2014-01-18 10:00:00,WC,451.5,11870.5,803.5
NRSYON20140220,Yongala,-19.30847,147.61842,2014-02-20 10:48:00,WC,19278.5,130888,2289.5
NRSROT20120504,Rottnest Island,-32,115.41667,2012-05-04 13:00:00,WC,25809,31710,1764
NRSROT20100416,Rottnest Island,-32,115.41667,2010-04-16 08:30:00,WC,26019,18947.25,6483.75
NRSNSI20091006,North Stradbroke,-27.345,153.562,2009-10-07 09:07:00,WC,7323.75,22170.75,2609.25
NRSPHB20120311,Port Hacking,-34.11923,151.22667,2012-03-12 09:00:00,WC,7213.5,6158.25,2719.5
NRSYON20101101,Yongala,-19.30847,147.61842,2010-11-01 11:45:00,WC,80540.25,34251,856
NRSMAI20120524,Maria Island,-42.59667,148.23333,2012-05-24 11:30:00,WC,6174,15807.75,4772.25
NRSMAI20100615,Maria Island,-42.59667,148.23333,2010-06-15 11:10:00,WC,6216,15041.25,3648.75
NRSNIN20110209,Ningaloo,-21.99,113.779,2011-02-09 10:15:00,WC,95639.25,43092,1795.5
NRSROT20110527,Rottnest Island,-32,115.41667,2011-05-27 09:35:00,WC,30765,29258.25,5764.5
NRSROT20110324,Rottnest Island,-32,115.41667,2011-03-24 09:35:00,WC,31794.75,36255.75,2255.25
NRSNSI20110623,North Stradbroke,-27.345,153.562,2011-06-23 10:25:00,WC,25982.25,23635.5,3927
NRSNSI20091021,North Stradbroke,-27.345,153.562,2009-10-22 09:20:00,WC,18432.75,20280.75,1365
NRSPHB20090924,Port Hacking,-34.11923,151.22667,2009-09-25 08:45:00,WC,5150.25,367.5,6363
NRSROT20110224,Rottnest Island,-32,115.41667,2011-02-24 09:35:00,WC,38424.75,20086.5,1144.5
NRSPHB20100702,Port Hacking,-34.11923,151.22667,2010-07-02 11:35:00,WC,9628.5,3207.75,5985
NRSMAI20101001,Maria Island,-42.59667,148.23333,2010-10-01 12:40:00,WC,5743.5,6751.5,3444
NRSROT20100617,Rottnest Island,-32,115.41667,2010-06-17 10:05:00,WC,23950.5,24171,3538.5
NRSPHB20140427,Port Hacking,-34.11923,151.22667,2014-04-28 09:38:00,WC,56947,29663,4505
NRSROT20140519,Rottnest Island,-32,115.41667,2014-05-19 12:22:00,WC,7549.5,61824.5,11907.5
NRSMAI20140516,Maria Island,-42.59667,148.23333,2014-05-16 10:20:00,WC,5864.5,19735,3423
NRSNSI20131121,North Stradbroke,-27.345,153.562,2013-11-22 09:55:00,WC,4662.5,9655,6069.5
NRSNSI20140917,North Stradbroke,-27.345,153.562,2014-09-17 10:30:00,WC,7181.815,33119.925,12488.945
NRSROT20140730,Rottnest Island,-32,115.41667,2014-07-30 10:03:00,WC,1289.605,13612.35,5445.225
NRSDAR20140906_03:30,Darwin,-12.4,130.76805,2014-09-06 13:00:00,WC,363.135,42412.465,2302.24
NRSDAR20130617_08:00,Darwin,-12.4,130.76805,2013-06-17 17:30:00,WC,0,226076,2562
NRSDAR20141130,Darwin,-12.4,130.76805,2014-12-01 07:18:00,WC,625.005,49889.035,1558.505
NRSMAI20120724,Maria Island,-42.59667,148.23333,2012-07-24 10:50:00,WC,3428.5,9277,2111
NRSNSI20120620,North Stradbroke,-27.345,153.562,2012-06-20 10:20:00,WC,23226.5,18638,3801
NRSROT20120824,Rottnest Island,-32,115.41667,2012-08-24 11:06:00,WC,2310.5,10841.5,1974
NRSDAR20121208_23:30,Darwin,-12.4,130.76805,2012-12-09 09:00:00,WC,0,135524,4431
NRSNSI20130123,North Stradbroke,-27.345,153.562,2013-01-23 10:15:00,WC,59010,28770.5,4221
NRSPHB20120917,Port Hacking,-34.11923,151.22667,2012-09-18 09:38:00,WC,787.5,2701.5,7413
NRSMAI20130214,Maria Island,-42.59667,148.23333,2013-02-14 11:00:00,WC,1491.5,23174,2184
NRSYON20130131,Yongala,-19.30847,147.61842,2013-01-31 10:15:00,WC,6657,86772,6132
NRSYON20130611,Yongala,-19.30847,147.61842,2013-06-11 13:34:00,WC,1428.5,88294.5,3843
NRSROT20140227,Rottnest Island,-32,115.41667,2014-02-27 12:39:00,WC,8846.5,12778.5,6731
NRSROT20150224,Rottnest Island,-32,115.41667,2015-02-24 10:17:00,WC,8139.15,19044.22,6126.67
NRSYON20150923,Yongala,-19.30847,147.61842,2015-09-23 13:11:00,WC,1260,25599.5,2747.5
NRSDAR20150803_22:30,Darwin,-12.4,130.76805,2015-08-04 08:00:00,WC,2640.125,34040.74,2977.16
NRSKAI20151116,Kangaroo Island,-35.83217,136.44733,2015-11-17 09:50:00,WC,1872.13,27770.185,17657.78
NRSNSI20150907,North Stradbroke,-27.345,153.562,2015-09-07 10:40:00,WC,4174.16,11969.115,11404.09
NRSESP20130725,Esperance,-33.93333,121.85,2013-07-25 09:57:00,WC,6095.5,9713,7681
NRSKAI20111219,Kangaroo Island,-35.83217,136.44733,2011-12-20 09:30:00,WC,36099,18748,3250
NRSMAI20151216,Maria Island,-42.59667,148.23333,2015-12-17 09:35:00,WC,2464.5,79130,16423.525
NRSPHB20151115,Port Hacking,-34.11923,151.22667,2015-11-16 09:33:00,WC,3009.59,7051.22,6623.765
NRSMAI20160530,Maria Island,-42.59667,148.23333,2016-05-31 09:45:00,WC,4015,10379.5,4660
NRSROT20160621,Rottnest Island,-32,115.41667,2016-06-21 09:26:00,WC,8501.045,13442.62,4706.98
NRSDAR20160201_2130,Darwin,-12.4,130.76805,2016-02-02 07:00:00,WC,1886.54,84899.88,5325.06
NRSDAR20160724_0430,Darwin,-12.4,130.76805,2016-07-24 14:00:00,WC,427.315,51000.925,5230.09
NRSPHB20160502,Port Hacking,-34.11923,151.22667,2016-05-03 09:14:00,WC,11538.965,54588.185,23803.75
NRSNSI20160623,North Stradbroke,-27.345,153.562,2016-06-23 10:30:00,WC,37065.12,10750.985,2794.195
NRSYON20161108,Yongala,-19.30847,147.61842,2016-11-08 10:50:00,WC,4243,38710,3390
NRSDAR20170203_0630,Darwin,-12.4,130.76805,2017-02-03 16:00:00,WC,1809.47,80415.21,6618.92
NRSROT20170331,Rottnest Island,-32,115.41667,2017-03-31 10:24:00,WC,958,15576,4887
NRSDAR20120115_05:40,Darwin,-12.4,130.76805,2012-01-15 15:10:00,WC,(null),(null),(null)
NRSDAR20170715_0030,Darwin,-12.4,130.76805,2017-07-15 10:00:00,0,398,49754.65,6583.63
NRSPHB20180123,Port Hacking,-34.11923,151.22667,2018-01-24 09:41:00,10,22623.61,49595.855,8621.065
NRSPHB20180326,Port Hacking,-34.11923,151.22667,2018-03-27 09:40:00,50,5511.695,3256.335,8039.965
NRSPHB20180326,Port Hacking,-34.11923,151.22667,2018-03-27 09:40:00,75,1682.215,387.145,1822.955
NRSKAI20180307,Kangaroo Island,-35.83217,136.44733,2018-03-07 12:20:00,10,12329.335,50986.395,10688.49
NRSKAI20180307,Kangaroo Island,-35.83217,136.44733,2018-03-07 12:20:00,20,10319.385,46948.43,20838.89
NRSKAI20180307,Kangaroo Island,-35.83217,136.44733,2018-03-07 12:20:00,50,9877.47,19517.615,10980.775
NRSKAI20180307,Kangaroo Island,-35.83217,136.44733,2018-03-07 12:20:00,75,30041.46,17135.35,8288.64
NRSNSI20180417,North Stradbroke,-27.345,153.562,2018-04-17 10:15:00,30,21433.34,18723.6,8944.185
NRSYON20170906,Yongala,-19.30847,147.61842,2017-09-06 10:00:00,0,60657.12,33762.69,2704.595
NRSNSI20171116,North Stradbroke,-27.345,153.562,2017-11-16 10:30:00,0,57643.915,53281.695,1010.47
NRSNSI20180302,North Stradbroke,-27.345,153.562,2018-03-02 10:25:00,0,40942.11,20040.615,1787.33
NRSYON20170322,Yongala,-19.30847,147.61842,2017-03-22 12:00:00,WC,1455.5,70499.5,3770
NRSYON20171130,Yongala,-19.30847,147.61842,2017-11-30 10:34:00,10,34408.69,71561.53,3355.26
NRSROT20180328,Rottnest Island,-32,115.41667,2018-03-28 09:23:00,10,17342.81,38774.38,35687.49
NRSMAI20170801,Maria Island,-42.59667,148.23333,2017-08-01 10:01:00,85,777.495,24556.66,11348.27
NRSNSI20180123,North Stradbroke,-27.345,153.562,2018-01-23 10:20:00,10,34677.185,18651.56,2252.915
NRSNSI20180123,North Stradbroke,-27.345,153.562,2018-01-23 10:20:00,20,32041.655,20164.06,2529.555
NRSNSI20180123,North Stradbroke,-27.345,153.562,2018-01-23 10:20:00,50,26035.72,6675.005,5758.24
NRSPHB20180221,Port Hacking,-34.11923,151.22667,2018-02-22 09:18:00,50,11361.92,5951.295,11579.835
NRSMAI20180315,Maria Island,-42.59667,148.23333,2018-03-16 08:45:00,20,11481.375,51235.63,14072.14
NRSDAR20171009,Darwin,-12.4,130.76805,2017-10-10 07:57:00,0,281,91704.805,4105.41
NRSDAR20171009,Darwin,-12.4,130.76805,2017-10-10 07:57:00,17,365,73286.115,3039.815
NRSPHB20171211,Port Hacking,-34.11923,151.22667,2017-12-12 08:54:00,0,4040.86,28054.49,8422.855
NRSPHB20171211,Port Hacking,-34.11923,151.22667,2017-12-12 08:54:00,50,2800.63,36211.97,10812.895
NRSPHB20171211,Port Hacking,-34.11923,151.22667,2017-12-12 08:54:00,75,1168.89,1610.605,1098.285
NRSMAI20171123,Maria Island,-42.59667,148.23333,2017-11-24 09:50:00,0,2806.705,178740.035,74595.595
NRSMAI20171123,Maria Island,-42.59667,148.23333,2017-11-24 09:50:00,75,771.11,961.79,538.535
NRSYON20170724,Yongala,-19.30847,147.61842,2017-07-24 10:45:00,26,18566.305,23682.455,1307.63
NRSROT20180511,Rottnest Island,-32,115.41667,2018-05-11 09:21:00,20,5055.555,18502.13,13305.74
NRSMAI20180711,Maria Island,-42.59667,148.23333,2018-07-12 08:40:00,10,840.05,9314.715,7076.98
NRSDAR20190214_0330,Darwin,-12.4,130.76805,2019-02-14 13:00:00,10,(null),(null),(null)
NRSNSI20190118,North Stradbroke,-27.345,153.562,2019-01-18 10:40:00,10,(null),(null),(null)
NRSNSI20190118,North Stradbroke,-27.345,153.562,2019-01-18 10:40:00,30,(null),(null),(null)
NRSYON20170906,Yongala,-19.30847,147.61842,2017-09-06 10:00:00,26,40369.605,38262.2,2847.895
NRSYON20180602,Yongala,-19.30847,147.61842,2018-06-03 09:10:00,20,14933.095,80157.44,2626.89
NRSKAI20170908,Kangaroo Island,-35.83217,136.44733,2017-09-08 15:00:00,75,3515.655,20881.185,10225.95
NRSROT20171103,Rottnest Island,-32,115.41667,2017-11-03 09:25:00,20,3777.66,16435.85,7407.76
NRSMAI20171015,Maria Island,-42.59667,148.23333,2017-10-16 09:50:00,20,820.445,35457.89,10661.265
NRSMAI20181018,Maria Island,-42.59667,148.23333,2018-10-19 08:45:00,50,748.74,268.725,2944.815
NRSMAI20181018,Maria Island,-42.59667,148.23333,2018-10-19 08:45:00,75,697.32,337.04,1975.73
NRSROT20181024,Rottnest Island,-32,115.41667,2018-10-24 09:18:00,30,13627.78,4383.335,10655.56
NRSMAI20180627,Maria Island,-42.59667,148.23333,2018-06-28 09:00:00,20,737.22,8513.67,6947.805
NRSNSI20180530,North Stradbroke,-27.345,153.562,2018-05-30 10:20:00,50,12921.925,1435.755,715.545
